;title;author;pub_house;price;link
36;Скрытая бухта;Орунья Мария;Фантом Пресс;733;/books/959079/
37;Дети полуночи;Рушди Салман;Corpus;1194;/books/940801/
38;Дом Кёко;Мисима Юкио;Иностранка;855;/books/948324/
39;Там, где раки поют;Оуэнс Делия;Фантом Пресс;697;/books/728444/
40;Карело-финские мифы. От Калевалы и птицы-демиурга до чуди и саамов;Петрухин Владимир Яковлевич;Манн, Иванов и Фербер;899;/books/930327/
41;Крутой маршрут. Хроника времен культа личности;Гинзбург Евгения Соломоновна;Азбука;843;/books/941874/
42;Корриколо;Дюма Александр;Вече;642;/books/956782/
43;Елизавета Йоркская. Последняя Белая роза;Уэйр Элисон;Азбука;830;/books/954720/
44;Стыд;Рушди Салман;Corpus;902;/books/955728/
45;Артур Рэйш. Слуги хаоса;Лисина Александра;АСТ;365;/books/957938/
46;Призраки Иеронима Босха. Уникальная книга ужасов по мотивам бессмертных картин;Топфер Сарториус;Феникс;670;/books/957342/
47;Тираны и мстители;Сандерсон Брендон;Азбука;759;/books/954722/
48;Полиция памяти;Огава Ёко;Поляндрия  No Age;701;/books/776648/
49;Спартак;Джованьоли Рафаэлло;Речь;1590;/books/717084/
50;Хтонь в пальто;Без автора;Манн, Иванов и Фербер;651;/books/955031/
51;Мифы Поволжья. От Волчьего владыки и Мирового древа до культа змей и птицы счастья;Муравьева Татьяна Владимировна;Манн, Иванов и Фербер;899;/books/921953/
52;Двериндариум. Мертвое;Суржевская Марина;Манн, Иванов и Фербер;446;/books/930322/
53;Ересь Хоруса. Книга II. Полет Эйзенштейна. Фулгрим. Сошествие Ангелов (иллюстрированное);Макнилл, Сваллоу, Сканлон;Фантастика;1546;/books/760571/
54;Ужас Данвича;Лавкрафт Говард Филлипс;Азбука;1071;/books/941247/
55;Тайная история;Тартт Донна;Corpus;1135;/books/466703/
56;Странник по звездам, или Смирительная рубашка;Лондон Джек;Иностранка;586;/books/959976/
57;Проклятые короли. Железный король. Узница Шато-Гайара. Яд и корона;Дрюон Морис;Иностранка;965;/books/935227/
58;Маленькие женщины;Олкотт Луиза Мэй;Манн, Иванов и Фербер;485;/books/925680/
59;Путешествие к себе. Большая Панда и Маленький Дракон. Медитативная история;Норбури Джеймс;Манн, Иванов и Фербер;1088;/books/859383/
60;Венская рапсодия;Дростен Юлия;Аркадия;624;/books/869221/
61;Пропавшие наши сердца;Инг Селеста;Фантом Пресс;697;/books/949226/
62;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Манн, Иванов и Фербер;610;/books/944380/
63;Гипотеза любви;Хейзелвуд Али;Манн, Иванов и Фербер;692;/books/842232/
64;Проклятые короли. Негоже лилиям прясть. Французская волчица;Дрюон Морис;Иностранка;965;/books/939706/
65;Железное золото;Браун Пирс;Азбука;586;/books/957614/
66;Тихий Дон. В 4-х книгах;Шолохов Михаил Александрович;Речь;5168;/books/616505/
67;"""Несвятые святые"" и другие рассказы";Архимандрит Тихон (Шевкунов);Вольный Странник;710;/books/695038/
68;Вечер у Клэр. Ночные дороги;Газданов Гайто Иванович;Азбука;963;/books/960651/
69;Царства смерти;Руоккио Кристофер;Азбука;603;/books/957396/
70;Злодейский путь!.. Том 1 и 2;Моргот Эл;Манн, Иванов и Фербер;842;/books/917405/
71;Истинное волшебство. Дар Кощея;Способина Наталья;Манн, Иванов и Фербер;446;/books/946804/
72;Чагин;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/882285/
73;Цзюнь Цзюлин;Си Син;Freedom;700;/books/937508/
74;Тонкая психология. Юмористические рассказы;Тэффи Надежда Александровна;Азбука;963;/books/955800/
75;Настройщик;Мейсон Дэниел;Фантом Пресс;709;/books/939637/
76;Продажное королевство;Бардуго Ли;АСТ;458;/books/639917/
77;Книги Земноморья. Полное иллюстрированное издание;Ле Гуин Урсула;Азбука;1837;/books/914260/
78;Удушающая сладость, заиндевелый пепел. Книга 1;Дянь Сянь;АСТ;757;/books/957549/
79;Мотель «Вечерняя заря»;Сент-Джеймс Симона;Синдбад;655;/books/952643/
80;Танкист. Поручик;Калбазов Константин Георгиевич;Альфа-книга;449;/books/946835/
81;В поисках утраченного времени. В 2-х т. Т. 2. Содом и Гоморра. Пленница. Беглянка. Обретенное время;Пруст Марсель;Альфа-книга;2592;/books/199746/
82;Уничтожить;Уэльбек Мишель;Corpus;1352;/books/952605/
83;Колыбельная горы Хого;Кондрацкая Елена Анатольевна;Эксмо;483;/books/955681/
84;И край света в придачу;Подрабинек Алла Михайловна;Время;185;/books/773610/
85;Славянские мифы. От Велеса и Мокоши до птицы Сирин и Ивана Купалы;Баркова Александра Леонидовна;Манн, Иванов и Фербер;1034;/books/825915/
86;Титус один. Книга 3;Пик Мервин;Livebook;2880;/books/851749/
87;Горменгаст. Книга 2;Пик Мервин;Livebook;2880;/books/851748/
88;Искра богов. Не потеряй меня;Вульф Мара;Freedom;416;/books/956415/
89;Тихая пристань;Рожнёва Ольга Леонидовна;Сретенский ставропигиальный мужской монастырь;804;/books/941242/
90;Щегол;Тартт Донна;Corpus;1245;/books/462781/
91;Вторая жизнь Уве;Бакман Фредрик;Синдбад;632;/books/835733/
92;Башмаки на флагах;Конофальский Борис Вячеславович;АСТ;490;/books/957189/
93;Брокен-Харбор;Френч Тана;Фантом Пресс;746;/books/943224/
94;Запретный плод;Искандер Фазиль Абдулович;Текст;931;/books/938848/
95;Убийца в толпе. Шиллинг на свечи. Дело о похищении Бетти Кейн;Тэй Джозефина;Иностранка;875;/books/943925/
96;Королевская кровь-10. Стальные небеса;Котова Ирина Владимировна;Т8;1496;/books/940425/
97;Не бесите боевых грифонов, или любовь на краю света;Тур Тереза;Т8;826;/books/956900/
98;Царство Страха;Манискалко Керри;АСТ;941;/books/945076/
99;Шатун. Лесной гамбит;Трофимов Ерофей;АСТ;365;/books/957300/
100;Меч в ножнах из дикой сливы;Ласкина, Змеева;Манн, Иванов и Фербер;842;/books/942590/
101;Граф Монте-Кристо. В 2-х томах;Дюма Александр;Иностранка;1564;/books/912702/
102;Карьера Ругонов. Его превосходительство Эжен Ругон. Добыча;Золя Эмиль;Иностранка;1007;/books/951974/
103;Темное искушение;Лори Даниэль;АСТ;649;/books/957294/
104;И нас пожирает пламя;Кабре Жауме;Иностранка;609;/books/957428/
105;Подвиги бригадира Жерара. Приключения бригадира Жерара;Дойл Артур Конан;Альфа-книга;99;/books/285728/
106;Зверобой;Купер Джеймс Фенимор;Лабиринт;1520;/books/849542/
107;Сахар и золото;Скотт Эмма;Freedom;504;/books/949739/
108;Дикая Флетчер;Такер К. А.;АСТ;577;/books/941316/
109;Коко;Страуб Питер;АСТ;929;/books/949277/
110;Бритва Дарвина;Симмонс Дэн;АСТ;1083;/books/959801/
111;Пара из дома номер 9;Дуглас Клэр;Эксмо;483;/books/938723/
112;Хоббит, или Туда и обратно;Толкин Джон Рональд Руэл;АСТ;893;/books/701977/
113;Огненный поток;Гош Амитав;Фантом Пресс;763;/books/900629/
114;Ложится мгла на старые ступени;Чудаков Александр Павлович;Азбука;729;/books/924350/
115;До встречи в книжном;Ales, Багрий, Ракша;Манн, Иванов и Фербер;567;/books/942593/
116;Полное собрание произведений о Шерлоке Холмсе в одном томе;Дойл Артур Конан;Альфа-книга;979;/books/149372/
117;Ромео и Джульетта;Шекспир Уильям;Аркадия;502;/books/810907/
118;Молчание цвета;Абгарян Наринэ Юрьевна;АСТ;649;/books/901282/
119;Прорыв под Сталинградом;Герлах Генрих;Corpus;1407;/books/957929/
120;Ночь без звезд;Гамильтон Питер;Фантастика;1391;/books/961260/
121;Грозовой перевал;Бронте Эмили;Манн, Иванов и Фербер;485;/books/946803/
122;Книги Якова;Токарчук Ольга;Inspiria;1320;/books/923967/
123;Последняя война;Булычев Кир;Азбука;724;/books/960782/
124;Одиссея;Гомер;Верже;3773;/books/632077/
125;Высшая школа библиотекарей. Том 2;Завойчинская Милена Валерьевна;Эксмо;661;/books/951047/
126;Анна Каренина;Толстой Лев Николаевич;Речь;2789;/books/588501/
127;Возвращение царя обезьян;Белянин, Менделеева;Альфа-книга;557;/books/951581/
128;Прыжок;Лукьяненко Сергей Васильевич;АСТ;520;/books/935626/
129;Замок Броуди;Кронин Арчибалд Джозеф;Иностранка;843;/books/532907/
130;Найди меня;Фрейзер Энн;Аркадия;718;/books/848208/
131;Сказка сказок;Базиле Джамбаттиста;Иностранка;843;/books/942792/
132;В поисках утраченного времени. В 2-х томах. Т.1. В сторону Свана. Под сенью девушек в цвету. Германт;Пруст Марсель;Альфа-книга;2592;/books/199745/
133;Повесть о жизни;Паустовский Константин Георгиевич;Азбука;1302;/books/914162/
134;До февраля;Идиатуллин Шамиль Шаукатович;Редакция Елены Шубиной;902;/books/940800/
135;Разрушительная любовь;Хуан Ана;Inspiria;378;/books/940350/
136;Избранные произведения;Куприн Александр Иванович;Речь;930;/books/616506/
137;Соблазни меня, дракон!;Маш Диана;АСТ;365;/books/959427/
138;Похититель детей;Бром;АСТ;742;/books/631264/
139;Король Неверленда;Сент-Кроу Никки;Эксмо;482;/books/948311/
140;Галерея женщин. Цепи счастья;Драйзер Теодор;Иностранка;855;/books/950196/
141;Блистательные годы. Гран-Канария;Кронин Арчибалд Джозеф;Иностранка;855;/books/948268/
142;Сильмариллион;Толкин Джон Рональд Руэл;АСТ;1297;/books/487764/
143;Адептка Эмили;Жданова Алиса;АСТ;365;/books/959420/
144;А за околицей — тьма;Стрельченко Дарина Александровна;Питер;922;/books/957277/
145;Красавицы Бостона. Злодей;Шэн Л. Дж.;Freedom;607;/books/956413/
146;Приключения Оливера Твиста;Диккенс Чарльз;Лабиринт;1440;/books/849541/
147;Канцтовары Цубаки;Огава Ито;Поляндрия  No Age;1118;/books/943722/
148;Выстрел мимо цели;Осман Ричард Томас;Манн, Иванов и Фербер;692;/books/921398/
149;Зов Ктулху;Лавкрафт Говард Филлипс;Азбука;1136;/books/914001/
150;Гончие Лилит;Старк Кристина;АСТ;623;/books/654674/
151;Тысяча сияющих солнц;Хоссейни Халед;Фантом Пресс;697;/books/413354/
152;Фея в Академии Чёрного дракона;Мамлеева Наталья Ринатовна;Т8;1299;/books/957898/
153;Сожженные земли. Лишний;Щучкина Анна Александровна;АСТ;427;/books/948972/
154;Сигареты;Мэтьюз Хэрри;Фантом Пресс;721;/books/951356/
155;Словно мы злодеи;Рио М. Л.;Дом историй;1175;/books/935886/
156;Трущобные люди. Мои скитания. Люди театра. Москва газетная. Москва и москвичи. Друзья и встречи;Гиляровский Владимир Алексеевич;Альфа-книга;1581;/books/907734/
157;Узы купидона;Кеннеди Рейвен;Freedom;445;/books/959374/
158;Там, где цветет полынь;Птицева Ольга;Popcorn Books;337;/books/882637/
159;Разреженный воздух;Морган Ричард;АСТ;818;/books/948775/
160;Расшифровка;Май Цзя;Inspiria;650;/books/938153/
161;Академия;Азимов Айзек;Эксмо;711;/books/419303/
162;Собор. Роман о петербургском зодчем;Измайлова Ирина Александровна;Азбука;767;/books/914180/
163;Тачдаун. Со стикерпаком;Рэйн Сола;АСТ;533;/books/957653/
164;Легенда о вампирах. Диаблери;Шерри Ана;Эксмо-Пресс;469;/books/950112/
165;Черные кувшинки;Бюсси Мишель;Фантом Пресс;721;/books/824613/
166;Тени исчезают в полдень;Иванов Анатолий Степанович;Азбука;843;/books/917953/
167;"Проект ""Аве Мария""";Вейер Энди;АСТ;476;/books/835512/
168;Утренняя звезда;Браун Пирс;Азбука;495;/books/952908/
169;Бабушка велела кланяться и передать, что просит прощения;Бакман Фредрик;Синдбад;632;/books/835734/
170;Воскресение;Толстой Лев Николаевич;Азбука;767;/books/951978/
171;Две жизни. Все книги в одной. Обновленная редакция;Антарова Конкордия Евгеньевна;АСТ;1364;/books/864377/
172;Разбойничья злая луна. Роман, повести, рассказы;Лукин, Лукина;Азбука;724;/books/956601/
173;Смерть приходит в Марлоу;Торогуд Роберт;Манн, Иванов и Фербер;775;/books/945508/
174;Улица Ручей. Том 1. Накануне;Линде Юлия Владимировна;Пять четвертей;1603;/books/792393/
175;Амнезия;Бриртон Тимоти Джеймс;Inspiria;583;/books/954908/
176;Медвежий угол;Бакман Фредрик;Синдбад;665;/books/673048/
177;Косиног. История о колдовстве;Бром Джеральд;АСТ;707;/books/830558/
178;Я отвечаю за все;Герман Юрий Павлович;Азбука;661;/books/951806/
179;Братья Карамазовы;Достоевский Федор Михайлович;Азбука;767;/books/914147/
180;Просто Маса;Акунин Борис;АСТ;1135;/books/752339/
181;Сын Зевса. В глуби веков. Герой Саламина;Воронкова Любовь Федоровна;Азбука;1057;/books/948194/
182;Записки юного врача;Булгаков Михаил Афанасьевич;Аркадия;593;/books/776847/
183;Симон;Абгарян Наринэ Юрьевна;АСТ;669;/books/769120/
184;Имя розы;Эко Умберто;Corpus;1602;/books/303783/
185;Жареные зеленые помидоры в кафе Полустанок;Флэгг Фэнни;Фантом Пресс;697;/books/615013/
186;Глория. Трон одного мертвеца;Жильцова Наталья Сергеевна;Т8;767;/books/947554/
187;Лавр;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/364570/
188;Пророчество тьмы;Рид Анви;Манн, Иванов и Фербер;474;/books/942589/
189;Колесо Времени. Книга 1. Око Мира;Джордан Роберт;Азбука;724;/books/914264/
190;Самый жаркий день лета;Абдулла Киа;Аркадия;672;/books/860974/
191;Преступление и наказание;Достоевский Федор Михайлович;Речь;2300;/books/588504/
192;Вечера на хуторе близ Диканьки. Миргород. Петербургские повести;Гоголь Николай Васильевич;Азбука;855;/books/926180/
193;Между прочим...;Токарева Виктория Самойловна;КоЛибри;843;/books/939780/
194;Последний гамбит;Барнс Дженнифер Линн;Like Book;504;/books/945470/
195;Магическая невеста;Волжская, Яблонцева;АСТ;365;/books/959428/
196;Зимний солдат;Мейсон Дэниел;Фантом Пресс;746;/books/854252/
197;Хроники Амбера;Желязны Роджер;Эксмо;964;/books/82257/
198;Тринадцатая карта;Омер Майк;Inspiria;273;/books/951833/
199;Непокорный рыцарь;Ларк Софи;Freedom;625;/books/956414/
200;Снежная пантера;Тессон Сильвен;Текст;256;/books/799162/
201;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Верже;4838;/books/606810/
202;Белые пешки;Звонцова Екатерина;Питер;1219;/books/956029/
203;Шепчущие никелевые идолы. Жестокие цинковые мелодии;Кук Глен;Азбука;660;/books/951756/
204;Чародейка на всю голову;Мамаева Надежда Николаевна;Т8;830;/books/954823/
205;Присягнувшая Черепу;Стейвли Брайан;Азбука;603;/books/948267/
206;Пленница;Устинова, Астахов;Эксмо;564;/books/952875/
207;Орда встречного ветра;Дамазио Ален;АСТ;1164;/books/951809/
208;Капитан первого ранга;О`Брайан Патрик;Феникс;982;/books/958616/
209;Приключения Оливера Твиста;Диккенс Чарльз;Речь;1126;/books/635811/
210;Принц льда и крови;Джукич Алиса Владиславовна;Freedom;416;/books/942488/
211;Сага о Видящих. Книги 1 и 2. Ученик убийцы. Королевский убийца;Хобб Робин;Азбука;724;/books/914275/
212;Башня Зеленого Ангела. Том 1;Уильямс Тэд;fanzon;731;/books/955798/
213;Рассечение Стоуна;Вергезе Абрахам;Фантом Пресс;746;/books/530576/
214;Карма. В 2-х томах;Громыко Ольга Николаевна;Альфа-книга;849;/books/855808/
215;Черный Янгар;Демина Карина;Т8;1015;/books/955100/
216;Академия одаренных леди;Гордеева Мария;Эксмо;329;/books/956524/
217;Ярмарка тщеславия. В 2-х книгах.;Теккерей Уильям Мейкпис;Речь;1846;/books/635818/
218;Посмертные записки Пиквикского клуба. В 2-х томах;Диккенс Чарльз;Речь;1846;/books/631687/
219;Американская трагедия. В 2-х томах;Драйзер Теодор;Речь;1846;/books/631525/
220;Улица Яффо;Шпек Даниэль;Фантом Пресс;746;/books/912420/
221;Шестерка воронов;Бардуго Ли;АСТ;427;/books/635534/
222;Убить королеву;Бекер Вирджиния;Аркадия;282;/books/768331/
223;Собрание сочинений в пяти томах;Довлатов Сергей Донатович;Азбука;3698;/books/917575/
224;Все, чего я не сказала;Инг Селеста;Фантом Пресс;697;/books/578116/
225;Индийские мифы. От Кришны и Шивы до Вед и Махабхараты;Паттанаик Девдатт;Манн, Иванов и Фербер;1034;/books/802875/
226;Служба доставки книг;Хенн Карстен Себастиан;Манн, Иванов и Фербер;568;/books/851508/
227;Слово о полку Игореве;Без автора;Манн, Иванов и Фербер;802;/books/942592/
228;Унесенные ветром;Митчелл Маргарет;Иностранка;875;/books/912737/
229;Айвенго;Скотт Вальтер;Альфа-книга;898;/books/623462/
230;Остров русалок;Си Лиза;Аркадия;655;/books/869226/
231;Падение Левиафана;Кори Джеймс;Фантастика;1237;/books/961259/
232;Улица Ручей. Том 2. Отступление;Линде Юлия Владимировна;Пять четвертей;1584;/books/819014/
233;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1028;/books/588506/
234;Румынские мифы. От вырколаков и фараонок до Мумы Пэдурий и Дракулы;Осояну Наталия Георгиевна;Манн, Иванов и Фербер;899;/books/879094/
235;Курсант. Путь мента;Дамиров Рафаэль;АСТ;365;/books/959434/
236;Архив Буресвета. Книга 3. Давший клятву. В 2-х томах;Сандерсон Брендон;Азбука;1050;/books/918090/
237;Обитель;Прилепин Захар;Редакция Елены Шубиной;1304;/books/434874/
238;А.Смолин. Ведьмак. Книга 8. Грани сумерек;Васильев Андрей Александрович;Т8;1044;/books/954824/
239;Полное собрание романов, повестей, рассказов в одном томе;Булгаков Михаил Афанасьевич;Альфа-книга;931;/books/170798/
240;Отверженные;Гюго Виктор;Иностранка;1088;/books/424202/
241;Герой моих грез и кошмаров;Ежова Лана;Эксмо;329;/books/955676/
242;Огненный отбор;Метельская Мария;Эксмо;329;/books/947426/
243;Дело, которому ты служишь. Дорогой мой человек;Герман Юрий Павлович;Азбука;965;/books/935973/
244;Стрижи;Арамбуру Фернандо;Corpus;1407;/books/923008/
245;По тропам волшебных лесов;Вуд Яна;АСТ;577;/books/952371/
246;Черное копье;Перумов Ник Даниилович;Феникс;948;/books/954948/
247;Архив Буресвета. Книга 1. Путь королей;Сандерсон Брендон;Азбука;778;/books/914272/
248;"""Магазин снов"" мистера Талергута";Ли Мие;АСТ;414;/books/821495/
249;Режьте, братцы, режьте. Сборник рассказов;Твен Марк;Текст;707;/books/849545/
250;Сезон отравленных плодов;Богданова Вера Олеговна;Редакция Елены Шубиной;669;/books/850414/
251;Эсав;Шалев Меир;Текст;355;/books/773038/
252;Война и мир. Комплект из 2-х книг;Толстой Лев Николаевич;Азбука;399;/books/423124/
253;Тихий Дон;Шолохов Михаил Александрович;Азбука;1128;/books/914176/
254;Архив Буресвета. Книга 4. Ритм войны. В 2-х томах;Сандерсон Брендон;Азбука;1050;/books/918091/
255;Грех и шоколад;Брин К. Ф.;АСТ;396;/books/957296/
256;Преступление и наказание;Достоевский Федор Михайлович;Манн, Иванов и Фербер;485;/books/942594/
257;Кощеева невеста;Чароит Алан;АСТ;352;/books/948590/
258;Мертвый кролик, живой кролик;Михалкова Елена Ивановна;АСТ;684;/books/946581/
259;Код 612. Кто убил Маленького принца?;Бюсси Мишель;Фантом Пресс;697;/books/923081/
260;Хроники Нетесаного трона. Книга 3. Последние узы смерти;Стейвли Брайан;Азбука;690;/books/914273/
261;1984. Скотный Двор. Романы, повесть;Оруэлл Джордж;Иностранка;483;/books/917363/
262;Финансист. Титан. Стоик. Романы;Драйзер Теодор;Иностранка;1021;/books/912699/
263;Унесенные ветром. Комплект из 2-х книг;Митчелл Маргарет;Эксмо;1316;/books/932825/
264;Воздушный народ (подарочное оформление). Комплект из 3-х книг;Блэк Холли;Freedom;2584;/books/851562/
265;Исповедь моего сердца;Оутс Джойс Кэрол;Текст;355;/books/746139/
266;Во власти Дубовой Короны;Гончарова Галина Дмитриевна;АСТ;365;/books/952840/
267;Собачья смерть;Акунин-Чхартишвили;Захаров;1054;/books/923362/
268;Охотник на людей;Уайт Лорет Энн;Эксмо;433;/books/956540/
269;Архив Буресвета. Книга 2. Слова сияния;Сандерсон Брендон;Азбука;778;/books/918089/
270;Луна над Сохо;Ааронович Бен;fanzon;445;/books/944343/
271;Наставники Лавкрафта. Сборник рассказов;По, Бирс, Хирн;Феникс;813;/books/954950/
272;Милосердие;Джонс Рада;Аркадия;616;/books/853486/
273;Не все дракону ведьма;Мазуркевич Наталья Витальевна;Эксмо;480;/books/952146/
274;Скрытые намерения;Омер Майк;Inspiria;504;/books/944729/
275;Лживая правда;Метос Виктор;Inspiria;483;/books/951834/
276;Хроники Нетесаного трона. Книга 1. Клинки императора;Стейвли Брайан;Азбука;624;/books/918096/
277;Отверженные. Комплект из 2-х книг;Гюго Виктор;Азбука;2605;/books/917081/
278;Боги и чудовища;Махёрин Шелби;АСТ;600;/books/894668/
279;Восстание Персеполиса. Гнев Тиамат. Оберон;Кори Джеймс;Фантастика;1160;/books/944194/
280;Командир и штурман;О`Брайан Патрик;Феникс;906;/books/958615/
281;Все красное;Хмелевская Иоанна;Аркадия;624;/books/838689/
282;Карты. Нечисть. Безумие. Рассказы русских писателей;Гоголь, Лермонтов, Брюсов;Эксмо;710;/books/930963/
283;Хозяйка Шварцвальда;Харт Уна;Inspiria;474;/books/942467/
284;Сага о Бельфлерах;Оутс Джойс Кэрол;Текст;1331;/books/826055/
285;Хроники Нетесаного трона. Книга 2. Огненная кровь;Стейвли Брайан;Азбука;624;/books/918097/
286;Микки-7;Эштон Эдвард;Аркадия;634;/books/848214/
287;Тень и искры;Арментроут Дженнифер;АСТ;618;/books/935480/
288;Невыносимая легкость бытия;Кундера Милан;Азбука;606;/books/443157/
289;Звёздные войны. Братство;Чен Майк;fanzon;519;/books/952868/
290;Код Розы;Куинн Кейт;Фантом Пресс;763;/books/879974/
291;Сумеречный сказ;Локин Кайса;Freedom;416;/books/954911/
292;Королевство шипов и роз;Маас Сара Дж.;Азбука;495;/books/914296/
293;Всё о Манюне;Абгарян Наринэ Юрьевна;Астрель;1356;/books/343799/
294;Соловей;Ханна Кристин;Фантом Пресс;721;/books/555690/
295;Малазанская книга павших. Книга 2. Врата Мертвого дома;Эриксон Стивен;Азбука;773;/books/918107/
296;Железный принц;Кагава Джули;Freedom;503;/books/942483/
297;Принц Ардена;Анри Софи;Freedom;416;/books/934417/
298;Молот и крест. Крест и король. Король и император;Гаррисон, Холм;Азбука;724;/books/959979/
299;Внучка;Шлинк Бернхард;Иностранка;705;/books/922868/
300;Мертвые души. Ревизор. Женитьба. Игроки;Гоголь Николай Васильевич;Азбука;705;/books/914141/
301;Миндаль;Сон Вон Пхён;Поляндрия  No Age;828;/books/870765/
302;Академия Горгулий. Избранница дракона;Обухова Елена Александровна;Эксмо;283;/books/955160/
303;"""Магазин снов"" мистера Талергута. Дневники грез";Ли Мие;АСТ;684;/books/957551/
304;Цитадель;Кронин Арчибалд Джозеф;Иностранка;855;/books/912722/
305;Обломов;Гончаров Иван Александрович;Речь;1876;/books/604772/
306;Забытая девушка;Слотер Карин;Inspiria;625;/books/951045/
307;Убить пересмешника…;Ли Харпер;АСТ;394;/books/621296/
308;Пышка;Мопассан Ги де;Аркадия;274;/books/784413/
309;Первые дела судьи Ди. Комплект из 3 книг;Гулик Роберт ван;Аркадия;1100;/books/843545/
310;Брак по любви;Али Моника;Синдбад;887;/books/925145/
311;(С)Нежный маг для беглянки;Серганова Татьяна Юрьевна;Т8;1693;/books/957902/
312;Год порно;Мамаев-Найлз Илья;Поляндрия  No Age;883;/books/939632/
313;Божественная комедия с иллюстрациями Гюстава Доре;Алигьери Данте;АСТ;1602;/books/625196/
314;Хождение по мукам. Комплект из 3-х книг (Сестры. Восемнадцатый год. Хмурое утро);Толстой Алексей Николаевич;Верже;1646;/books/614803/
315;Преступление и наказание;Достоевский Федор Михайлович;Манн, Иванов и Фербер;526;/books/936739/
316;Гувернантка;Крис Герта;Эксмо;329;/books/947421/
317;Архивы Дрездена. История призрака. Холодные дни;Батчер Джим;Азбука;724;/books/944938/
318;Анна Каренина;Толстой Лев Николаевич;Азбука;767;/books/914170/
319;Лолита;Набоков Владимир Владимирович;Corpus;669;/books/811681/
320;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1909;/books/669673/
321;Севастопольские рассказы;Толстой Лев Николаевич;Речь;467;/books/632698/
322;Рассказы и повести. 1892-1903;Чехов Антон Павлович;Речь;2398;/books/612895/
323;Амур-батюшка. Золотая лихорадка;Задорнов Николай Павлович;Азбука;1088;/books/920474/
324;Тень евнуха;Кабре Жауме;Иностранка;855;/books/948192/
