;title;author;pub_house;price;link
24;Солнце и Замок;Вулф Джин;fanzon;1062;/books/946752/
25;Только попробуй уйти;Лавринович Ася;Like Book;564;/books/948301/
26;Японские легенды. Оборотень Кицунэ, ведьма Такияша, слово самурая, заклинания, месть и любовь;Тонани Лоренца;Манн, Иванов и Фербер;940;/books/936077/
27;Благословение небожителей. Том 1;Тунсю Мосян;Комильфо;1265;/books/835686/
28;Мифы Поволжья. От Волчьего владыки и Мирового древа до культа змей и птицы счастья;Муравьева Татьяна Владимировна;Манн, Иванов и Фербер;899;/books/921953/
29;Разреженный воздух;Морган Ричард;АСТ;1194;/books/948775/
30;Дом Кёко;Мисима Юкио;Иностранка;855;/books/948324/
31;Испытание;Вульф Трейси;Like Book;1001;/books/938051/
32;Скрытые намерения;Омер Майк;Inspiria;690;/books/944729/
33;Свет в окошке. Земные пути. Колодезь;Логинов Святослав Владимирович;Азбука;1057;/books/949456/
34;Последний выпуск;Новик Наоми;Эксмо;738;/books/944278/
35;Просто Маса;Акунин Борис;АСТ;778;/books/752339/
36;Война и мир. В 4-х томах.;Толстой Лев Николаевич;Речь;6948;/books/604732/
37;Исповедь демонолога;Сакрытина Мария Николаевна;Freedom;607;/books/940110/
38;Карьера Ругонов. Его превосходительство Эжен Ругон. Добыча;Золя Эмиль;Иностранка;690;/books/951974/
39;Коко;Страуб Питер;АСТ;1356;/books/949277/
40;Преступление и наказание;Достоевский Федор Михайлович;Манн, Иванов и Фербер;485;/books/936739/
41;Спартак;Джованьоли Рафаэлло;Речь;1590;/books/717084/
42;Глория. Трон одного мертвеца;Жильцова Наталья Сергеевна;Т8;1197;/books/947554/
43;Пожиратель душ. Об ангелах, демонах и потусторонних кошмарах;Каттнер Генри;Азбука;1057;/books/951757/
44;Ведьмы Тихого ручья. Колдовской сезон;Дейд Айла;Freedom;667;/books/940139/
45;Путешествие к себе. Большая Панда и Маленький Дракон. Медитативная история;Норбури Джеймс;Манн, Иванов и Фербер;1088;/books/859383/
46;Сын Зевса. В глуби веков. Герой Саламина;Воронкова Любовь Федоровна;Азбука;1057;/books/948194/
47;Земля Санникова. В 2-х томах;Обручев Владимир Афанасьевич;Лабиринт;5914;/books/795058/
48;Atomic Heart. Предыстория «Предприятия 3826»;Хорф Харальд;АСТ;774;/books/951982/
49;Бронепароходы;Иванов Алексей Викторович;Рипол-Классик;834;/books/921433/
50;Капитан Арена;Дюма Александр;Вече;593;/books/949356/
51;Джек из Тени. Полное издание;Желязны Роджер;Эксмо;1911;/books/932882/
52;Подвиги бригадира Жерара. Приключения бригадира Жерара;Дойл Артур Конан;Альфа-книга;99;/books/285728/
53;Канцтовары Цубаки;Огава Ито;Поляндрия  No Age;1118;/books/943722/
54;Осенняя жатва;Гуцол Мария;Эйфория;1574;/books/947492/
55;Первый урок Шоломанчи;Новик Наоми;Эксмо;650;/books/927157/
56;Луна над Сохо;Ааронович Бен;fanzon;738;/books/944343/
57;Венская рапсодия;Дростен Юлия;Аркадия;624;/books/869221/
58;Хозяйка Шварцвальда;Харт Уна;Inspiria;787;/books/942467/
59;Война и мир. Комлект из 2-х книг;Толстой Лев Николаевич;Азбука;1526;/books/914171/
60;ПоэZия русского лета;Артис, Ватутина, Бергин;Эксмо;1590;/books/943011/
61;Гипотеза любви;Хейзелвуд Али;Манн, Иванов и Фербер;739;/books/842232/
62;Сломай меня;Брэнди Меган;Inspiria;756;/books/947442/
63;Не злите добрую колдунью!;Ефиминюк Марина Владимировна;Эксмо;480;/books/944318/
64;Семь престолов;Струкул Маттео;Аркадия;394;/books/785222/
65;Крутой маршрут. Хроника времен культа личности;Гинзбург Евгения Соломоновна;Азбука;843;/books/941874/
66;Евгений Онегин;Пушкин Александр Сергеевич;Манн, Иванов и Фербер;333;/books/930332/
67;Галерея женщин. Цепи счастья;Драйзер Теодор;Иностранка;855;/books/950196/
68;Алая аура протопарторга. Абсолютно правдивые истории о кудесниках, магах и нечисти;Лукин Евгений Юрьевич;Азбука;1057;/books/948196/
69;Чагин;Водолазкин Евгений Германович;Редакция Елены Шубиной;676;/books/882285/
70;Двериндариум. Мертвое;Суржевская Марина;Манн, Иванов и Фербер;651;/books/930322/
71;Прыжок;Лукьяненко Сергей Васильевич;АСТ;774;/books/935626/
72;Реки Лондона;Ааронович Бен;fanzon;650;/books/932879/
73;Проклятие теней и шипов;Эндрюс Л. Дж.;Freedom;554;/books/940158/
74;Лихо. Медь и мёд;Лехчина Яна;Эксмо;607;/books/935883/
75;Времеубежище;Господинов Георги;Поляндрия  No Age;1118;/books/941265/
76;Гибельное влияние;Омер Майк;Inspiria;690;/books/927427/
77;Пропавшие наши сердца;Инг Селеста;Фантом Пресс;697;/books/949226/
78;Тень евнуха;Кабре Жауме;Иностранка;855;/books/948192/
79;Профайлер;Ми Лэй;Inspiria;662;/books/935861/
80;Шепчущие никелевые идолы. Жестокие цинковые мелодии;Кук Глен;Азбука;963;/books/951756/
81;Тринадцать;Кавана Стив;Inspiria;583;/books/934637/
82;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Верже;4838;/books/606810/
83;Мойры сплели свои нити;Степанова Татьяна Юрьевна;Эксмо;545;/books/945888/
84;Мальчики из Фоллз;Дуглас Пенелопа;АСТ;388;/books/945070/
85;Легенды и мифы Древней Греции;Кун Николай Альбертович;Иллюминатор;1776;/books/877234/
86;Уснут не все;Нэвилл Адам;АСТ;427;/books/949167/
87;Черная стрела;Стивенсон Роберт Льюис;Издательский дом Мещерякова;631;/books/564503/
88;Последний день лета;Подшибякин Андрей Михайлович;Редакция Елены Шубиной;902;/books/947231/
89;Петр Первый. В 2-х томах;Толстой Алексей Николаевич;Речь;2562;/books/624022/
90;До встречи в книжном;Ales, Багрий, Ракша;Манн, Иванов и Фербер;567;/books/942593/
91;Базар гоблинов и другие стихи;Россетти Кристина Джорджина;Октопус;678;/books/717987/
92;Зимний сад;Ханна Кристин;Фантом Пресс;733;/books/935674/
93;Хоббит, или Туда и обратно;Толкин Джон Рональд Руэл;АСТ;893;/books/701977/
94;Орда встречного ветра;Дамазио Ален;АСТ;1699;/books/951809/
95;Повесть о жизни;Паустовский Константин Георгиевич;Азбука;1302;/books/914162/
96;Лебединая дорога;Семенова Мария Васильевна;Азбука;963;/books/949441/
97;Сказка сказок;Базиле Джамбаттиста;Иностранка;578;/books/942792/
98;Магазинчик времени;Ким Сонён;Манн, Иванов и Фербер;614;/books/927095/
99;Тачдаун;Рэйн Сола;АСТ;533;/books/947190/
100;Кенилворт. Том 1;Скотт Вальтер;Вече;1186;/books/943252/
101;Карты. Нечисть. Безумие. Рассказы русских писателей;Гоголь, Лермонтов, Брюсов;Эксмо;710;/books/930963/
102;Тихий Дон. В 4-х книгах;Шолохов Михаил Александрович;Речь;5168;/books/616505/
103;Принц Ардена;Анри Софи;Freedom;607;/books/934417/
104;И в горе, и в радости;Мэйсон Мег;Inspiria;540;/books/927069/
105;Звёздные войны. Расцвет Республики. Тропа обмана;Айрлэнд, Греттон;fanzon;738;/books/945883/
106;Выстрел мимо цели;Осман Ричард Томас;Манн, Иванов и Фербер;692;/books/921398/
107;Гонка за смертью;Гэлли Бен;fanzon;667;/books/946751/
108;Исповедь моего сердца;Оутс Джойс Кэрол;Текст;355;/books/746139/
109;Славянские мифы. От Велеса и Мокоши до птицы Сирин и Ивана Купалы;Баркова Александра Леонидовна;Манн, Иванов и Фербер;1034;/books/825915/
110;Я отвечаю за все;Герман Юрий Павлович;Азбука;965;/books/951806/
111;Трое из академии. Трое в долине;Лисина Александра;АСТ;352;/books/948206/
112;Чужое имя. Тайна королевского приюта для детей;Коуэн Джастин;Бомбора;504;/books/938729/
113;Спаси себя. Книга 2;Кастен Мона;Like Book;734;/books/947439/
114;Вторая жизнь Уве;Бакман Фредрик;Синдбад;632;/books/835733/
115;Дракула. Самая полная версия;Стокер Брэм;Алгоритм;1953;/books/940654/
116;Тарас Бульба;Гоголь Николай Васильевич;Речь;768;/books/628288/
117;Улыбнись мне, Артур Эдинброг;Крейн Антонина;Эксмо;690;/books/926340/
118;Москит. Конфронтация;Корнев Павел Николаевич;Альфа-книга;624;/books/946837/
119;Сердце Солнечного воина;Тань Сью Линн;Манн, Иванов и Фербер;474;/books/931768/
120;Ромео и Джульетта;Шекспир Уильям;Аркадия;502;/books/810907/
121;Звёздные войны. Тень ситхов;Кристофер Адам;fanzon;650;/books/947422/
122;Убийца в толпе. Шиллинг на свечи. Дело о похищении Бетти Кейн;Тэй Джозефина;Иностранка;875;/books/943925/
123;Тайна отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;330;/books/609525/
124;Сестры озерных вод;Птицева Ольга;Popcorn Books;720;/books/945912/
125;Искра богов. Не люби меня;Вульф Мара;Freedom;607;/books/925663/
126;"Японские мифы. От кицунэ и ёкаев до ""Звонка"" и ""Наруто""";Фридман Джошуа;Манн, Иванов и Фербер;899;/books/860378/
127;Наследники земли;Фальконес Ильдефонсо;Азбука;963;/books/949447/
128;Северная Корона. Против ветра;Джейн Анна;АСТ;728;/books/945035/
129;Архивы Дрездена. История призрака. Холодные дни;Батчер Джим;Азбука;1057;/books/944938/
130;Пехотная баллада;Пратчетт Терри;Эксмо;711;/books/944359/
131;Красавицы Бостона. Охотник;Шэн Л. Дж.;Freedom;607;/books/940134/
132;Мастер и Маргарита. Коллекционное иллюстрированное издание;Булгаков Михаил Афанасьевич;Алгоритм;1943;/books/562263/
133;Джевдет-бей и сыновья;Памук Орхан;Иностранка;624;/books/941875/
134;Мельница на Флоссе;Элиот Джордж;Иностранка;855;/books/948191/
135;Полиция памяти;Огава Ёко;Поляндрия  No Age;647;/books/776648/
136;До февраля;Идиатуллин Шамиль Шаукатович;Редакция Елены Шубиной;902;/books/940800/
137;Тень и искры;Арментроут Дженнифер;АСТ;902;/books/935480/
138;Во власти Дубовой Короны;Гончарова Галина Дмитриевна;АСТ;533;/books/952840/
139;Пятый Дракон;Арден Лия;Эксмо;690;/books/934568/
140;Трущобные люди. Мои скитания. Люди театра. Москва газетная. Москва и москвичи. Друзья и встречи;Гиляровский Владимир Алексеевич;Альфа-книга;1581;/books/907734/
141;Претендент. Сила рода;Вяч Павел;Альфа-книга;432;/books/920593/
142;Мекленбургский дьявол;Оченков, Перунов;Альфа-книга;676;/books/920595/
143;Хана драконьему факультету;Орлова Тальяна;Феникс;434;/books/948230/
144;Брокен-Харбор;Френч Тана;Фантом Пресс;746;/books/943224/
145;В поисках утраченного времени. В 2-х т. Т. 2. Содом и Гоморра. Пленница. Беглянка. Обретенное время;Пруст Марсель;Альфа-книга;2376;/books/199746/
146;Продажное королевство;Бардуго Ли;АСТ;669;/books/639917/
147;Университет Специальных Чар. Пощады, маэстрина!;Завойчинская Милена Валерьевна;Эксмо;545;/books/936521/
148;Ложится мгла на старые ступени;Чудаков Александр Павлович;Азбука;500;/books/924350/
149;Убийство в городе без имени;Хигасино Кэйго;Inspiria;690;/books/941612/
150;Закон забвения;Харрис Роберт;Азбука;830;/books/948789/
151;Тайна всегда со мной;Полякова, Полякова;Эксмо;690;/books/948768/
152;Катастрофа на драконьем факультете;Орлова Тальяна;Феникс;406;/books/948229/
153;Унесенные ветром. Комплект из 2-х книг;Митчелл Маргарет;Эксмо;1316;/books/932825/
154;Титус один. Книга 3;Пик Мервин;Livebook;2880;/books/851749/
155;Горменгаст. Книга 2;Пик Мервин;Livebook;2880;/books/851748/
156;Проклятые короли. Лилия и лев. Когда король губит Францию;Дрюон Морис;Иностранка;661;/books/954715/
157;Испанский любовный обман;Армас Елена;Inspiria;497;/books/925670/
158;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1750;/books/669673/
159;Неведение отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;330;/books/609524/
160;Замок Броуди;Кронин Арчибалд Джозеф;Иностранка;843;/books/532907/
161;Пока бьётся сердце;Хартманн Дженнифер;Freedom;759;/books/945597/
162;Детство. Отрочество. Юность;Толстой Лев Николаевич;Речь;1835;/books/624027/
163;Призраки дома на Горького;Рождественская Екатерина Робертовна;Питер;850;/books/947793/
164;Доктор Красавчик;Сокол Лена;Эксмо;566;/books/944319/
165;Повесть о настоящем человеке;Полевой Борис Николаевич;Речь;1338;/books/627446/
166;Серафим;Вильденштейн Оливия;Freedom;667;/books/942487/
167;Задача трех тел;Лю Цысинь;Fanzon;932;/books/610958/
168;"Отель ""Манифик""";Тейлор Эмили Дж.;Like Book;554;/books/942463/
169;Мерзкая семерка;Джонстон Кэмерон;fanzon;607;/books/935878/
170;Медвежий угол;Бакман Фредрик;Синдбад;665;/books/673048/
171;В поисках утраченного времени. В 2-х томах. Т.1. В сторону Свана. Под сенью девушек в цвету. Германт;Пруст Марсель;Альфа-книга;2808;/books/199745/
172;Убить королеву;Бекер Вирджиния;Аркадия;282;/books/768331/
173;Ересь Хоруса. Книга I. Возвышение Хоруса. Лживые боги. Галактика в огне;Абнетт, Макнилл, Каунтер;Фантастика;1855;/books/652646/
174;Тихий Дон (комплект из 2-х книг);Шолохов Михаил Александрович;Эксмо;667;/books/766605/
175;Фея твоих кошмаров;Жильцова, Ушкова;Эксмо;545;/books/941820/
176;Избранные произведения. Стихотворения и поэмы;Некрасов Николай Алексеевич;Речь;1028;/books/624025/
177;Портрет Лукреции. Трагическая история Медичи;О`Фаррелл Мэгги;Inspiria;738;/books/944365/
178;Братья Карамазовы. В 2-х книгах.;Достоевский Федор Михайлович;Речь;3551;/books/620392/
179;Звёздные войны. Сокол тысячелетия;Лусено Джеймс;fanzon;539;/books/940352/
180;Кровавая свадьба;Гарсиа Лорка Федерико;Текст;237;/books/764692/
181;Избранные произведения;Куприн Александр Иванович;Речь;930;/books/616506/
182;Анна Каренина. В 2-х томах;Толстой Лев Николаевич;Время;492;/books/575010/
183;Рассказы и повести. 1883-1891;Чехов Антон Павлович;Речь;1998;/books/612889/
184;Записки охотника;Тургенев Иван Сергеевич;Рипол-Классик;3178;/books/906587/
185;Семь сестер. Потерянная сестра;Райли Люсинда;Эксмо;1387;/books/925085/
186;Высшая школа библиотекарей. Том 1;Завойчинская Милена Валерьевна;Эксмо;1097;/books/935880/
187;Дитя Дракулы;Барнс Джонатан;Азбука;961;/books/949225/
188;Лорна Дун;Блэкмор Ричард Додридж;Вече;593;/books/952209/
189;Путешествие дилетантов. Избранные произведения;Окуджава Булат Шалвович;Азбука;1007;/books/950217/
190;Шумерские мифы. От Всемирного потопа и эпоса о Гильгамеше до бога Энки и птицы Анзуд;Чмеленко Юлия;Манн, Иванов и Фербер;899;/books/876012/
191;Год порно;Мамаев-Найлз Илья;Поляндрия  No Age;883;/books/939632/
192;Комната из стекла;Кливз Энн;Inspiria;583;/books/941808/
193;Восстание Персеполиса. Гнев Тиамат. Оберон;Кори Джеймс;Фантастика;1391;/books/944194/
194;Пророчество тьмы;Рид Анви;Манн, Иванов и Фербер;692;/books/942589/
195;"Между ""привет"" и ""прощай""";Скотт Эмма;Freedom;607;/books/929742/
196;Всадник без головы;Майн Рид Томас;Верже;4259;/books/654917/
197;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Манн, Иванов и Фербер;610;/books/944380/
198;Спой мне о забытом;Олсон Джессика С.;Эксмо;711;/books/938143/
199;Ходящие в ночи. Книга 3. Пленники раздора;Харитонова, Казакова;Т8;737;/books/936752/
200;Школа хороших матерей;Чан Джессамин;Inspiria;607;/books/938144/
201;Скандал на драконьем факультете;Орлова Тальяна;Феникс;633;/books/948228/
202;Поместье с привидениями;Мартова Людмила;Эксмо;437;/books/947276/
203;Имя розы;Эко Умберто;Corpus;1505;/books/303783/
204;Все, чего я не сказала;Инг Селеста;Фантом Пресс;697;/books/578116/
205;Капитан Фракасс;Готье Теофиль;Издательский дом Мещерякова;439;/books/581590/
206;Воздушный атташе;Журавлева Юлия Викторовна;Т8;1266;/books/948701/
207;Дьявол носит черный;Шэн Л. Дж.;Freedom;607;/books/927161/
208;Дикая Флетчер;Такер К. А.;АСТ;360;/books/941316/
209;Чародейка на всю голову;Мамаева Надежда Николаевна;Т8;1295;/books/954823/
210;Истинный князь;Шелег Дмитрий Витальевич;Альфа-книга;478;/books/903773/
211;Тайная история;Тартт Донна;Corpus;1135;/books/466703/
212;Зверобой;Купер Джеймс Фенимор;Лабиринт;1520;/books/849542/
213;Пепел;Сью Ники;Freedom;607;/books/941484/
214;Твоя вина;Рон Мерседес;АСТ;669;/books/874386/
215;Рубиновый лес;Гор Анастасия;Эксмо;711;/books/925674/
216;Королевская кровь. Проклятый трон. Связанные судьбы;Котова Ирина Владимировна;Эксмо;844;/books/935869/
217;Улица Ручей. Том 1. Накануне;Линде Юлия Владимировна;Пять четвертей;1470;/books/792393/
218;Собачья смерть;Акунин-Чхартишвили;Захаров;973;/books/923362/
219;Ночь в тоскливом октябре. Подарочное иллюстрированное издание;Желязны Роджер;Эксмо;1680;/books/836209/
220;Правила выживания в Джакарте;Цимеринг, Багрий;Манн, Иванов и Фербер;840;/books/841374/
221;Бабушка велела кланяться и передать, что просит прощения;Бакман Фредрик;Синдбад;632;/books/835734/
222;Тимьян и клевер;Ролдугина Софья Валерьевна;Т8;2028;/books/843614/
223;Идиот;Достоевский Федор Михайлович;Время;246;/books/569489/
224;Воспоминания о прошлом Земли. Трилогия;Лю Цысинь;Эксмо;1704;/books/720633/
225;Пламенный Клинок;Вудинг Крис;Аркадия;590;/books/778937/
226;Звёздные войны. Расцвет Республики. Павшая звезда;Грей Клаудия;fanzon;738;/books/944716/
227;История рыжего демона;Шекли, Желязны;АСТ;964;/books/952399/
228;Сперонара;Дюма Александр;Вече;494;/books/939319/
229;Граф Монте-Кристо. В 2-х томах;Дюма Александр;Иностранка;1564;/books/912702/
230;Остров русалок;Си Лиза;Аркадия;454;/books/869226/
231;Улица Ручей. Том 2. Отступление;Линде Юлия Владимировна;Пять четвертей;1872;/books/819014/
232;Отступник. Вольник;Калбазов Константин Георгиевич;АСТ;533;/books/950252/
233;Молль Флендерс;Дефо Даниель;Текст;248;/books/799163/
234;Претендент. Память рода;Вяч Павел;Альфа-книга;384;/books/926159/
235;Эсав;Шалев Меир;Текст;355;/books/773038/
236;Всё о Манюне;Абгарян Наринэ Юрьевна;Астрель;1356;/books/343799/
237;Белые искры снега;Джейн Анна;АСТ;715;/books/950357/
238;Роковой подарок;Устинова Татьяна Витальевна;Эксмо-Пресс;317;/books/947643/
239;Невеста света для стража тьмы;Александрова Евгения Александровна;Эксмо;480;/books/940659/
240;Все из-за тебя;Лавринович Ася;Like Book;545;/books/925018/
241;Дом, в котором... (подарочное издание);Петросян Мариам;Livebook;1826;/books/560484/
242;Настройщик;Мейсон Дэниел;Фантом Пресс;709;/books/939637/
243;Приключения Оливера Твиста;Диккенс Чарльз;Лабиринт;1440;/books/849541/
244;Ходящие в ночи. Книга 1. Жнецы страданий;Харитонова, Казакова;Т8;627;/books/936757/
245;Дядя Динамит. Время пить коктейли. Сэм;Вудхаус Пелам Гренвилл;АСТ;445;/books/949681/
246;Убить пересмешника…;Ли Харпер;АСТ;270;/books/621296/
247;Одиночество мага;Перумов Ник Даниилович;Феникс;1689;/books/948237/
248;Серебряный змей в корнях сосны;Наумова, Дубинина;NoSugar Books;513;/books/947059/
249;Шестерка воронов;Бардуго Ли;АСТ;623;/books/635534/
250;Молчание цвета;Абгарян Наринэ Юрьевна;АСТ;649;/books/901282/
251;Индийские мифы. От Кришны и Шивы до Вед и Махабхараты;Паттанаик Девдатт;Манн, Иванов и Фербер;1034;/books/802875/
252;Пленённая принцесса;Ларк Софи;Freedom;711;/books/935165/
253;Королевство крыльев и руин;Маас Сара Дж.;Азбука;629;/books/914292/
254;Там, где раки поют;Оуэнс Делия;Фантом Пресс;697;/books/728444/
255;Черные кувшинки;Бюсси Мишель;Фантом Пресс;721;/books/824613/
256;Собрание сочинений в пяти томах;Довлатов Сергей Донатович;Азбука;3698;/books/917575/
257;Анна Каренина;Толстой Лев Николаевич;Речь;2557;/books/588501/
258;Шери и Лари. Черный охотник;Петров Денис А.;Альфа-книга;582;/books/926160/
259;Мы против вас;Бакман Фредрик;Синдбад;665;/books/728626/
260;Пробуждение Левиафана;Кори Джеймс;Фантастика;773;/books/848591/
261;Чисто шведские убийства. Отпуск в раю;де, Нильссон;Манн, Иванов и Фербер;757;/books/881493/
262;Восход Черного Солнца и другие галактические одиссеи;Каттнер Генри;Азбука;1302;/books/941251/
263;Старшая Эдда;Без автора;Манн, Иванов и Фербер;857;/books/921954/
264;Викинг. Гнев Севера;Мазин Александр Владимирович;Феникс;916;/books/945135/
265;Код 612. Кто убил Маленького принца?;Бюсси Мишель;Фантом Пресс;697;/books/923081/
266;Александровскiе кадеты. В 2-х томах;Перумов Ник Даниилович;Альфа-книга;339;/books/824440/
267;Пути Волхвов;Андрианова Анастасия Александровна;Эксмо;711;/books/941611/
268;Сорок пять;Дюма Александр;Иностранка;855;/books/951758/
269;Ревизор;Гоголь Николай Васильевич;Речь;712;/books/634513/
270;Маленькие женщины;Олкотт Луиза Мэй;Манн, Иванов и Фербер;485;/books/925680/
271;Ходячее проклятье в Академии магии;Гришина Марина Анатольевна;Эксмо;480;/books/943009/
272;Лолита;Набоков Владимир Владимирович;Corpus;669;/books/811681/
273;Особое положение;Вудворт, Васина;АСТ;513;/books/947169/
274;Приключения пани Иоанны. Начало. Комплект из 3-х книг;Хмелевская Иоанна;Аркадия;1253;/books/931180/
275;Правда;Пратчетт Терри;Эксмо;625;/books/932883/
276;Микки-7;Эштон Эдвард;Аркадия;634;/books/848214/
277;Лисья нора;Сакавич Нора;Popcorn Books;528;/books/736909/
278;Томас-бард;Кашнер Эллен;Аркадия;256;/books/775736/
279;Проклятые короли. Негоже лилиям прясть. Французская волчица;Дрюон Морис;Иностранка;965;/books/939706/
280;Тихая пристань;Рожнёва Ольга Леонидовна;Сретенский ставропигиальный мужской монастырь;742;/books/941242/
281;Арианна и дары забытых богов;Рэй Анна;Альфа-книга;125;/books/627382/
282;Требуется жених. Людей просьба не беспокоить!;Платунова Анна Сергеевна;Эксмо;480;/books/944732/
283;Хроники Амбера;Желязны Роджер;Эксмо;1407;/books/82257/
284;Ходящие в ночи. Книга 2. Наследники скорби;Харитонова, Казакова;Т8;676;/books/936755/
285;Что осталось от меня - твоё;Скотт Стефани;Аркадия;326;/books/796353/
286;Проклятые короли. Железный король. Узница Шато-Гайара. Яд и корона;Дрюон Морис;Иностранка;965;/books/935227/
287;Найди меня;Фрейзер Энн;Аркадия;662;/books/848208/
288;Вниз, сквозь ветки и кости;Макгвайр Шеннон;Дом историй;1349;/books/935889/
289;Дон Кавелли и папский престол;Конти Дэвид;Аркадия;519;/books/869228/
290;Благие знамения;Пратчетт, Гейман;Эксмо;668;/books/878781/
291;Грешник;Скотт Эмма;Freedom;607;/books/920552/
292;Птицы. Не позже полуночи и другие истории;Дюморье Дафна;Иностранка;1057;/books/936368/
293;Преступление и наказание;Достоевский Федор Михайлович;Речь;2108;/books/588504/
294;Стрижи;Арамбуру Фернандо;Corpus;1407;/books/923008/
295;У любви на крючке;Бейли Тесса;Inspiria;600;/books/950117/
296;Цыпленок Лисы Патрикеевны;Донцова Дарья Аркадьевна;Эксмо;614;/books/947644/
297;Румынские мифы. От вырколаков и фараонок до Мумы Пэдурий и Дракулы;Осояну Наталия Георгиевна;Манн, Иванов и Фербер;899;/books/879094/
298;Некромант в яблоках;Веймар Ника;Эксмо;480;/books/938055/
299;Тайный дневник Верити;Гувер Колин;Эксмо-Пресс;497;/books/941610/
300;"Князь тьмы. Полная история ""Мастера и Маргариты""";Булгаков Михаил Афанасьевич;Азбука;1170;/books/914137/
301;На руинах пирамид;Островская Екатерина Николаевна;Эксмо;497;/books/941810/
302;Внучка;Шлинк Бернхард;Иностранка;705;/books/922868/
303;Ледяное пламя;Ломтева Ольга;Т8;1668;/books/945919/
304;Три мушкетера;Дюма Александр;Иностранка;843;/books/912705/
305;Книги Земноморья. Полное иллюстрированное издание;Ле Гуин Урсула;Азбука;2681;/books/914260/
306;Вечная жизнь Смерти;Лю Цысинь;Fanzon;941;/books/653704/
307;Азазель;Акунин Борис;Захаров;562;/books/94329/
308;451 градус по Фаренгейту;Брэдбери Рэй;Эксмо;480;/books/907758/
309;Желание;Вульф Трейси;Like Book;959;/books/857242/
310;Воскресение;Толстой Лев Николаевич;Азбука;767;/books/951978/
311;Армастан. Я тебя тоже;Матвеева Анна Александровна;Редакция Елены Шубиной;604;/books/947229/
312;Тени исчезают в полдень;Иванов Анатолий Степанович;Азбука;843;/books/917953/
313;Настоящее прошлое. Каждому по делам его;Злотников Роман Валерьевич;Эксмо;583;/books/941811/
314;Дон Кавелли и мертвый кардинал;Конти Дэвид;Аркадия;464;/books/860554/
315;Сезон отравленных плодов;Богданова Вера Олеговна;Редакция Елены Шубиной;669;/books/850414/
316;А.Смолин. Ведьмак. Книга 8. Грани сумерек;Васильев Андрей Александрович;Т8;1628;/books/954824/
317;Вино из одуванчиков;Брэдбери Рэй;Эксмо;456;/books/694999/
318;Лавр;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/364570/
319;Артуа. Звезда Горна;Корн Владимир;АСТ;707;/books/950247/
320;Хранитель;Шеперд Кэтрин;Inspiria;583;/books/947441/
321;Момент истины. В августе сорок четвертого…;Богомолов Владимир Осипович;Речь;1076;/books/640591/
322;Тайна ворона;Абэ Тисато;АСТ;404;/books/945074/
323;Записки о Шерлоке Холмсе;Дойл Артур Конан;Издательский дом Мещерякова;566;/books/621724/
324;Королевство шипов и роз;Маас Сара Дж.;Азбука;495;/books/914296/
