;title;author;pub_house;price;link
54;Ковен озера Шамплейн. Трилогия;Гор Анастасия;Эксмо;2408;/books/900778/
55;Звёздные войны. Расцвет Республики. Павшая звезда;Грей Клаудия;fanzon;650;/books/944716/
56;ПоэZия русского лета;Артис, Ватутина, Бергин;Эксмо;1590;/books/943011/
57;Просто Маса;Акунин Борис;АСТ;1135;/books/752339/
58;Миндаль;Сон Вон Пхён;Поляндрия  No Age;701;/books/870765/
59;Профайлер;Ми Лэй;Inspiria;662;/books/935861/
60;Выстрел мимо цели;Осман Ричард Томас;Манн, Иванов и Фербер;692;/books/921398/
61;Год порно;Мамаев-Найлз Илья;Поляндрия  No Age;662;/books/939632/
62;Эсав;Шалев Меир;Текст;266;/books/773038/
63;Пламенный Клинок;Вудинг Крис;Аркадия;590;/books/778937/
64;Джек из Тени. Полное издание;Желязны Роджер;Эксмо;1911;/books/932882/
65;Принц Ардена;Анри Софи;Freedom;607;/books/934417/
66;Реки Лондона;Ааронович Бен;fanzon;650;/books/932879/
67;Черная стрела;Стивенсон Роберт Льюис;Издательский дом Мещерякова;473;/books/564503/
68;Пятый Дракон;Арден Лия;Эксмо;690;/books/934568/
69;Искра богов. Не люби меня;Вульф Мара;Freedom;552;/books/925663/
70;Гибельное влияние;Омер Майк;Inspiria;690;/books/927427/
71;Дом Кёко;Мисима Юкио;Иностранка;855;/books/948324/
72;Двериндариум. Мертвое;Суржевская Марина;Манн, Иванов и Фербер;651;/books/930322/
73;Тихий Дон. В 4-х книгах;Шолохов Михаил Александрович;Речь;4651;/books/616505/
74;Дон Кавелли и папский престол;Конти Дэвид;Аркадия;566;/books/869228/
75;Разреженный воздух;Морган Ричард;АСТ;1194;/books/948775/
76;Незнакомка, или Не читайте древний фолиант;Рэй Анна;Альфа-книга;98;/books/656873/
77;Преступление и наказание;Достоевский Федор Михайлович;Манн, Иванов и Фербер;485;/books/936739/
78;Убить королеву;Бекер Вирджиния;Аркадия;211;/books/768331/
79;Жизнь Дэвида Копперфилда, рассказанная им самим. В 2-х томах;Диккенс Чарльз;Речь;1846;/books/635826/
80;Посмертные записки Пиквикского клуба. В 2-х томах;Диккенс Чарльз;Речь;1846;/books/631687/
81;Евгений Онегин;Пушкин Александр Сергеевич;Манн, Иванов и Фербер;485;/books/930332/
82;Улица Ручей. Том 1. Накануне;Линде Юлия Владимировна;Пять четвертей;1603;/books/792393/
83;Звёздные войны. Расцвет Республики. Тропа обмана;Айрлэнд, Греттон;fanzon;650;/books/945883/
84;Мерзкая семерка;Джонстон Кэмерон;fanzon;607;/books/935878/
85;Славянские мифы. От Велеса и Мокоши до птицы Сирин и Ивана Купалы;Баркова Александра Леонидовна;Манн, Иванов и Фербер;1034;/books/825915/
86;Обитель;Прилепин Захар;Редакция Елены Шубиной;1304;/books/434874/
87;Идиот;Достоевский Федор Михайлович;Время;185;/books/569489/
88;Улыбнись мне, Артур Эдинброг;Крейн Антонина;Эксмо;690;/books/926340/
89;Жажда власти 4. Рестарт;Тармашев Сергей Сергеевич;АСТ;809;/books/940195/
90;Вторая жизнь Уве;Бакман Фредрик;Синдбад;632;/books/835733/
91;Святые Спасения;Гамильтон Питер;Фантастика;1159;/books/942267/
92;Тимьян и клевер;Ролдугина Софья Валерьевна;Т8;2028;/books/843614/
93;Ужас Данвича;Лавкрафт Говард Филлипс;Азбука;1394;/books/941247/
94;В поисках утраченного времени. В 2-х т. Т. 2. Содом и Гоморра. Пленница. Беглянка. Обретенное время;Пруст Марсель;Альфа-книга;2592;/books/199746/
95;Приключения Оливера Твиста;Диккенс Чарльз;Речь;1126;/books/635811/
96;Полное собрание произведений о Шерлоке Холмсе в одном томе;Дойл Артур Конан;Альфа-книга;979;/books/149372/
97;Трущобные люди. Мои скитания. Люди театра. Москва газетная. Москва и москвичи. Друзья и встречи;Гиляровский Владимир Алексеевич;Альфа-книга;1459;/books/907734/
98;Свет в окошке. Земные пути. Колодезь;Логинов Святослав Владимирович;Азбука;1057;/books/949456/
99;Ложится мгла на старые ступени;Чудаков Александр Павлович;Азбука;729;/books/924350/
100;Титус один. Книга 3;Пик Мервин;Livebook;2640;/books/851749/
101;Горменгаст. Книга 2;Пик Мервин;Livebook;4800;/books/851748/
102;Берега. Роман о семействе Дюморье;Дюморье Дафна;Азбука;641;/books/945132/
103;Брокен-Харбор;Френч Тана;Фантом Пресс;1147;/books/943224/
104;Зверобой;Купер Джеймс Фенимор;Лабиринт;1520;/books/849542/
105;Мойры сплели свои нити;Степанова Татьяна Юрьевна;Эксмо;545;/books/945888/
106;Избранные произведения;Куприн Александр Иванович;Речь;930;/books/616506/
107;Королевская кровь. Проклятый трон. Связанные судьбы;Котова Ирина Владимировна;Эксмо;959;/books/935869/
108;Неведение отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;248;/books/609524/
109;Жизнь на общем языке;Алюшина Татьяна Александровна;Эксмо;469;/books/944392/
110;Анна Каренина;Толстой Лев Николаевич;Речь;2092;/books/588501/
111;Паучья вдова. Том 2;Медведева Анастасия Павловна;Эксмо;480;/books/935867/
112;Гипотеза любви;Хейзелвуд Али;Манн, Иванов и Фербер;692;/books/842232/
113;Арианна и дары забытых богов;Рэй Анна;Альфа-книга;94;/books/627382/
114;Двадцать тысяч лье под водой;Верн Жюль;Альфа-книга;269;/books/333542/
115;Стальные боги;Ахтар Замиль;fanzon;539;/books/937918/
116;Дон Кавелли и мертвый кардинал;Конти Дэвид;Аркадия;603;/books/860554/
117;Момент истины. В августе сорок четвертого…;Богомолов Владимир Осипович;Речь;968;/books/640591/
118;Братья Карамазовы. В 2-х книгах.;Достоевский Федор Михайлович;Речь;2663;/books/620392/
119;Дом листьев;Данилевский Марк Z.;Гонзо;972;/books/830799/
120;Микки-7;Эштон Эдвард;Аркадия;576;/books/848214/
121;Птицы. Не позже полуночи и другие истории;Дюморье Дафна;Иностранка;1057;/books/936368/
122;Мастер и Маргарита. Коллекционное иллюстрированное издание;Булгаков Михаил Афанасьевич;Алгоритм;2060;/books/562263/
123;Собачья смерть;Акунин-Чхартишвили;Захаров;892;/books/923362/
124;Война и мир. Комлект из 2-х книг;Толстой Лев Николаевич;Азбука;1526;/books/914171/
125;Особое положение;Вудворт, Васина;АСТ;513;/books/947169/
126;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1431;/books/669673/
127;Повесть о настоящем человеке;Полевой Борис Николаевич;Речь;1505;/books/627446/
128;Восход Черного Солнца и другие галактические одиссеи;Каттнер Генри;Азбука;1302;/books/941251/
129;Молль Флендерс;Дефо Даниель;Текст;149;/books/799163/
130;Семь сестер. Потерянная сестра;Райли Люсинда;Эксмо;1387;/books/925085/
131;Дети капитана Гранта;Верн Жюль;Альфа-книга;293;/books/322414/
132;В поисках утраченного времени. В 2-х томах. Т.1. В сторону Свана. Под сенью девушек в цвету. Германт;Пруст Марсель;Альфа-книга;2592;/books/199745/
133;Любовь моя, Анайя;Миллер Ксандер;Аркадия;206;/books/801291/
134;Чагин;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/882285/
135;Алая аура протопарторга. Абсолютно правдивые истории о кудесниках, магах и нечисти;Лукин Евгений Юрьевич;Азбука;1057;/books/948196/
136;Тень и искры;Арментроут Дженнифер;АСТ;1022;/books/935480/
137;Лихо. Медь и мёд;Лехчина Яна;Эксмо;607;/books/935883/
138;Арианна и Царство Двух Миров;Рэй Анна;Альфа-книга;84;/books/580167/
139;Всё о Манюне;Абгарян Наринэ Юрьевна;Астрель;1356;/books/343799/
140;Времеубежище;Господинов Георги;Поляндрия  No Age;838;/books/941265/
141;Свадьба на Новый год;Флат Екатерина Владимировна;АСТ;513;/books/944133/
142;Поступь Слейпнира;Трофимов Ерофей;АСТ;1031;/books/942899/
143;Большие надежды;Диккенс Чарльз;Время;158;/books/575179/
144;Таинственный остров;Верн Жюль;Альфа-книга;293;/books/375454/
145;Томас-бард;Кашнер Эллен;Аркадия;192;/books/775736/
146;Кровавая свадьба;Гарсиа Лорка Федерико;Текст;178;/books/764692/
147;Ошибка богов. Отбор для наследника;Олие Ольга;АСТ;513;/books/942894/
148;Медвежий угол;Бакман Фредрик;Синдбад;665;/books/673048/
149;Высшая школа библиотекарей. Том 1;Завойчинская Милена Валерьевна;Эксмо;1097;/books/935880/
150;Брак по любви;Али Моника;Синдбад;887;/books/925145/
151;Тайна отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;248;/books/609525/
152;Момент истины. В августе сорок четвертого;Богомолов Владимир Осипович;Азбука;855;/books/914135/
153;"Японские мифы. От кицунэ и ёкаев до ""Звонка"" и ""Наруто""";Фридман Джошуа;Манн, Иванов и Фербер;899;/books/860378/
154;Викинг. Гнев Севера;Мазин Александр Владимирович;Феникс;916;/books/945135/
155;Повесть о жизни;Паустовский Константин Георгиевич;Азбука;1302;/books/914162/
156;Капитан Фракасс;Готье Теофиль;Издательский дом Мещерякова;329;/books/581590/
157;Барбизон. В отеле только девушки;Брен Паулина;Рипол-Классик;915;/books/910579/
158;Вниз, сквозь ветки и кости;Макгвайр Шеннон;Дом историй;1349;/books/935889/
159;Жизнь мальчишки;Маккаммон Роберт;Азбука;843;/books/917797/
160;Продажное королевство;Бардуго Ли;АСТ;669;/books/639917/
161;Крылья к резюме обязательны!;Мамаева Надежда Николаевна;Т8;1176;/books/940423/
162;Собрание сочинений в пяти томах;Довлатов Сергей Донатович;Азбука;3698;/books/917575/
163;Русский роман;Шалев Меир;Текст;1238;/books/787883/
164;Проклятые короли. Негоже лилиям прясть. Французская волчица;Дрюон Морис;Иностранка;965;/books/939706/
165;Полное собрание романов, повестей, рассказов в одном томе;Булгаков Михаил Афанасьевич;Альфа-книга;854;/books/170798/
166;Бисцион. Книга 2;Шерри Ана;Эксмо-Пресс;614;/books/937917/
167;Рубиновый лес;Гор Анастасия;Эксмо;711;/books/925674/
168;Дикие лебеди. Три дочери Китая;Юн Чжан;Аркадия;944;/books/810910/
169;Воскресение;Толстой Лев Николаевич;Речь;954;/books/620394/
170;Сочинские рассказы;Волкодав Юлия;Т8;893;/books/940434/
171;Тачдаун;Рэйн Сола;АСТ;533;/books/947190/
172;Проклятые короли. Железный король. Узница Шато-Гайара. Яд и корона;Дрюон Морис;Иностранка;965;/books/935227/
173;Золотая муха;Хмелевская Иоанна;Аркадия;464;/books/896605/
174;Ересь Хоруса. Книга I. Возвышение Хоруса. Лживые боги. Галактика в огне;Абнетт, Макнилл, Каунтер;Фантастика;1855;/books/652646/
175;Арианна и Орден темного ангела;Рэй Анна;Альфа-книга;84;/books/582773/
176;Золото тигров. Сокровенная роза. История ночи. Полное собрание поэтических текстов;Борхес Хорхе Луис;Иностранка;864;/books/943586/
177;Там, где раки поют;Оуэнс Делия;Фантом Пресс;805;/books/728444/
178;Князь Серебряный;Толстой Алексей Константинович;Речь;1028;/books/631524/
179;Чудовища рая;Хермансон Мари;Аркадия;238;/books/775737/
180;Путешествие к себе. Большая Панда и Маленький Дракон. Медитативная история;Норбури Джеймс;Манн, Иванов и Фербер;1088;/books/859383/
181;"Между ""привет"" и ""прощай""";Скотт Эмма;Freedom;690;/books/929742/
182;Испанский любовный обман;Армас Елена;Inspiria;497;/books/925670/
183;Многорукий бог далайна;Логинов Святослав Владимирович;Азбука;986;/books/937238/
184;Уснут не все;Нэвилл Адам;АСТ;623;/books/949167/
185;Приключения Оливера Твиста;Диккенс Чарльз;Лабиринт;1440;/books/849541/
186;Тайная история;Тартт Донна;Corpus;1135;/books/466703/
187;Лисья нора;Сакавич Нора;Popcorn Books;528;/books/736909/
188;Другая жизнь;Чапмен Джоди;Синдбад;843;/books/925147/
189;И в горе, и в радости;Мэйсон Мег;Inspiria;614;/books/927069/
190;Пленённая принцесса;Ларк Софи;Freedom;711;/books/935165/
191;Дьявол носит черный;Шэн Л. Дж.;Freedom;607;/books/927161/
192;Сердце Солнечного воина;Тань Сью Линн;Манн, Иванов и Фербер;692;/books/931768/
193;Колымские рассказы;Шаламов Варлам Тихонович;Время;106;/books/635524/
194;Задача трех тел;Лю Цысинь;Fanzon;875;/books/610958/
195;Кровь богов;Иггульден Конн;Азбука;843;/books/945255/
196;Пер Гюнт;Ибсен Хенрик;Речь;1688;/books/707136/
197;Королевство крыльев и руин;Маас Сара Дж.;Азбука;918;/books/914292/
198;Джонатан Стрендж и мистер Норрелл;Кларк Сюзанна;Азбука;1088;/books/914181/
199;Одиссея;Гомер;Верже;3773;/books/632077/
200;Подросток;Достоевский Федор Михайлович;Речь;1199;/books/604773/
201;Старшая Эдда;Без автора;Манн, Иванов и Фербер;857;/books/921954/
202;Арктический клуб любителей карри;Редд Дани;Дом историй;1512;/books/935888/
203;Молчание цвета;Абгарян Наринэ Юрьевна;АСТ;649;/books/901282/
204;Аратта. Книга 7. Золотые корабли;Семенова, Гурова;Азбука;564;/books/941869/
205;Трилогия о Генрихе Наваррском: Королева Марго. Графиня де Монсоро. Сорок пять;Дюма Александр;Альфа-книга;494;/books/192148/
206;Поместье с привидениями;Мартова Людмила;Эксмо;437;/books/947276/
207;Зимний сад;Ханна Кристин;Фантом Пресс;1127;/books/935674/
208;Хранительница историй;Пейдж Салли;Иностранка;575;/books/936675/
209;Домашний зверинец;Готье Теофиль;Текст;110;/books/743510/
210;Карта небесной сферы, или Тайный меридиан;Перес-Реверте Артуро;Иностранка;753;/books/943587/
211;Ходящие в ночи. Книга 3. Пленники раздора;Харитонова, Казакова;Т8;737;/books/936752/
212;Русские народные сказки. Полное издание в одном томе;Афанасьев Александр Николаевич;Альфа-книга;836;/books/169946/
213;Наследница древней магии;Казакова Светлана;Альфа-книга;113;/books/817430/
214;Тень евнуха;Кабре Жауме;Иностранка;855;/books/948192/
215;Бабушка велела кланяться и передать, что просит прощения;Бакман Фредрик;Синдбад;632;/books/835734/
216;Горчаков. Коммандер;Пылаев Валерий;АСТ;513;/books/942556/
217;Александровскiе кадеты. В 2-х томах;Перумов Ник Даниилович;Альфа-книга;254;/books/824440/
218;Что видно отсюда;Леки Марьяна;Текст;192;/books/777803/
219;Королева Лисьего дома;Фельдман Ирина Игоревна;Альфа-книга;110;/books/825354/
220;2666;Боланьо Роберто;АСТ;1699;/books/877667/
221;Сезон отравленных плодов;Богданова Вера Олеговна;Редакция Елены Шубиной;669;/books/850414/
222;Подросток;Достоевский Федор Михайлович;Азбука;843;/books/941249/
223;Королевство гнева и тумана;Маас Сара Дж.;Азбука;843;/books/914291/
224;Шумерские мифы. От Всемирного потопа и эпоса о Гильгамеше до бога Энки и птицы Анзуд;Чмеленко Юлия;Манн, Иванов и Фербер;899;/books/876012/
225;Чужое имя. Тайна королевского приюта для детей;Коуэн Джастин;Бомбора;504;/books/938729/
226;Шестерка воронов;Бардуго Ли;АСТ;623;/books/635534/
227;Сага о Видящих. Книги 1 и 2. Ученик убийцы. Королевский убийца;Хобб Робин;Азбука;1057;/books/914275/
228;Остров русалок;Си Лиза;Аркадия;504;/books/869226/
229;Что осталось от меня - твоё;Скотт Стефани;Аркадия;245;/books/796353/
230;"Проект ""Аве Мария""";Вейер Энди;АСТ;694;/books/835512/
231;Индийские мифы. От Кришны и Шивы до Вед и Махабхараты;Паттанаик Девдатт;Манн, Иванов и Фербер;1034;/books/802875/
232;Правда;Пратчетт Терри;Эксмо;625;/books/932883/
233;Портрет Лукреции. Трагическая история Медичи;О`Фаррелл Мэгги;Inspiria;650;/books/944365/
234;Шатун;Трофимов Ерофей;АСТ;513;/books/941701/
235;Семейная хроника Уопшотов. Скандал в семействе Уопшотов;Чивер Джон;Текст;528;/books/821297/
236;Дом, в котором... (подарочное издание);Петросян Мариам;Livebook;1826;/books/560484/
237;1984;Оруэлл Джордж;Текст;384;/books/790566/
238;Найди меня;Фрейзер Энн;Аркадия;607;/books/848208/
239;Призрак Оперы. Тайна Желтой комнаты;Леру Гастон;Азбука;965;/books/942407/
240;Гадкие лебеди кордебалета;Бьюкенен Кэти Мари;Аркадия;413;/books/737233/
241;Внучка;Шлинк Бернхард;Иностранка;705;/books/922868/
242;Рассказы и повести. 1892-1903;Чехов Антон Павлович;Речь;1798;/books/612895/
243;Рассказы и повести. 1883-1891;Чехов Антон Павлович;Речь;1798;/books/612889/
244;Закон забвения;Харрис Роберт;Азбука;830;/books/948789/
245;Мария Антуанетта. Мария Стюарт;Цвейг Стефан;Азбука;875;/books/942472/
246;Бесконечная шутка;Уоллес Дэвид Фостер;АСТ;1991;/books/671224/
247;К западу от Эдема. Зима в Эдеме. Возвращение в Эдем;Гаррисон Гарри;Азбука;1038;/books/945709/
248;Состоятельная женщина. В 2-х книгах;Брэдфорд Барбара Тейлор;Текст;816;/books/786763/
249;Удержать небо;Лю Цысинь;fanzon;932;/books/936518/
250;Карты. Нечисть. Безумие. Рассказы русских писателей;Гоголь, Лермонтов, Брюсов;Эксмо;710;/books/930963/
251;Обломов;Гончаров Иван Александрович;Речь;1688;/books/604772/
252;Зенитчик;Полищук Вадим Васильевич;АСТ;1031;/books/948205/
253;Ярмарка тщеславия. В 2-х книгах.;Теккерей Уильям Мейкпис;Речь;1846;/books/635818/
254;"Трактир на Пятницкой. Агония. Вариант ""Омега""";Леонов Николай Иванович;Азбука;911;/books/940699/
255;Невеста ледяного дракона;Черчень Александра;Яуза;435;/books/941827/
256;Полный сантехник;Слава Сэ;АСТ;1135;/books/665406/
257;Сперонара;Дюма Александр;Вече;543;/books/939319/
258;Королевство шипов и роз;Маас Сара Дж.;Азбука;722;/books/914296/
259;Бесы;Достоевский Федор Михайлович;Речь;1908;/books/602120/
260;Игра в кроликов;Майлз Терри;fanzon;607;/books/939342/
261;Лавр;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/364570/
262;Записки о Шерлоке Холмсе;Дойл Артур Конан;Издательский дом Мещерякова;566;/books/621724/
263;Качели судьбы;Бадани Седжал;Аркадия;413;/books/784083/
264;Мальн. Кровь и стекло;Салье Мира;Freedom;607;/books/940108/
265;Грешник;Скотт Эмма;Freedom;690;/books/920552/
266;Жутко громко и запредельно близко;Фоер Джонатан Сафран;Like Book;1270;/books/848749/
267;Конвойцы;Белянин Андрей Олегович;АСТ;603;/books/939173/
268;Унесенные ветром. Комплект из 2-х книг;Митчелл Маргарет;Эксмо;1316;/books/932825/
269;Ты такой светлый;Ренберг Туре;Corpus;759;/books/941697/
270;Крах и восход;Бардуго Ли;АСТ;604;/books/656547/
271;Ромео и Джульетта;Шекспир Уильям;Аркадия;593;/books/810907/
272;Метро 2033. Метро 2034. Метро 2035;Глуховский Дмитрий Алексеевич;АСТ;2380;/books/700650/
273;Семья Резо;Базен Эрве;Текст;494;/books/816665/
274;Косиног. История о колдовстве;Бром Джеральд;АСТ;1031;/books/830558/
275;Иствикские ведьмы;Апдайк Джон;Текст;680;/books/872847/
276;Тропами вереска;Суржевская Марина;Т8;1331;/books/935232/
277;Гиперболоид инженера Гарина;Толстой Алексей Николаевич;Верже;3000;/books/654919/
278;Собор Парижской Богоматери. Человек, который смеется. Девяносто третий год. Полное издание в 1 томе;Гюго Виктор;Альфа-книга;1179;/books/926161/
279;Сёгун;Клавелл Джеймс;Иностранка;1302;/books/912712/
280;Черные кувшинки;Бюсси Мишель;Фантом Пресс;832;/books/824613/
281;Пепел;Сью Ники;Freedom;607;/books/941484/
282;Алмазная колесница. Роман в 2-х томах;Акунин Борис;Захаров;618;/books/478793/
283;Униженные и оскорбленные;Достоевский Федор Михайлович;Речь;1028;/books/631688/
284;Циники;Мариенгоф Анатолий Борисович;Аркадия;547;/books/716966/
285;Мама из другого мира, или Замок в стиле хай-тек;Коротаева Ольга Ивановна;Т8;1443;/books/941658/
286;Карма. В 2-х томах;Громыко Ольга Николаевна;Альфа-книга;1061;/books/855808/
287;Королевская магия;Эльденберт Марина;Т8;1303;/books/938697/
288;Младшая сестра Смерти;Станиславская Елена Николаевна;Манн, Иванов и Фербер;633;/books/930329/
289;Мы против вас;Бакман Фредрик;Синдбад;665;/books/728626/
290;Дом духов;Альенде Исабель;Иностранка;767;/books/942221/
291;Граф Монте-Кристо. В 2-х томах;Дюма Александр;Иностранка;1532;/books/912702/
292;Полное иллюстрированное собрание сочинений в одном томе;Кэрролл Льюис;Альфа-книга;1009;/books/250431/
293;Полное собрание стихотворений и поэм в одном томе;Вознесенский Андрей Андреевич;Альфа-книга;494;/books/340598/
294;Полное собрание сочинений в одном томе;Шварц Евгений Львович;Альфа-книга;1056;/books/279541/
295;Туманы и чудовища;Шабнова Екатерина;Манн, Иванов и Фербер;675;/books/937957/
296;Десятка Лоу;Холборн Старк;Аркадия;528;/books/848209/
297;Мир Софии;Гордер Юстейн;Аркадия;651;/books/629560/
298;Замок Броуди;Кронин Арчибалд Джозеф;Иностранка;843;/books/532907/
299;Штурм и буря;Бардуго Ли;АСТ;604;/books/645858/
300;Королевская кровь-9. Горький пепел;Котова Ирина Владимировна;Т8;2335;/books/860029/
301;Долгая дорога домой;Костелоу Дайни;Аркадия;480;/books/854203/
302;"""Несвятые святые"" и другие рассказы";Архимандрит Тихон (Шевкунов);Вольный Странник;601;/books/695038/
303;Имя розы;Эко Умберто;Corpus;1505;/books/303783/
304;Протагонист;Володина Ася;Редакция Елены Шубиной;669;/books/882036/
305;Реннвинд. Сердце тьмы;Стенберг Леа;АСТ;735;/books/935630/
306;Потерянные боги;Бром;АСТ;1031;/books/609946/
307;Северная Корона. Против ветра;Джейн Анна;АСТ;809;/books/945035/
308;Между прочим...;Токарева Виктория Самойловна;КоЛибри;843;/books/939780/
309;Вода в решете. Апокриф колдуньи;Бжезинская Анна;АСТ;740;/books/948213/
310;Услады Божьей ради;Д'Ормессон Жан;Текст;230;/books/760617/
311;Цыпленок Лисы Патрикеевны;Донцова Дарья Аркадьевна;Эксмо;540;/books/947644/
312;Работа для ведьмака;Алексина Наталья;Альфа-книга;108;/books/779280/
313;Божественная комедия с иллюстрациями Гюстава Доре;Алигьери Данте;АСТ;1602;/books/625196/
314;Смерть героя;Олдингтон Ричард;Текст;355;/books/816666/
315;Я исповедуюсь;Кабре Жауме;Иностранка;917;/books/489760/
316;Дом на берегу;Дюморье Дафна;Азбука;641;/books/945133/
317;Школа хороших матерей;Чан Джессамин;Inspiria;583;/books/938144/
318;Все, чего я не сказала;Инг Селеста;Фантом Пресс;805;/books/578116/
319;Темный лес;Лю Цысинь;Fanzon;932;/books/622004/
320;Террор;Симмонс Дэн;Азбука;2681;/books/920678/
321;Лолита;Набоков Владимир Владимирович;Corpus;669;/books/811681/
322;Полное собрание сочинений в одном томе;Толстой Алексей Константинович;Альфа-книга;451;/books/269139/
323;Стрижи;Арамбуру Фернандо;Corpus;1407;/books/923008/
324;Двенадцать стульев;Ильф, Петров;Время;103;/books/630322/
325;Ходящие в ночи. Книга 1. Жнецы страданий;Харитонова, Казакова;Т8;627;/books/936757/
326;ТТ, или Трудный труп;Хмелевская Иоанна;Аркадия;448;/books/896602/
