;title;author;pub_house;price;link
37;Дети полуночи;Рушди Салман;Corpus;1194;/books/940801/
38;"Отель ""Манифик""";Тейлор Эмили Дж.;Like Book;380;/books/942463/
39;Там, где раки поют;Оуэнс Делия;Фантом Пресс;697;/books/728444/
40;Ветер и крылья. Развязанные узлы;Гончарова Галина Дмитриевна;Эксмо;341;/books/952866/
41;Корриколо;Дюма Александр;Вече;642;/books/956782/
42;Елизавета Йоркская. Последняя Белая роза;Уэйр Элисон;Азбука;830;/books/954720/
43;Стыд;Рушди Салман;Corpus;902;/books/955728/
44;Полиция памяти;Огава Ёко;Поляндрия  No Age;701;/books/776648/
45;Карело-финские мифы. От Калевалы и птицы-демиурга до чуди и саамов;Петрухин Владимир Яковлевич;Манн, Иванов и Фербер;899;/books/930327/
46;Артур Рэйш. Слуги хаоса;Лисина Александра;АСТ;365;/books/957938/
47;Тираны и мстители;Сандерсон Брендон;Азбука;759;/books/954722/
48;Спартак;Джованьоли Рафаэлло;Речь;1590;/books/717084/
49;Тайная история;Тартт Донна;Corpus;1135;/books/466703/
50;Двериндариум. Мертвое;Суржевская Марина;Манн, Иванов и Фербер;446;/books/930322/
51;Ужас Данвича;Лавкрафт Говард Филлипс;Азбука;1071;/books/941247/
52;Мифы Поволжья. От Волчьего владыки и Мирового древа до культа змей и птицы счастья;Муравьева Татьяна Владимировна;Манн, Иванов и Фербер;899;/books/921953/
53;Гипотеза любви;Хейзелвуд Али;Манн, Иванов и Фербер;692;/books/842232/
54;Проклятые короли. Железный король. Узница Шато-Гайара. Яд и корона;Дрюон Морис;Иностранка;965;/books/935227/
55;Маленькие женщины;Олкотт Луиза Мэй;Манн, Иванов и Фербер;485;/books/925680/
56;Пропавшие наши сердца;Инг Селеста;Фантом Пресс;697;/books/949226/
57;Проклятые короли. Негоже лилиям прясть. Французская волчица;Дрюон Морис;Иностранка;965;/books/939706/
58;Ересь Хоруса. Книга II. Полет Эйзенштейна. Фулгрим. Сошествие Ангелов (иллюстрированное);Макнилл, Сваллоу, Сканлон;Фантастика;1546;/books/760571/
59;Путешествие к себе. Большая Панда и Маленький Дракон. Медитативная история;Норбури Джеймс;Манн, Иванов и Фербер;1088;/books/859383/
60;Железное золото;Браун Пирс;Азбука;586;/books/957614/
61;Вечер у Клэр. Ночные дороги;Газданов Гайто Иванович;Азбука;963;/books/960651/
62;"""Несвятые святые"" и другие рассказы";Архимандрит Тихон (Шевкунов);Вольный Странник;710;/books/695038/
63;Венская рапсодия;Дростен Юлия;Аркадия;624;/books/869221/
64;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Манн, Иванов и Фербер;610;/books/944380/
65;Странник по звездам, или Смирительная рубашка;Лондон Джек;Иностранка;586;/books/959976/
66;Чагин;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/882285/
67;Тихий Дон. В 4-х книгах;Шолохов Михаил Александрович;Речь;5168;/books/616505/
68;Библиотекарь;Елизаров Михаил Юрьевич;Редакция Елены Шубиной;941;/books/719241/
69;Злодейский путь!.. Том 1 и 2;Моргот Эл;Манн, Иванов и Фербер;1153;/books/917405/
70;Тонкая психология. Юмористические рассказы;Тэффи Надежда Александровна;Азбука;963;/books/955800/
71;Истинное волшебство. Дар Кощея;Способина Наталья;Манн, Иванов и Фербер;446;/books/946804/
72;Настройщик;Мейсон Дэниел;Фантом Пресс;709;/books/939637/
73;Царства смерти;Руоккио Кристофер;Азбука;603;/books/957396/
74;Цзюнь Цзюлин;Си Син;Freedom;959;/books/937508/
75;Удушающая сладость, заиндевелый пепел. Книга 1;Дянь Сянь;АСТ;757;/books/957549/
76;Книги Земноморья. Полное иллюстрированное издание;Ле Гуин Урсула;Азбука;1837;/books/914260/
77;В поисках утраченного времени. В 2-х т. Т. 2. Содом и Гоморра. Пленница. Беглянка. Обретенное время;Пруст Марсель;Альфа-книга;2808;/books/199746/
78;Продажное королевство;Бардуго Ли;АСТ;458;/books/639917/
79;Мотель «Вечерняя заря»;Сент-Джеймс Симона;Синдбад;655;/books/952643/
80;И край света в придачу;Подрабинек Алла Михайловна;Время;185;/books/773610/
81;Уничтожить;Уэльбек Мишель;Corpus;1352;/books/952605/
82;Титус один. Книга 3;Пик Мервин;Livebook;2880;/books/851749/
83;Горменгаст. Книга 2;Пик Мервин;Livebook;2880;/books/851748/
84;Танкист. Поручик;Калбазов Константин Георгиевич;Альфа-книга;449;/books/946835/
85;Славянские мифы. От Велеса и Мокоши до птицы Сирин и Ивана Купалы;Баркова Александра Леонидовна;Манн, Иванов и Фербер;1034;/books/825915/
86;Тихая пристань;Рожнёва Ольга Леонидовна;Сретенский ставропигиальный мужской монастырь;804;/books/941242/
87;Искра богов. Не потеряй меня;Вульф Мара;Freedom;416;/books/956415/
88;Щегол;Тартт Донна;Corpus;1245;/books/462781/
89;Брокен-Харбор;Френч Тана;Фантом Пресс;746;/books/943224/
90;Запретный плод;Искандер Фазиль Абдулович;Текст;931;/books/938848/
91;Вторая жизнь Уве;Бакман Фредрик;Синдбад;632;/books/835733/
92;Убийца в толпе. Шиллинг на свечи. Дело о похищении Бетти Кейн;Тэй Джозефина;Иностранка;875;/books/943925/
93;Граф Монте-Кристо. В 2-х томах;Дюма Александр;Иностранка;1564;/books/912702/
94;Карьера Ругонов. Его превосходительство Эжен Ругон. Добыча;Золя Эмиль;Иностранка;1007;/books/951974/
95;Темное искушение;Лори Даниэль;АСТ;649;/books/957294/
96;Королевская кровь-10. Стальные небеса;Котова Ирина Владимировна;Т8;1496;/books/940425/
97;Башмаки на флагах;Конофальский Борис Вячеславович;АСТ;490;/books/957189/
98;Царство Страха;Манискалко Керри;АСТ;941;/books/945076/
99;И нас пожирает пламя;Кабре Жауме;Иностранка;609;/books/957428/
100;Дикая Флетчер;Такер К. А.;АСТ;577;/books/941316/
101;Шатун. Лесной гамбит;Трофимов Ерофей;АСТ;365;/books/957300/
102;Сахар и золото;Скотт Эмма;Freedom;690;/books/949739/
103;Меч в ножнах из дикой сливы;Ласкина, Змеева;Манн, Иванов и Фербер;1153;/books/942590/
104;Огненный поток;Гош Амитав;Фантом Пресс;763;/books/900629/
105;Не бесите боевых грифонов, или любовь на краю света;Тур Тереза;Т8;826;/books/956900/
106;Подвиги бригадира Жерара. Приключения бригадира Жерара;Дойл Артур Конан;Альфа-книга;99;/books/285728/
107;Бритва Дарвина;Симмонс Дэн;АСТ;1083;/books/959801/
108;Пара из дома номер 9;Дуглас Клэр;Эксмо;662;/books/938723/
109;Прорыв под Сталинградом;Герлах Генрих;Corpus;1407;/books/957929/
110;Ложится мгла на старые ступени;Чудаков Александр Павлович;Азбука;729;/books/924350/
111;Молчание цвета;Абгарян Наринэ Юрьевна;АСТ;649;/books/901282/
112;Книги Якова;Токарчук Ольга;Inspiria;1808;/books/923967/
113;До встречи в книжном;Ales, Багрий, Ракша;Манн, Иванов и Фербер;567;/books/942593/
114;Одиссея;Гомер;Верже;3773;/books/632077/
115;Полное собрание произведений о Шерлоке Холмсе в одном томе;Дойл Артур Конан;Альфа-книга;898;/books/149372/
116;Ромео и Джульетта;Шекспир Уильям;Аркадия;547;/books/810907/
117;Зверобой;Купер Джеймс Фенимор;Лабиринт;1520;/books/849542/
118;Грозовой перевал;Бронте Эмили;Манн, Иванов и Фербер;485;/books/946803/
119;Высшая школа библиотекарей. Том 2;Завойчинская Милена Валерьевна;Эксмо;661;/books/951047/
120;Коко;Страуб Питер;АСТ;929;/books/949277/
121;Повесть о жизни;Паустовский Константин Георгиевич;Азбука;1302;/books/914162/
122;Замок Броуди;Кронин Арчибалд Джозеф;Иностранка;843;/books/532907/
123;Хоббит, или Туда и обратно;Толкин Джон Рональд Руэл;АСТ;893;/books/701977/
124;Анна Каренина;Толстой Лев Николаевич;Речь;2557;/books/588501/
125;Сказка сказок;Базиле Джамбаттиста;Иностранка;843;/books/942792/
126;Прыжок;Лукьяненко Сергей Васильевич;АСТ;520;/books/935626/
127;Найди меня;Фрейзер Энн;Аркадия;662;/books/848208/
128;В поисках утраченного времени. В 2-х томах. Т.1. В сторону Свана. Под сенью девушек в цвету. Германт;Пруст Марсель;Альфа-книга;2808;/books/199745/
129;Галерея женщин. Цепи счастья;Драйзер Теодор;Иностранка;855;/books/950196/
130;Разрушительная любовь;Хуан Ана;Inspiria;378;/books/940350/
131;Блистательные годы. Гран-Канария;Кронин Арчибалд Джозеф;Иностранка;855;/books/948268/
132;Соблазни меня, дракон!;Маш Диана;АСТ;365;/books/959427/
133;Возвращение царя обезьян;Белянин, Менделеева;Альфа-книга;557;/books/951581/
134;Красавицы Бостона. Злодей;Шэн Л. Дж.;Freedom;607;/books/956413/
135;Король Неверленда;Сент-Кроу Никки;Эксмо;660;/books/948311/
136;Сильмариллион;Толкин Джон Рональд Руэл;АСТ;1297;/books/487764/
137;Приключения Оливера Твиста;Диккенс Чарльз;Лабиринт;1440;/books/849541/
138;Адептка Эмили;Жданова Алиса;АСТ;365;/books/959420/
139;Ночь без звезд;Гамильтон Питер;Фантастика;1391;/books/961260/
140;А за околицей — тьма;Стрельченко Дарина Александровна;Питер;922;/books/957277/
141;Последняя война;Булычев Кир;Азбука;724;/books/960782/
142;Зов Ктулху;Лавкрафт Говард Филлипс;Азбука;1136;/books/914001/
143;Выстрел мимо цели;Осман Ричард Томас;Манн, Иванов и Фербер;692;/books/921398/
144;Сигареты;Мэтьюз Хэрри;Фантом Пресс;721;/books/951356/
145;Похититель детей;Бром;АСТ;742;/books/631264/
146;Сожженные земли. Лишний;Щучкина Анна Александровна;АСТ;427;/books/948972/
147;Гончие Лилит;Старк Кристина;АСТ;623;/books/654674/
148;Разреженный воздух;Морган Ричард;АСТ;818;/books/948775/
149;Канцтовары Цубаки;Огава Ито;Поляндрия  No Age;1118;/books/943722/
150;Расшифровка;Май Цзя;Inspiria;650;/books/938153/
151;Легенда о вампирах. Диаблери;Шерри Ана;Эксмо-Пресс;642;/books/950112/
152;Избранные произведения;Куприн Александр Иванович;Речь;930;/books/616506/
153;Я отвечаю за все;Герман Юрий Павлович;Азбука;965;/books/951806/
154;Узы купидона;Кеннеди Рейвен;Freedom;445;/books/959374/
155;Просто Маса;Акунин Борис;АСТ;1135;/books/752339/
156;Собор. Роман о петербургском зодчем;Измайлова Ирина Александровна;Азбука;767;/books/914180/
157;Братья Карамазовы;Достоевский Федор Михайлович;Азбука;767;/books/914147/
158;Словно мы злодеи;Рио М. Л.;Дом историй;1175;/books/935886/
159;Улица Ручей. Том 1. Накануне;Линде Юлия Владимировна;Пять четвертей;1603;/books/792393/
160;Тысяча сияющих солнц;Хоссейни Халед;Фантом Пресс;697;/books/413354/
161;Симон;Абгарян Наринэ Юрьевна;АСТ;669;/books/769120/
162;Черные кувшинки;Бюсси Мишель;Фантом Пресс;721;/books/824613/
163;Тени исчезают в полдень;Иванов Анатолий Степанович;Азбука;843;/books/917953/
164;Утренняя звезда;Браун Пирс;Азбука;495;/books/952908/
165;Воскресение;Толстой Лев Николаевич;Азбука;767;/books/951978/
166;Смерть приходит в Марлоу;Торогуд Роберт;Манн, Иванов и Фербер;775;/books/945508/
167;Тачдаун. Со стикерпаком;Рэйн Сола;АСТ;533;/books/957653/
168;Бабушка велела кланяться и передать, что просит прощения;Бакман Фредрик;Синдбад;632;/books/835734/
169;Амнезия;Бриртон Тимоти Джеймс;Inspiria;583;/books/954908/
170;Медвежий угол;Бакман Фредрик;Синдбад;665;/books/673048/
171;Записки юного врача;Булгаков Михаил Афанасьевич;Аркадия;547;/books/776847/
172;Сын Зевса. В глуби веков. Герой Саламина;Воронкова Любовь Федоровна;Азбука;1057;/books/948194/
173;Жареные зеленые помидоры в кафе Полустанок;Флэгг Фэнни;Фантом Пресс;697;/books/615013/
174;Лавр;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/364570/
175;"Проект ""Аве Мария""";Вейер Энди;АСТ;476;/books/835512/
176;Разбойничья злая луна. Роман, повести, рассказы;Лукин, Лукина;Азбука;724;/books/956601/
177;Вечера на хуторе близ Диканьки. Миргород. Петербургские повести;Гоголь Николай Васильевич;Азбука;855;/books/926180/
178;Дом духов;Альенде Исабель;Иностранка;525;/books/942221/
179;Две жизни. Все книги в одной. Обновленная редакция;Антарова Конкордия Евгеньевна;АСТ;1364;/books/864377/
180;Там, где цветет полынь;Птицева Ольга;Popcorn Books;337;/books/882637/
181;Колесо Времени. Книга 1. Око Мира;Джордан Роберт;Азбука;724;/books/914264/
182;Пророчество тьмы;Рид Анви;Манн, Иванов и Фербер;474;/books/942589/
183;Полное собрание романов, повестей, рассказов в одном томе;Булгаков Михаил Афанасьевич;Альфа-книга;854;/books/170798/
184;Глория. Трон одного мертвеца;Жильцова Наталья Сергеевна;Т8;767;/books/947554/
185;Трущобные люди. Мои скитания. Люди театра. Москва газетная. Москва и москвичи. Друзья и встречи;Гиляровский Владимир Алексеевич;Альфа-книга;1459;/books/907734/
186;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Верже;4838;/books/606810/
187;Между прочим...;Токарева Виктория Самойловна;КоЛибри;843;/books/939780/
188;Чародейка на всю голову;Мамаева Надежда Николаевна;Т8;830;/books/954823/
189;Преступление и наказание;Достоевский Федор Михайлович;Речь;2108;/books/588504/
190;Непокорный рыцарь;Ларк Софи;Freedom;625;/books/956414/
191;Академия;Азимов Айзек;Эксмо;711;/books/419303/
192;Имя розы;Эко Умберто;Corpus;1602;/books/303783/
193;Тринадцатая карта;Омер Майк;Inspiria;374;/books/951833/
194;Последний гамбит;Барнс Дженнифер Линн;Like Book;690;/books/945470/
195;Орда встречного ветра;Дамазио Ален;АСТ;1164;/books/951809/
196;Белые пешки;Звонцова Екатерина;Питер;1219;/books/956029/
197;Зимний солдат;Мейсон Дэниел;Фантом Пресс;746;/books/854252/
198;Косиног. История о колдовстве;Бром Джеральд;АСТ;707;/books/830558/
199;Посмертные записки Пиквикского клуба. В 2-х томах;Диккенс Чарльз;Речь;1846;/books/631687/
200;Американская трагедия. В 2-х томах;Драйзер Теодор;Речь;1846;/books/631525/
201;Башня Зеленого Ангела. Том 1;Уильямс Тэд;fanzon;1001;/books/955798/
202;Улица Яффо;Шпек Даниэль;Фантом Пресс;746;/books/912420/
203;Магическая невеста;Волжская, Яблонцева;АСТ;365;/books/959428/
204;Хроники Амбера;Желязны Роджер;Эксмо;964;/books/82257/
205;Пленница;Устинова, Астахов;Эксмо;564;/books/952875/
206;Рассечение Стоуна;Вергезе Абрахам;Фантом Пресс;746;/books/530576/
207;Индийские мифы. От Кришны и Шивы до Вед и Махабхараты;Паттанаик Девдатт;Манн, Иванов и Фербер;1034;/books/802875/
208;Шепчущие никелевые идолы. Жестокие цинковые мелодии;Кук Глен;Азбука;660;/books/951756/
209;Самый жаркий день лета;Абдулла Киа;Аркадия;672;/books/860974/
210;Черный Янгар;Демина Карина;Т8;1015;/books/955100/
211;Айвенго;Скотт Вальтер;Альфа-книга;490;/books/623462/
212;Снежная пантера;Тессон Сильвен;Текст;256;/books/799162/
213;Слово о полку Игореве;Без автора;Манн, Иванов и Фербер;1099;/books/942592/
214;Унесенные ветром;Митчелл Маргарет;Иностранка;875;/books/912737/
215;Все, чего я не сказала;Инг Селеста;Фантом Пресс;697;/books/578116/
216;Принц льда и крови;Джукич Алиса Владиславовна;Freedom;416;/books/942488/
217;А.Смолин. Ведьмак. Книга 8. Грани сумерек;Васильев Андрей Александрович;Т8;1044;/books/954824/
218;Служба доставки книг;Хенн Карстен Себастиан;Манн, Иванов и Фербер;568;/books/851508/
219;Отверженные;Гюго Виктор;Иностранка;1088;/books/424202/
220;Капитан первого ранга;О`Брайан Патрик;Феникс;982;/books/958616/
221;Оценщик. Невидимая сторона;Шаргородский Григорий Константинович;Т8;824;/books/960448/
222;Присягнувшая Черепу;Стейвли Брайан;Азбука;603;/books/948267/
223;Румынские мифы. От вырколаков и фараонок до Мумы Пэдурий и Дракулы;Осояну Наталия Георгиевна;Манн, Иванов и Фербер;899;/books/879094/
224;Курсант. Путь мента;Дамиров Рафаэль;АСТ;365;/books/959434/
225;Код 612. Кто убил Маленького принца?;Бюсси Мишель;Фантом Пресс;697;/books/923081/
226;Шестерка воронов;Бардуго Ли;АСТ;427;/books/635534/
227;Убить королеву;Бекер Вирджиния;Аркадия;282;/books/768331/
228;Сезон отравленных плодов;Богданова Вера Олеговна;Редакция Елены Шубиной;669;/books/850414/
229;Дело, которому ты служишь. Дорогой мой человек;Герман Юрий Павлович;Азбука;965;/books/935973/
230;Обитель;Прилепин Захар;Редакция Елены Шубиной;1304;/books/434874/
231;Тихий Дон;Шолохов Михаил Александрович;Азбука;1128;/books/914176/
232;Карма. В 2-х томах;Громыко Ольга Николаевна;Альфа-книга;849;/books/855808/
233;Улица Ручей. Том 2. Отступление;Линде Юлия Владимировна;Пять четвертей;1584;/books/819014/
234;Война и мир. Комплект из 2-х книг;Толстой Лев Николаевич;Азбука;399;/books/423124/
235;Академия одаренных леди;Гордеева Мария;Эксмо;329;/books/956524/
236;Огненный отбор;Метельская Мария;Эксмо;329;/books/947426/
237;Режьте, братцы, режьте. Сборник рассказов;Твен Марк;Текст;707;/books/849545/
238;Собрание сочинений в пяти томах;Довлатов Сергей Донатович;Азбука;3698;/books/917575/
239;Стрижи;Арамбуру Фернандо;Corpus;1407;/books/923008/
240;Герой моих грез и кошмаров;Ежова Лана;Эксмо;329;/books/955676/
241;Внучка;Шлинк Бернхард;Иностранка;705;/books/922868/
242;Мертвые души. Ревизор. Женитьба. Игроки;Гоголь Николай Васильевич;Азбука;705;/books/914141/
243;Остров русалок;Си Лиза;Аркадия;655;/books/869226/
244;Мертвый кролик, живой кролик;Михалкова Елена Ивановна;АСТ;684;/books/946581/
245;Сага о Видящих. Книги 1 и 2. Ученик убийцы. Королевский убийца;Хобб Робин;Азбука;724;/books/914275/
246;Грех и шоколад;Брин К. Ф.;АСТ;396;/books/957296/
247;1984. Скотный Двор. Романы, повесть;Оруэлл Джордж;Иностранка;483;/books/917363/
248;Фея в Академии Чёрного дракона;Мамлеева Наталья Ринатовна;Т8;1299;/books/957898/
249;Финансист. Титан. Стоик. Романы;Драйзер Теодор;Иностранка;1021;/books/912699/
250;Приключения Оливера Твиста;Диккенс Чарльз;Речь;1126;/books/635811/
251;Лживая правда;Метос Виктор;Inspiria;662;/books/951834/
252;Преступление и наказание;Достоевский Федор Михайлович;Манн, Иванов и Фербер;485;/books/942594/
253;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1028;/books/588506/
254;Во власти Дубовой Короны;Гончарова Галина Дмитриевна;АСТ;365;/books/952840/
255;"""Магазин снов"" мистера Талергута";Ли Мие;АСТ;414;/books/821495/
256;Боги и чудовища;Махёрин Шелби;АСТ;600;/books/894668/
257;Эсав;Шалев Меир;Текст;355;/books/773038/
258;Карты. Нечисть. Безумие. Рассказы русских писателей;Гоголь, Лермонтов, Брюсов;Эксмо;710;/books/930963/
259;Собачья смерть;Акунин-Чхартишвили;Захаров;1054;/books/923362/
260;Код Розы;Куинн Кейт;Фантом Пресс;763;/books/879974/
261;Скрытые намерения;Омер Майк;Inspiria;690;/books/944729/
262;Всё о Манюне;Абгарян Наринэ Юрьевна;Астрель;1356;/books/343799/
263;Охотник на людей;Уайт Лорет Энн;Эксмо;593;/books/956540/
264;Соловей;Ханна Кристин;Фантом Пресс;721;/books/555690/
265;Восстание Персеполиса. Гнев Тиамат. Оберон;Кори Джеймс;Фантастика;1160;/books/944194/
266;Унесенные ветром. Комплект из 2-х книг;Митчелл Маргарет;Эксмо;1316;/books/932825/
267;Воздушный народ (подарочное оформление). Комплект из 3-х книг;Блэк Холли;Freedom;2584;/books/851562/
268;Невыносимая легкость бытия;Кундера Милан;Азбука;606;/books/443157/
269;Ярмарка тщеславия. В 2-х книгах.;Теккерей Уильям Мейкпис;Речь;1846;/books/635818/
270;Миндаль;Сон Вон Пхён;Поляндрия  No Age;828;/books/870765/
271;Божественная комедия с иллюстрациями Гюстава Доре;Алигьери Данте;АСТ;1602;/books/625196/
272;Цитадель;Кронин Арчибалд Джозеф;Иностранка;855;/books/912722/
273;Отверженные. Комплект из 2-х книг;Гюго Виктор;Азбука;2605;/books/917081/
274;Хроники Нетесаного трона. Книга 1. Клинки императора;Стейвли Брайан;Азбука;624;/books/918096/
275;Тень и искры;Арментроут Дженнифер;АСТ;618;/books/935480/
276;Архив Буресвета. Книга 1. Путь королей;Сандерсон Брендон;Азбука;778;/books/914272/
277;Черное копье;Перумов Ник Даниилович;Феникс;948;/books/954948/
278;Звёздные войны. Братство;Чен Майк;fanzon;711;/books/952868/
279;Все красное;Хмелевская Иоанна;Аркадия;624;/books/838689/
280;Наставники Лавкрафта. Сборник рассказов;По, Бирс, Хирн;Феникс;813;/books/954950/
281;Луна над Сохо;Ааронович Бен;fanzon;445;/books/944343/
282;Исповедь моего сердца;Оутс Джойс Кэрол;Текст;355;/books/746139/
283;Архив Буресвета. Книга 3. Давший клятву. В 2-х томах;Сандерсон Брендон;Азбука;1050;/books/918090/
284;Командир и штурман;О`Брайан Патрик;Феникс;906;/books/958615/
285;Пышка;Мопассан Ги де;Аркадия;274;/books/784413/
286;Брак по любви;Али Моника;Синдбад;887;/books/925145/
287;Убить пересмешника…;Ли Харпер;АСТ;394;/books/621296/
288;Милосердие;Джонс Рада;Аркадия;616;/books/853486/
289;Забытая девушка;Слотер Карин;Inspiria;625;/books/951045/
290;"""Магазин снов"" мистера Талергута. Дневники грез";Ли Мие;АСТ;684;/books/957551/
291;Молот и крест. Крест и король. Король и император;Гаррисон, Холм;Азбука;724;/books/959979/
292;Лолита;Набоков Владимир Владимирович;Corpus;669;/books/811681/
293;Академия Горгулий. Избранница дракона;Обухова Елена Александровна;Эксмо;283;/books/955160/
294;Капитан Арена;Дюма Александр;Вече;642;/books/949356/
295;Рассказы и повести. 1892-1903;Чехов Антон Павлович;Речь;1998;/books/612895/
296;Хроники Нетесаного трона. Книга 3. Последние узы смерти;Стейвли Брайан;Азбука;690;/books/914273/
297;Падение Левиафана;Кори Джеймс;Фантастика;1237;/books/961259/
298;Горбун, или Маленький Парижанин;Феваль Поль;Азбука;918;/books/951975/
299;Тень евнуха;Кабре Жауме;Иностранка;855;/books/948192/
300;Анна Каренина;Толстой Лев Николаевич;Азбука;767;/books/914170/
301;Полный сантехник;Слава Сэ;АСТ;1135;/books/665406/
302;Кощеева невеста;Чароит Алан;АСТ;352;/books/948590/
303;Королевство шипов и роз;Маас Сара Дж.;Азбука;495;/books/914296/
304;Хроники Нетесаного трона. Книга 2. Огненная кровь;Стейвли Брайан;Азбука;624;/books/918097/
305;Обломов;Гончаров Иван Александрович;Речь;1876;/books/604772/
306;Эльфийский клинок;Перумов Ник Даниилович;Феникс;813;/books/954949/
307;Севастопольские рассказы;Толстой Лев Николаевич;Речь;467;/books/632698/
308;История одного города. Господа Головлевы. Сказки;Салтыков-Щедрин Михаил Евграфович;Азбука;843;/books/914165/
309;Сага о Бельфлерах;Оутс Джойс Кэрол;Текст;1331;/books/826055/
310;Корейские мифы. От Небесного владыки и принцессы Пари до королей-драконов и духов-хранителей;Ли Кёндок;Манн, Иванов и Фербер;988;/books/843123/
311;1924 год. Старовер;Тюрин Виктор Иванович;АСТ;365;/books/958259/
312;Микки-7;Эштон Эдвард;Аркадия;634;/books/848214/
313;Малазанская книга павших. Книга 2. Врата Мертвого дома;Эриксон Стивен;Азбука;773;/books/918107/
314;Архивы Дрездена. История призрака. Холодные дни;Батчер Джим;Азбука;724;/books/944938/
315;Дон Кавелли и мертвый кардинал;Конти Дэвид;Аркадия;557;/books/860554/
316;Архив Буресвета. Книга 4. Ритм войны. В 2-х томах;Сандерсон Брендон;Азбука;1050;/books/918091/
317;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1591;/books/669673/
318;Сумеречный сказ;Локин Кайса;Freedom;416;/books/954911/
319;Руководство по истреблению вампиров от книжного клуба Южного округа;Хендрикс Грейди;АСТ;490;/books/901660/
320;Гувернантка;Крис Герта;Эксмо;329;/books/947421/
321;Амур-батюшка. Золотая лихорадка;Задорнов Николай Павлович;Азбука;1088;/books/920474/
322;Улисс;Джойс Джеймс;Иностранка;1088;/books/393418/
323;Песнь Бернадетте. Черная месса;Верфель Франц;Иностранка;963;/books/955619/
324;Хозяйка Шварцвальда;Харт Уна;Inspiria;474;/books/942467/
325;Год порно;Мамаев-Найлз Илья;Поляндрия  No Age;883;/books/939632/
326;Фонтан переполняется;Уэст Ребекка;Манн, Иванов и Фербер;822;/books/940192/
