;title;author;pub_house;price;link
27;Подвиги бригадира Жерара. Приключения бригадира Жерара;Дойл Артур Конан;Альфа-книга;74;/books/285728/
28;Правила выживания в Джакарте. Подарочное издание;Цимеринг, Багрий;Манн, Иванов и Фербер;1372;/books/934349/
29;Благословение небожителей. Том 2;Тунсю Мосян;Комильфо;1381;/books/852780/
30;Дом Кёко;Мисима Юкио;Иностранка;855;/books/948324/
31;Война и мир. В 4-х томах.;Толстой Лев Николаевич;Речь;8338;/books/604732/
32;Свет в окошке. Земные пути. Колодезь;Логинов Святослав Владимирович;Азбука;1057;/books/949456/
33;Благословение небожителей. Том 1;Тунсю Мосян;Комильфо;1265;/books/835686/
34;Венская рапсодия;Дростен Юлия;Аркадия;528;/books/869221/
35;Петр Первый. В 2-х томах;Толстой Алексей Николаевич;Речь;3843;/books/624022/
36;Семь престолов;Струкул Маттео;Аркадия;787;/books/785222/
37;Джек из Тени. Полное издание;Желязны Роджер;Эксмо;1911;/books/932882/
38;Трое из академии. Трое в долине;Лисина Александра;АСТ;513;/books/948206/
39;Царство Страха;Манискалко Керри;АСТ;941;/books/945076/
40;Архивы Дрездена. История призрака. Холодные дни;Батчер Джим;Азбука;1057;/books/944938/
41;Первый урок Шоломанчи;Новик Наоми;Эксмо;738;/books/927157/
42;Времеубежище;Господинов Георги;Поляндрия  No Age;1118;/books/941265/
43;ПоэZия русского лета;Артис, Ватутина, Бергин;Эксмо;1590;/books/943011/
44;Исповедь моего сердца;Оутс Джойс Кэрол;Текст;710;/books/746139/
45;Преступление и наказание;Достоевский Федор Михайлович;Манн, Иванов и Фербер;485;/books/936739/
46;Тринадцать;Кавана Стив;Inspiria;583;/books/934637/
47;Легенды и мифы Древней Греции;Кун Николай Альбертович;Иллюминатор;1776;/books/877234/
48;Капитан Арена;Дюма Александр;Вече;593;/books/949356/
49;Сын Зевса. В глуби веков. Герой Саламина;Воронкова Любовь Федоровна;Азбука;1057;/books/948194/
50;Дом листьев;Данилевский Марк Z.;Гонзо;1060;/books/830799/
51;Хозяйка Шварцвальда;Харт Уна;Inspiria;692;/books/942467/
52;Евгений Онегин;Пушкин Александр Сергеевич;Манн, Иванов и Фербер;485;/books/930332/
53;Коко;Страуб Питер;АСТ;1356;/books/949277/
54;Пока бьётся сердце;Хартманн Дженнифер;Freedom;759;/books/945597/
55;Алая аура протопарторга. Абсолютно правдивые истории о кудесниках, магах и нечисти;Лукин Евгений Юрьевич;Азбука;1057;/books/948196/
56;Луна над Сохо;Ааронович Бен;fanzon;711;/books/944343/
57;Искра богов. Не люби меня;Вульф Мара;Freedom;552;/books/925663/
58;Сказка сказок;Базиле Джамбаттиста;Иностранка;843;/books/942792/
59;До февраля;Идиатуллин Шамиль Шаукатович;Редакция Елены Шубиной;902;/books/940800/
60;Проклятие теней и шипов;Эндрюс Л. Дж.;Freedom;554;/books/940158/
61;Мойры сплели свои нити;Степанова Татьяна Юрьевна;Эксмо;545;/books/945888/
62;Звёздные войны. Расцвет Республики. Тропа обмана;Айрлэнд, Греттон;fanzon;650;/books/945883/
63;Убийца в толпе. Шиллинг на свечи. Дело о похищении Бетти Кейн;Тэй Джозефина;Иностранка;875;/books/943925/
64;Профайлер;Ми Лэй;Inspiria;662;/books/935861/
65;Джевдет-бей и сыновья;Памук Орхан;Иностранка;911;/books/941875/
66;Университет Специальных Чар. Пощады, маэстрина!;Завойчинская Милена Валерьевна;Эксмо;545;/books/936521/
67;Прыжок;Лукьяненко Сергей Васильевич;АСТ;860;/books/935626/
68;Принц Ардена;Анри Софи;Freedom;607;/books/934417/
69;Восстание Персеполиса. Гнев Тиамат. Оберон;Кори Джеймс;Фантастика;1391;/books/944194/
70;Базар гоблинов и другие стихи;Россетти Кристина Джорджина;Октопус;509;/books/717987/
71;Двериндариум. Мертвое;Суржевская Марина;Манн, Иванов и Фербер;651;/books/930322/
72;Вторая жизнь Уве;Бакман Фредрик;Синдбад;632;/books/835733/
73;Путешествие к себе. Большая Панда и Маленький Дракон. Медитативная история;Норбури Джеймс;Манн, Иванов и Фербер;1088;/books/859383/
74;Реки Лондона;Ааронович Бен;fanzon;650;/books/932879/
75;Обитель;Прилепин Захар;Редакция Елены Шубиной;1304;/books/434874/
76;Гибельное влияние;Омер Майк;Inspiria;690;/books/927427/
77;Год порно;Мамаев-Найлз Илья;Поляндрия  No Age;883;/books/939632/
78;Тень евнуха;Кабре Жауме;Иностранка;855;/books/948192/
79;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Верже;7258;/books/606810/
80;Тачдаун;Рэйн Сола;АСТ;533;/books/947190/
81;Черная стрела;Стивенсон Роберт Льюис;Издательский дом Мещерякова;473;/books/564503/
82;Выстрел мимо цели;Осман Ричард Томас;Манн, Иванов и Фербер;692;/books/921398/
83;Тихий Дон. В 4-х книгах;Шолохов Михаил Александрович;Речь;6202;/books/616505/
84;Уснут не все;Нэвилл Адам;АСТ;623;/books/949167/
85;Пламенный Клинок;Вудинг Крис;Аркадия;886;/books/778937/
86;Анна Каренина. В 2-х томах;Толстой Лев Николаевич;Время;787;/books/575010/
87;Лихо. Медь и мёд;Лехчина Яна;Эксмо;607;/books/935883/
88;Улица Ручей. Том 2. Отступление;Линде Юлия Владимировна;Пять четвертей;1728;/books/819014/
89;Избранные произведения;Куприн Александр Иванович;Речь;1395;/books/616506/
90;Улица Ручей. Том 1. Накануне;Линде Юлия Владимировна;Пять четвертей;1603;/books/792393/
91;Особое положение;Вудворт, Васина;АСТ;513;/books/947169/
92;Чагин;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/882285/
93;Тимьян и клевер;Ролдугина Софья Валерьевна;Т8;2028;/books/843614/
94;В поисках утраченного времени. В 2-х т. Т. 2. Содом и Гоморра. Пленница. Беглянка. Обретенное время;Пруст Марсель;Альфа-книга;2808;/books/199746/
95;Война и мир. Комлект из 2-х книг;Толстой Лев Николаевич;Азбука;1526;/books/914171/
96;Не злите добрую колдунью!;Ефиминюк Марина Владимировна;Эксмо;480;/books/944318/
97;Чужое имя. Тайна королевского приюта для детей;Коуэн Джастин;Бомбора;504;/books/938729/
98;Идиот;Достоевский Федор Михайлович;Время;493;/books/569489/
99;Зверобой;Купер Джеймс Фенимор;Лабиринт;1520;/books/849542/
100;Ложится мгла на старые ступени;Чудаков Александр Павлович;Азбука;729;/books/924350/
101;Улыбнись мне, Артур Эдинброг;Крейн Антонина;Эксмо;690;/books/926340/
102;Викинг. Гнев Севера;Мазин Александр Владимирович;Феникс;916;/books/945135/
103;Титус один. Книга 3;Пик Мервин;Livebook;2880;/books/851749/
104;Горменгаст. Книга 2;Пик Мервин;Livebook;4800;/books/851748/
105;Берега. Роман о семействе Дюморье;Дюморье Дафна;Азбука;641;/books/945132/
106;Убить королеву;Бекер Вирджиния;Аркадия;563;/books/768331/
107;Кровавая свадьба;Гарсиа Лорка Федерико;Текст;474;/books/764692/
108;Славянские мифы. От Велеса и Мокоши до птицы Сирин и Ивана Купалы;Баркова Александра Леонидовна;Манн, Иванов и Фербер;1034;/books/825915/
109;Карты. Нечисть. Безумие. Рассказы русских писателей;Гоголь, Лермонтов, Брюсов;Эксмо;710;/books/930963/
110;Жизнь Дэвида Копперфилда, рассказанная им самим. В 2-х томах;Диккенс Чарльз;Речь;2768;/books/635826/
111;Молль Флендерс;Дефо Даниель;Текст;397;/books/799163/
112;Мельница на Флоссе;Элиот Джордж;Иностранка;855;/books/948191/
113;Истинный князь;Шелег Дмитрий Витальевич;Альфа-книга;478;/books/903773/
114;Мерзкая семерка;Джонстон Кэмерон;fanzon;607;/books/935878/
115;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1591;/books/669673/
116;Галерея женщин. Цепи счастья;Драйзер Теодор;Иностранка;855;/books/950196/
117;Посмертные записки Пиквикского клуба. В 2-х томах;Диккенс Чарльз;Речь;2768;/books/631687/
118;И в горе, и в радости;Мэйсон Мег;Inspiria;614;/books/927069/
119;Повесть о жизни;Паустовский Константин Георгиевич;Азбука;1302;/books/914162/
120;Сердце Солнечного воина;Тань Сью Линн;Манн, Иванов и Фербер;692;/books/931768/
121;Стальные боги;Ахтар Замиль;fanzon;539;/books/937918/
122;Пятый Дракон;Арден Лия;Эксмо;690;/books/934568/
123;Мастер и Маргарита. Коллекционное иллюстрированное издание;Булгаков Михаил Афанасьевич;Алгоритм;2060;/books/562263/
124;Миндаль;Сон Вон Пхён;Поляндрия  No Age;764;/books/870765/
125;Братья Карамазовы. В 2-х книгах.;Достоевский Федор Михайлович;Речь;3551;/books/620392/
126;Ужас Данвича;Лавкрафт Говард Филлипс;Азбука;1394;/books/941247/
127;Поместье с привидениями;Мартова Людмила;Эксмо;437;/books/947276/
128;Повесть о настоящем человеке;Полевой Борис Николаевич;Речь;1672;/books/627446/
129;Крест и крыло;Гончарова Галина Дмитриевна;АСТ;558;/books/944427/
130;Лебединая дорога;Семенова Мария Васильевна;Азбука;963;/books/949441/
131;Ходящие в ночи. Книга 3. Пленники раздора;Харитонова, Казакова;Т8;737;/books/936752/
132;Дон Кавелли и папский престол;Конти Дэвид;Аркадия;519;/books/869228/
133;Приключения Оливера Твиста;Диккенс Чарльз;Речь;1688;/books/635811/
134;Неведение отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;248;/books/609524/
135;Звёздные войны. Расцвет Республики. Павшая звезда;Грей Клаудия;fanzon;650;/books/944716/
136;Хоббит, или Туда и обратно;Толкин Джон Рональд Руэл;АСТ;1304;/books/701977/
137;Тайна отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;248;/books/609525/
138;Всадник без головы;Майн Рид Томас;Верже;8518;/books/654917/
139;Медвежий угол;Бакман Фредрик;Синдбад;665;/books/673048/
140;К западу от Эдема. Зима в Эдеме. Возвращение в Эдем;Гаррисон Гарри;Азбука;1038;/books/945709/
141;Дети капитана Гранта;Верн Жюль;Альфа-книга;439;/books/322414/
142;Продажное королевство;Бардуго Ли;АСТ;669;/books/639917/
143;Момент истины. В августе сорок четвертого…;Богомолов Владимир Осипович;Речь;1076;/books/640591/
144;Брокен-Харбор;Френч Тана;Фантом Пресс;746;/books/943224/
145;Закон забвения;Харрис Роберт;Азбука;830;/books/948789/
146;Приключения Оливера Твиста;Диккенс Чарльз;Лабиринт;1440;/books/849541/
147;Большие надежды;Диккенс Чарльз;Время;422;/books/575179/
148;Вниз, сквозь ветки и кости;Макгвайр Шеннон;Дом историй;1349;/books/935889/
149;Высшая школа библиотекарей. Том 1;Завойчинская Милена Валерьевна;Эксмо;1097;/books/935880/
150;Полное собрание произведений о Шерлоке Холмсе в одном томе;Дойл Артур Конан;Альфа-книга;898;/books/149372/
151;Портрет Лукреции. Трагическая история Медичи;О`Фаррелл Мэгги;Inspiria;650;/books/944365/
152;Анна Каренина;Толстой Лев Николаевич;Речь;2789;/books/588501/
153;Хана драконьему факультету;Орлова Тальяна;Феникс;867;/books/948230/
154;Проклятые короли. Железный король. Узница Шато-Гайара. Яд и корона;Дрюон Морис;Иностранка;965;/books/935227/
155;Тень и искры;Арментроут Дженнифер;АСТ;1022;/books/935480/
156;Избранные произведения. Стихотворения и поэмы;Некрасов Николай Алексеевич;Речь;1542;/books/624025/
157;Кровь богов;Иггульден Конн;Азбука;843;/books/945255/
158;Северная Корона. Против ветра;Джейн Анна;АСТ;809;/books/945035/
159;Всё о Манюне;Абгарян Наринэ Юрьевна;Астрель;1356;/books/343799/
160;Тайная история;Тартт Донна;Corpus;1135;/books/466703/
161;Катастрофа на драконьем факультете;Орлова Тальяна;Феникс;633;/books/948229/
162;Арианна и дары забытых богов;Рэй Анна;Альфа-книга;94;/books/627382/
163;Школа хороших матерей;Чан Джессамин;Inspiria;607;/books/938144/
164;Проклятые короли. Негоже лилиям прясть. Французская волчица;Дрюон Морис;Иностранка;965;/books/939706/
165;Микки-7;Эштон Эдвард;Аркадия;691;/books/848214/
166;Молчание цвета;Абгарян Наринэ Юрьевна;АСТ;649;/books/901282/
167;Капитан Фракасс;Готье Теофиль;Издательский дом Мещерякова;329;/books/581590/
168;Момент истины. В августе сорок четвертого;Богомолов Владимир Осипович;Азбука;855;/books/914135/
169;Королевская кровь. Проклятый трон. Связанные судьбы;Котова Ирина Владимировна;Эксмо;959;/books/935869/
170;"Японские мифы. От кицунэ и ёкаев до ""Звонка"" и ""Наруто""";Фридман Джошуа;Манн, Иванов и Фербер;899;/books/860378/
171;Воскресение;Толстой Лев Николаевич;Речь;1431;/books/620394/
172;Задача трех тел;Лю Цысинь;Fanzon;875;/books/610958/
173;Шумерские мифы. От Всемирного потопа и эпоса о Гильгамеше до бога Энки и птицы Анзуд;Чмеленко Юлия;Манн, Иванов и Фербер;899;/books/876012/
174;Арктический клуб любителей карри;Редд Дани;Дом историй;1512;/books/935888/
175;Святые Спасения;Гамильтон Питер;Фантастика;1159;/books/942267/
176;Наследники земли;Фальконес Ильдефонсо;Азбука;963;/books/949447/
177;Тринадцатая Мара;Мелан Вероника;Т8;1218;/books/944767/
178;Восход Черного Солнца и другие галактические одиссеи;Каттнер Генри;Азбука;1302;/books/941251/
179;Ходящие в ночи. Книга 1. Жнецы страданий;Харитонова, Казакова;Т8;627;/books/936757/
180;Зенитчик;Полищук Вадим Васильевич;АСТ;1031;/books/948205/
181;Поступь Слейпнира;Трофимов Ерофей;АСТ;1031;/books/942899/
182;Двадцать тысяч лье под водой;Верн Жюль;Альфа-книга;403;/books/333542/
183;Таинственный остров;Верн Жюль;Альфа-книга;439;/books/375454/
184;Рассказы и повести. 1883-1891;Чехов Антон Павлович;Речь;1998;/books/612889/
185;Черные кувшинки;Бюсси Мишель;Фантом Пресс;721;/books/824613/
186;Сперонара;Дюма Александр;Вече;593;/books/939319/
187;Шестерка воронов;Бардуго Ли;АСТ;623;/books/635534/
188;Дон Кавелли и мертвый кардинал;Конти Дэвид;Аркадия;557;/books/860554/
189;Птицы. Не позже полуночи и другие истории;Дюморье Дафна;Иностранка;1057;/books/936368/
190;Убийство в городе без имени;Хигасино Кэйго;Inspiria;607;/books/941612/
191;Воздушный атташе;Журавлева Юлия Викторовна;Т8;1266;/books/948701/
192;1984;Оруэлл Джордж;Текст;461;/books/790566/
193;Пепел;Сью Ники;Freedom;607;/books/941484/
194;Вода в решете. Апокриф колдуньи;Бжезинская Анна;АСТ;740;/books/948213/
195;Томас-бард;Кашнер Эллен;Аркадия;192;/books/775736/
196;Бабушка велела кланяться и передать, что просит прощения;Бакман Фредрик;Синдбад;632;/books/835734/
197;"Между ""привет"" и ""прощай""";Скотт Эмма;Freedom;690;/books/929742/
198;Домашний зверинец;Готье Теофиль;Текст;294;/books/743510/
199;Жизнь на общем языке;Алюшина Татьяна Александровна;Эксмо;469;/books/944392/
200;Собрание сочинений в пяти томах;Довлатов Сергей Донатович;Азбука;3698;/books/917575/
201;Старшая Эдда;Без автора;Манн, Иванов и Фербер;857;/books/921954/
202;Цыпленок Лисы Патрикеевны;Донцова Дарья Аркадьевна;Эксмо;540;/books/947644/
203;Лисья нора;Сакавич Нора;Popcorn Books;528;/books/736909/
204;Ходящие в ночи. Книга 2. Наследники скорби;Харитонова, Казакова;Т8;676;/books/936755/
205;Что осталось от меня - твоё;Скотт Стефани;Аркадия;653;/books/796353/
206;Дьявол носит черный;Шэн Л. Дж.;Freedom;607;/books/927161/
207;Скандал на драконьем факультете;Орлова Тальяна;Феникс;633;/books/948228/
208;Шпионка на отборе у дракона;Миленина Лидия Сергеевна;АСТ;513;/books/947452/
209;Семь сестер. Потерянная сестра;Райли Люсинда;Эксмо;1387;/books/925085/
210;Ересь Хоруса. Книга I. Возвышение Хоруса. Лживые боги. Галактика в огне;Абнетт, Макнилл, Каунтер;Фантастика;1855;/books/652646/
211;Пленённая принцесса;Ларк Софи;Freedom;711;/books/935165/
212;Гиперболоид инженера Гарина;Толстой Алексей Николаевич;Верже;8000;/books/654919/
213;Что видно отсюда;Леки Марьяна;Текст;512;/books/777803/
214;Некромант в яблоках;Веймар Ника;Эксмо;480;/books/938055/
215;Барбизон. В отеле только девушки;Брен Паулина;Рипол-Классик;915;/books/910579/
216;Князь Серебряный;Толстой Алексей Константинович;Речь;1542;/books/631524/
217;Крылья к резюме обязательны!;Мамаева Надежда Николаевна;Т8;1176;/books/940423/
218;Любовь моя, Анайя;Миллер Ксандер;Аркадия;550;/books/801291/
219;Дитя Дракулы;Барнс Джонатан;Азбука;961;/books/949225/
220;Протагонист;Володина Ася;Редакция Елены Шубиной;669;/books/882036/
221;Чудовища рая;Хермансон Мари;Аркадия;634;/books/775737/
222;Арианна и Орден темного ангела;Рэй Анна;Альфа-книга;84;/books/582773/
223;Ледяное пламя;Ломтева Ольга;Т8;1668;/books/945919/
224;Пер Гюнт;Ибсен Хенрик;Речь;2251;/books/707136/
225;Правда;Пратчетт Терри;Эксмо;625;/books/932883/
226;"По прозвищу ""Малюта""";Берг Александр;АСТ;513;/books/947168/
227;Колымские рассказы;Шаламов Варлам Тихонович;Время;282;/books/635524/
228;Многорукий бог далайна;Логинов Святослав Владимирович;Азбука;986;/books/937238/
229;Мальн. Кровь и стекло;Салье Мира;Freedom;607;/books/940108/
230;Испанский любовный обман;Армас Елена;Inspiria;497;/books/925670/
231;Там, где раки поют;Оуэнс Делия;Фантом Пресс;697;/books/728444/
232;Унесенные ветром. Комплект из 2-х книг;Митчелл Маргарет;Эксмо;1316;/books/932825/
233;Имя розы;Эко Умберто;Corpus;1505;/books/303783/
234;Комната из стекла;Кливз Энн;Inspiria;583;/books/941808/
235;Тарас Бульба;Гоголь Николай Васильевич;Речь;768;/books/628288/
236;Состоятельная женщина. В 2-х книгах;Брэдфорд Барбара Тейлор;Текст;1224;/books/786763/
237;В поисках утраченного времени. В 2-х томах. Т.1. В сторону Свана. Под сенью девушек в цвету. Германт;Пруст Марсель;Альфа-книга;2808;/books/199745/
238;Все, чего я не сказала;Инг Селеста;Фантом Пресс;697;/books/578116/
239;Записки о Шерлоке Холмсе;Дойл Артур Конан;Издательский дом Мещерякова;849;/books/621724/
240;Брак по любви;Али Моника;Синдбад;887;/books/925145/
241;Индийские мифы. От Кришны и Шивы до Вед и Махабхараты;Паттанаик Девдатт;Манн, Иванов и Фербер;1034;/books/802875/
242;Венера на половинке раковины. Другой дневник Филеаса Фогга;Фармер Филип Хосе;АСТ;1083;/books/947177/
243;Наследница древней магии;Казакова Светлана;Альфа-книга;113;/books/817430/
244;Божественная комедия с иллюстрациями Гюстава Доре;Алигьери Данте;АСТ;1602;/books/625196/
245;Невеста света для стража тьмы;Александрова Евгения Александровна;Эксмо;480;/books/940659/
246;Рубиновый лес;Гор Анастасия;Эксмо;711;/books/925674/
247;Ночь в тоскливом октябре. Подарочное иллюстрированное издание;Желязны Роджер;Эксмо;1680;/books/836209/
248;Полиция памяти;Огава Ёко;Поляндрия  No Age;647;/books/776648/
249;Аратта. Книга 7. Золотые корабли;Семенова, Гурова;Азбука;564;/books/941869/
250;Магазинчик времени;Ким Сонён;Манн, Иванов и Фербер;526;/books/927095/
251;Дракула. Самая полная версия;Стокер Брэм;Алгоритм;1953;/books/940654/
252;Фея твоих кошмаров;Жильцова, Ушкова;Эксмо;545;/books/941820/
253;Пробуждение Левиафана;Кори Джеймс;Фантастика;773;/books/848591/
254;Смерть под ее кожей;Спотсвуд Стивен;Inspiria;607;/books/934636/
255;Бесконечная шутка;Уоллес Дэвид Фостер;АСТ;1991;/books/671224/
256;Замок Броуди;Кронин Арчибалд Джозеф;Иностранка;843;/books/532907/
257;Румынские мифы. От вырколаков и фараонок до Мумы Пэдурий и Дракулы;Осояну Наталия Георгиевна;Манн, Иванов и Фербер;899;/books/879094/
258;Граф Монте-Кристо. В 2-х томах;Дюма Александр;Иностранка;1564;/books/912702/
259;Единственная для князя. Как долго я тебя искал;Боярова Мелина;Т8;1163;/books/943809/
260;Одиссея;Гомер;Верже;5659;/books/632077/
261;Зимний сад;Ханна Кристин;Фантом Пресс;733;/books/935674/
262;Жажда власти 4. Рестарт;Тармашев Сергей Сергеевич;АСТ;809;/books/940195/
263;Рассказы и повести. 1892-1903;Чехов Антон Павлович;Речь;2198;/books/612895/
264;Подросток;Достоевский Федор Михайлович;Речь;1798;/books/604773/
265;Туманы и чудовища;Шабнова Екатерина;Манн, Иванов и Фербер;675;/books/937957/
266;Дом, в котором... (подарочное издание);Петросян Мариам;Livebook;1826;/books/560484/
267;Самая страшная книга. Колумбарий;Подольский Александр;АСТ;577;/books/948209/
268;Между прочим...;Токарева Виктория Самойловна;КоЛибри;843;/books/939780/
269;Ромео и Джульетта;Шекспир Уильям;Аркадия;547;/books/810907/
270;Лавр;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/364570/
271;Крах и восход;Бардуго Ли;АСТ;604;/books/656547/
272;Семейная хроника Уопшотов. Скандал в семействе Уопшотов;Чивер Джон;Текст;792;/books/821297/
273;Ярмарка тщеславия. В 2-х книгах.;Теккерей Уильям Мейкпис;Речь;2768;/books/635818/
274;Остров русалок;Си Лиза;Аркадия;554;/books/869226/
275;Семь сестер. Потерянная сестра;Райли Люсинда;Эксмо;1316;/books/925086/
276;Претендент. Сила рода;Вяч Павел;Альфа-книга;504;/books/920593/
277;Стрижи;Арамбуру Фернандо;Corpus;1407;/books/923008/
278;Хроники Амбера;Желязны Роджер;Эксмо;1601;/books/82257/
279;Качели судьбы;Бадани Седжал;Аркадия;619;/books/784083/
280;Карта небесной сферы, или Тайный меридиан;Перес-Реверте Артуро;Иностранка;753;/books/943587/
281;Дикий Вьюнок;Шолох Юлия;Т8;1697;/books/945931/
282;Невеста ледяного дракона;Черчень Александра;Яуза;522;/books/941827/
283;Метро 2033. Метро 2034. Метро 2035;Глуховский Дмитрий Алексеевич;АСТ;2380;/books/700650/
284;Мы против вас;Бакман Фредрик;Синдбад;665;/books/728626/
285;Гадкие лебеди кордебалета;Бьюкенен Кэти Мари;Аркадия;619;/books/737233/
286;Русский роман;Шалев Меир;Текст;1142;/books/787883/
287;Профессионал. Один в поле воин;Тюрин Виктор Иванович;АСТ;513;/books/947179/
288;"Проект ""Аве Мария""";Вейер Энди;АСТ;694;/books/835512/
289;Потерянные боги;Бром;АСТ;1031;/books/609946/
290;Тени исчезают в полдень;Иванов Анатолий Степанович;Азбука;843;/books/917953/
291;Александровскiе кадеты. В 2-х томах;Перумов Ник Даниилович;Альфа-книга;254;/books/824440/
292;Невидимка. Попаданец в параллельный мир;Конторович, Демидова;Феникс;643;/books/945143/
293;На руинах пирамид;Островская Екатерина Николаевна;Эксмо;438;/books/941810/
294;Метель, или Барыня-попаданка. В вихре времени;Добровольская Наталья Алексеевна;АСТ;513;/books/948774/
295;Алмазная колесница. Роман в 2-х томах;Акунин Борис;Захаров;674;/books/478793/
296;Обломов;Гончаров Иван Александрович;Речь;2251;/books/604772/
297;Герой нашего времени;Лермонтов Михаил Юрьевич;Речь;929;/books/628290/
298;Королева Лисьего дома;Фельдман Ирина Игоревна;Альфа-книга;110;/books/825354/
299;Ты такой светлый;Ренберг Туре;Corpus;759;/books/941697/
300;Иствикские ведьмы;Апдайк Джон;Текст;816;/books/872847/
301;Королевство крыльев и руин;Маас Сара Дж.;Азбука;918;/books/914292/
302;Уроки химии;Гармус Бонни;Азбука;648;/books/915655/
303;Трилогия о Генрихе Наваррском: Королева Марго. Графиня де Монсоро. Сорок пять;Дюма Александр;Альфа-книга;742;/books/192148/
304;Бесы;Достоевский Федор Михайлович;Речь;2333;/books/602120/
305;Пути Волхвов;Андрианова Анастасия Александровна;Эксмо;625;/books/941611/
306;Идиот;Достоевский Федор Михайлович;Речь;2108;/books/588505/
307;Обыкновенная история;Гончаров Иван Александрович;Речь;1340;/books/620408/
308;Путешествие дилетантов. Избранные произведения;Окуджава Булат Шалвович;Азбука;1007;/books/950217/
309;Дворец утопленницы;Мэнган Кристин;Фантом Пресс;697;/books/934574/
310;Королевская кровь-9. Горький пепел;Котова Ирина Владимировна;Т8;2335;/books/860029/
311;Брачный офицер;Капелла Энтони;Аркадия;562;/books/740144/
312;1984;Оруэлл Джордж;Эксмо;1601;/books/893758/
313;2666;Боланьо Роберто;АСТ;1699;/books/877667/
314;Дикие лебеди. Три дочери Китая;Юн Чжан;Аркадия;1133;/books/810910/
315;Тайный дневник Верити;Гувер Колин;Эксмо-Пресс;438;/books/941610/
316;Игра в кроликов;Майлз Терри;fanzon;607;/books/939342/
317;Грешник;Скотт Эмма;Freedom;690;/books/920552/
318;Желание;Вульф Трейси;Like Book;902;/books/857242/
319;Униженные и оскорбленные;Достоевский Федор Михайлович;Речь;1542;/books/631688/
320;"Трактир ""Полярная лисица""";Водянова Катя;Эксмо;545;/books/935882/
321;Внучка;Шлинк Бернхард;Иностранка;705;/books/922868/
322;Лолита;Набоков Владимир Владимирович;Corpus;669;/books/811681/
323;Воспоминания о прошлом Земли. Трилогия;Лю Цысинь;Эксмо;1704;/books/720633/
324;Ошибка богов. Отбор для наследника;Олие Ольга;АСТ;513;/books/942894/
325;Другая жизнь;Чапмен Джоди;Синдбад;843;/books/925147/
326;Штурм и буря;Бардуго Ли;АСТ;604;/books/645858/
327;Террор;Симмонс Дэн;Азбука;2681;/books/920678/
328;Русские народные сказки. Полное издание в одном томе;Афанасьев Александр Николаевич;Альфа-книга;912;/books/169946/
