;title;author;pub_house;price;link
170;Шестерка воронов;Бардуго Ли;АСТ;427;/books/635534/
171;Прорыв под Сталинградом;Герлах Генрих;Corpus;964;/books/957929/
172;Глория. Трон одного мертвеца;Жильцова Наталья Сергеевна;Т8;767;/books/947554/
173;Наследники земли;Фальконес Ильдефонсо;Азбука;660;/books/949447/
174;Задача трех тел;Лю Цысинь;Fanzon;932;/books/610958/
175;Архивы Дрездена. История призрака. Холодные дни;Батчер Джим;Азбука;724;/books/944938/
176;Пески Дюны;Герберт Брайан;АСТ;396;/books/955870/
177;Улица Ручей. Том 1. Накануне;Линде Юлия Владимировна;Пять четвертей;1603;/books/792393/
178;Истинное волшебство. Дар Кощея;Способина Наталья;Манн, Иванов и Фербер;446;/books/946804/
179;Медвежий угол;Бакман Фредрик;Синдбад;555;/books/673048/
180;Сын Зевса. В глуби веков. Герой Саламина;Воронкова Любовь Федоровна;Азбука;724;/books/948194/
181;Полный сантехник;Слава Сэ;АСТ;778;/books/665406/
182;Мальчики из Фоллз;Дуглас Пенелопа;АСТ;706;/books/945070/
183;Тень евнуха;Кабре Жауме;Иностранка;586;/books/948192/
184;Брак по любви;Али Моника;Синдбад;740;/books/925145/
185;Повесть о настоящем человеке;Полевой Борис Николаевич;Речь;2006;/books/627446/
186;Повесть о жизни;Паустовский Константин Георгиевич;Азбука;892;/books/914162/
187;Убить пересмешника…;Ли Харпер;АСТ;270;/books/621296/
188;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1750;/books/669673/
189;Американская трагедия. В 2-х томах;Драйзер Теодор;Речь;1846;/books/631525/
190;Лорна Дун;Блэкмор Ричард Додридж;Вече;494;/books/952209/
191;Тысяча сияющих солнц;Хоссейни Халед;Фантом Пресс;537;/books/413354/
192;Между прочим...;Токарева Виктория Самойловна;КоЛибри;578;/books/939780/
193;Все, чего я не сказала;Инг Селеста;Фантом Пресс;537;/books/578116/
194;Соблазни меня, дракон!;Маш Диана;АСТ;533;/books/959427/
195;Попала, или Любовь тирана;Чернованова Валерия Михайловна;АСТ;365;/books/954962/
196;Черный Янгар;Демина Карина;Т8;1015;/books/955100/
197;Всё о Манюне;Абгарян Наринэ Юрьевна;Астрель;929;/books/343799/
198;Рассказы и повести. 1892-1903;Чехов Антон Павлович;Речь;2398;/books/612895/
199;Воскресение;Толстой Лев Николаевич;Азбука;525;/books/951978/
200;Адептка Эмили;Жданова Алиса;АСТ;533;/books/959420/
201;Улица Яффо;Шпек Даниэль;Фантом Пресс;574;/books/912420/
202;Королевство шипов и роз;Маас Сара Дж.;Азбука;495;/books/914296/
203;Дело, которому ты служишь. Дорогой мой человек;Герман Юрий Павлович;Азбука;661;/books/935973/
204;Пробуждение крови;Ткачев Андрей Сергеевич;АСТ;707;/books/956514/
205;Бабушка велела кланяться и передать, что просит прощения;Бакман Фредрик;Синдбад;527;/books/835734/
206;Полное собрание сочинений в одном томе;Толстой Алексей Константинович;Альфа-книга;451;/books/269139/
207;Архив Буресвета. Книга 1. Путь королей;Сандерсон Брендон;Азбука;778;/books/914272/
208;Белая как снег;Бьорк Самюэль;АСТ;735;/books/952001/
209;Зимний солдат;Мейсон Дэниел;Фантом Пресс;574;/books/854252/
210;Особняк;Бун Иезекииль;Феникс;664;/books/948232/
211;Зов Ктулху;Лавкрафт Говард Филлипс;Азбука;1136;/books/914001/
212;Королевство крыльев и руин;Маас Сара Дж.;Азбука;629;/books/914292/
213;Жареные зеленые помидоры в кафе Полустанок;Флэгг Фэнни;Фантом Пресс;537;/books/615013/
214;Отверженные;Гюго Виктор;Иностранка;746;/books/424202/
215;Полное собрание сочинений в одном томе;Гоголь Николай Васильевич;Альфа-книга;1508;/books/187940/
216;Пророчество тьмы;Рид Анви;Манн, Иванов и Фербер;474;/books/942589/
217;Собачья смерть;Акунин-Чхартишвили;Захаров;811;/books/923362/
218;Рассечение Стоуна;Вергезе Абрахам;Фантом Пресс;574;/books/530576/
219;Отверженные. Комплект из 2-х книг;Гюго Виктор;Азбука;1784;/books/917081/
220;Похититель детей;Бром;АСТ;742;/books/631264/
221;Восстание Персеполиса. Гнев Тиамат. Оберон;Кори Джеймс;Фантастика;1160;/books/944194/
222;Код 612. Кто убил Маленького принца?;Бюсси Мишель;Фантом Пресс;537;/books/923081/
223;Обломов;Гончаров Иван Александрович;Речь;1876;/books/604772/
224;Королевство серебряного пламени;Маас Сара Дж.;Азбука;628;/books/914294/
225;Две дамы и апельсиновый джем;Дашевская Анна Викторовна;АСТ;352;/books/955163/
226;Джевдет-бей и сыновья;Памук Орхан;Иностранка;624;/books/941875/
227;Сезон отравленных плодов;Богданова Вера Олеговна;Редакция Елены Шубиной;458;/books/850414/
228;Сага о Видящих. Книги 1 и 2. Ученик убийцы. Королевский убийца;Хобб Робин;Азбука;724;/books/914275/
229;Служба доставки книг;Хенн Карстен Себастиан;Манн, Иванов и Фербер;389;/books/851508/
230;Барбизон. В отеле только девушки;Брен Паулина;Рипол-Классик;587;/books/910579/
231;Вечный зов;Иванов Анатолий Степанович;Азбука;833;/books/914155/
232;Миндаль;Сон Вон Пхён;Поляндрия  No Age;637;/books/870765/
233;Джек из Тени. Полное издание;Желязны Роджер;Эксмо;1911;/books/932882/
234;Золотой Сын;Браун Пирс;Азбука;578;/books/939374/
235;Индийские мифы. От Кришны и Шивы до Вед и Махабхараты;Паттанаик Девдатт;Манн, Иванов и Фербер;709;/books/802875/
236;Братья Карамазовы;Достоевский Федор Михайлович;Азбука;525;/books/914147/
237;Карма. В 2-х томах;Громыко Ольга Николаевна;Альфа-книга;979;/books/855808/
238;Посмертные записки Пиквикского клуба. В 2-х томах;Диккенс Чарльз;Речь;1846;/books/631687/
239;Испытание;Вульф Трейси;Like Book;1001;/books/938051/
240;Стрижи;Арамбуру Фернандо;Corpus;964;/books/923008/
241;Таинственный остров;Верн Жюль;Альфа-книга;904;/books/570599/
242;Сага о Бельфлерах;Оутс Джойс Кэрол;Текст;1536;/books/826055/
243;Севастопольские рассказы;Толстой Лев Николаевич;Речь;467;/books/632698/
244;Полное собрание рассказов и повестей в одном томе;Тургенев Иван Сергеевич;Альфа-книга;968;/books/645610/
245;Дон Кавелли и мертвый кардинал;Конти Дэвид;Аркадия;603;/books/860554/
246;Косиног. История о колдовстве;Бром Джеральд;АСТ;707;/books/830558/
247;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1028;/books/588506/
248;Я исповедуюсь;Кабре Жауме;Иностранка;629;/books/489760/
249;Лолита;Набоков Владимир Владимирович;Corpus;458;/books/811681/
250;Записки юного врача;Булгаков Михаил Афанасьевич;Аркадия;502;/books/776847/
251;Правила выживания в Джакарте;Цимеринг, Багрий;Манн, Иванов и Фербер;575;/books/841374/
252;Одиночество мага;Перумов Ник Даниилович;Феникс;1083;/books/948237/
253;Чисто шведские убийства. Опасная находка;де, Нильссон;Манн, Иванов и Фербер;519;/books/921394/
254;Снежная пантера;Тессон Сильвен;Текст;256;/books/799162/
255;Хроники Нетесаного трона. Книга 2. Огненная кровь;Стейвли Брайан;Азбука;624;/books/918097/
256;Что сказал покойник;Хмелевская Иоанна;Аркадия;528;/books/839989/
257;Гончие Лилит;Старк Кристина;АСТ;427;/books/654674/
258;Лживая правда;Метос Виктор;Inspiria;662;/books/951834/
259;Дон Кавелли и папский престол;Конти Дэвид;Аркадия;614;/books/869228/
260;Полное собрание сочинений в одном томе;Шварц Евгений Львович;Альфа-книга;1056;/books/279541/
261;Тайна всегда со мной;Полякова, Полякова;Эксмо;690;/books/948768/
262;Полное собрание трагедий в одном томе;Еврипид;Альфа-книга;427;/books/369481/
263;Ходящие в ночи. Книга 1. Жнецы страданий;Харитонова, Казакова;Т8;507;/books/936757/
264;Смерть приходит в Марлоу;Торогуд Роберт;Манн, Иванов и Фербер;775;/books/945508/
265;Бандит. Принц;Щепетнов Евгений Владимирович;Эксмо;387;/books/947419/
266;Танго с тенями;Киндерская Людмила;Феникс;406;/books/942628/
267;Война и мир. Комплект из 2-х книг;Толстой Лев Николаевич;Азбука;274;/books/423124/
268;Воздушные фрегаты. Пилот;Оченков, Перунов;АСТ;365;/books/956519/
269;Трилогия о Генрихе Наваррском: Королева Марго. Графиня де Монсоро. Сорок пять;Дюма Александр;Альфа-книга;659;/books/192148/
270;Обитель;Прилепин Захар;Редакция Елены Шубиной;893;/books/434874/
271;Внучка;Шлинк Бернхард;Иностранка;483;/books/922868/
272;Румынские мифы. От вырколаков и фараонок до Мумы Пэдурий и Дракулы;Осояну Наталия Георгиевна;Манн, Иванов и Фербер;616;/books/879094/
273;"Японские мифы. От кицунэ и ёкаев до ""Звонка"" и ""Наруто""";Фридман Джошуа;Манн, Иванов и Фербер;616;/books/860378/
274;Северная Корона. Против ветра;Джейн Анна;АСТ;490;/books/945035/
275;Сестры озерных вод;Птицева Ольга;Popcorn Books;551;/books/945912/
276;Алое восстание;Браун Пирс;Азбука;483;/books/930761/
277;Слово о полку Игореве;Без автора;Манн, Иванов и Фербер;1099;/books/942592/
278;"Зверобой; Последний из могикан; Следопыт; Пионеры; Прерия. Полное издание в одном томе";Купер Джеймс Фенимор;Альфа-книга;1056;/books/253629/
279;1984;Оруэлл Джордж;Текст;461;/books/790566/
280;Дикие лебеди. Три дочери Китая;Юн Чжан;Аркадия;1227;/books/810910/
281;Тихий Дон;Шолохов Михаил Александрович;Азбука;773;/books/914176/
282;Алая аура протопарторга. Абсолютно правдивые истории о кудесниках, магах и нечисти;Лукин Евгений Юрьевич;Азбука;724;/books/948196/
283;Колесо Времени. Книга 1. Око Мира;Джордан Роберт;Азбука;724;/books/914264/
284;Кай;Анжело Алекс;Эксмо;662;/books/945488/
285;Шери и Лари. Черный охотник;Петров Денис А.;Альфа-книга;541;/books/926160/
286;Хроники Нетесаного трона. Книга 3. Последние узы смерти;Стейвли Брайан;Азбука;690;/books/914273/
287;Царство проклятых;Манискалко Керри;АСТ;569;/books/848447/
288;Семь престолов;Струкул Маттео;Аркадия;394;/books/785222/
289;Крах;Даль Арне;АСТ;490;/books/956520/
290;Последний выпуск;Новик Наоми;Эксмо;738;/books/944278/
291;Принц и нищий;Твен Марк;Альфа-книга;302;/books/625687/
292;Черная стрела;Стивенсон Роберт Льюис;Издательский дом Мещерякова;631;/books/564503/
293;Профайлер;Ми Лэй;Inspiria;688;/books/935861/
294;Избранные произведения. Стихотворения и поэмы;Некрасов Николай Алексеевич;Речь;1028;/books/624025/
295;Темный лес;Лю Цысинь;Fanzon;932;/books/622004/
296;Дюна. Мессия Дюны. Дети Дюны. Бог-Император Дюны. Еретики Дюны. Капитул Дюны.;Герберт Фрэнк;АСТ;2672;/books/938671/
297;Горбун, или Маленький Парижанин;Феваль Поль;Азбука;629;/books/951975/
298;Наставник. Шагнуть за порог;Михеев Михаил Александрович;АСТ;365;/books/955994/
299;Путешествие дилетантов. Избранные произведения;Окуджава Булат Шалвович;Азбука;690;/books/950217/
300;Полное собрание сочинений в одном томе;Пушкин Александр Сергеевич;Альфа-книга;933;/books/163838/
301;Песнь Бернадетте. Черная месса;Верфель Франц;Иностранка;660;/books/955619/
302;Архив Буресвета. Книга 4. Ритм войны. В 2-х томах;Сандерсон Брендон;Азбука;1532;/books/918091/
303;Высшая школа библиотекарей. Том 2;Завойчинская Милена Валерьевна;Эксмо;661;/books/951047/
304;Мой идеальный смерч. Трилогия в одном томе;Джейн Анна;АСТ;2089;/books/895233/
305;Протагонист;Володина Ася;Редакция Елены Шубиной;458;/books/882036/
306;Королевство гнева и тумана;Маас Сара Дж.;Азбука;578;/books/914291/
307;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Манн, Иванов и Фербер;418;/books/944380/
308;Чисто шведские убийства. Отпуск в раю;де, Нильссон;Манн, Иванов и Фербер;519;/books/881493/
309;Капитан Фракасс;Готье Теофиль;Азбука;586;/books/954479/
310;Царство Греха;Манискалко Керри;АСТ;551;/books/806370/
311;Двадцать лет спустя;Дюма Александр;Альфа-книга;730;/books/865342/
312;Черные кувшинки;Бюсси Мишель;Фантом Пресс;555;/books/824613/
313;Соловей;Ханна Кристин;Фантом Пресс;555;/books/555690/
314;Две жизни. Все книги в одной. Обновленная редакция;Антарова Конкордия Евгеньевна;АСТ;1364;/books/864377/
315;Старшая Эдда;Без автора;Манн, Иванов и Фербер;587;/books/921954/
316;Грех и шоколад;Брин К. Ф.;АСТ;396;/books/957296/
317;Крошка Доррит. Комплект из 2-х книг. Бедность. Богатство;Диккенс Чарльз;Качели;1901;/books/796319/
318;Мекленбургский дьявол;Оченков, Перунов;Альфа-книга;676;/books/920595/
319;Код Розы;Куинн Кейт;Фантом Пресс;587;/books/879974/
320;Отражение не меня. Искра;Суржевская Марина;Т8;1564;/books/956893/
321;Пышка;Мопассан Ги де;Аркадия;274;/books/784413/
322;Пусть ярость благородная;Михайловский, Маркова;АСТ;365;/books/955867/
323;Штурм и буря;Бардуго Ли;АСТ;414;/books/645858/
324;Тарас Бульба;Гоголь Николай Васильевич;Речь;768;/books/628288/
325;Роузуотер. Восстание;Томпсон Таде;АСТ;618;/books/952839/
