;title;author;pub_house;price;link
35;Елизавета Йоркская. Последняя Белая роза;Уэйр Элисон;Азбука;830;/books/954720/
36;Пепел Нетесаного трона. Книга 1. На руинах империи;Стейвли Брайан;Азбука;1007;/books/960652/
37;Стыд;Рушди Салман;Corpus;902;/books/955728/
38;Тайная история;Тартт Донна;Corpus;1135;/books/466703/
39;Артур Рэйш. Когда темные боги шутят. Охотник за душами;Лисина Александра;АСТ;876;/books/958262/
40;Скажи пчелам, что меня больше нет;Гэблдон Диана;Эксмо;1316;/books/957409/
41;Проклятые короли. Лилия и лев. Когда король губит Францию;Дрюон Морис;Иностранка;965;/books/954715/
42;Доблестная шпага месье де ла Герша;Ашар Амеде;Вече;494;/books/957966/
43;Мифы Поволжья. От Волчьего владыки и Мирового древа до культа змей и птицы счастья;Муравьева Татьяна Владимировна;Манн, Иванов и Фербер;899;/books/921953/
44;Потерянные боги;Бром;АСТ;1031;/books/609946/
45;Война и мир. В 4-х томах.;Толстой Лев Николаевич;Речь;6948;/books/604732/
46;Полиция памяти;Огава Ёко;Поляндрия  No Age;701;/books/776648/
47;Тираны и мстители;Сандерсон Брендон;Азбука;1108;/books/954722/
48;Башмаки на флагах;Конофальский Борис Вячеславович;АСТ;715;/books/957189/
49;Дети полуночи;Рушди Салман;Corpus;1194;/books/940801/
50;Пропавшие наши сердца;Инг Селеста;Фантом Пресс;697;/books/949226/
51;Двериндариум. Мертвое;Суржевская Марина;Манн, Иванов и Фербер;651;/books/930322/
52;Проклятые короли. Негоже лилиям прясть. Французская волчица;Дрюон Морис;Иностранка;661;/books/939706/
53;Чагин;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/882285/
54;Железное золото;Браун Пирс;Азбука;855;/books/957614/
55;Ересь Хоруса. Книга II. Полет Эйзенштейна. Фулгрим. Сошествие Ангелов (иллюстрированное);Макнилл, Сваллоу, Сканлон;Фантастика;2010;/books/760571/
56;Скрытая бухта;Орунья Мария;Фантом Пресс;733;/books/959079/
57;Шатун. Лесной гамбит;Трофимов Ерофей;АСТ;533;/books/957300/
58;Меч в ножнах из дикой сливы;Ласкина, Змеева;Манн, Иванов и Фербер;1153;/books/942590/
59;Настройщик;Мейсон Дэниел;Фантом Пресс;709;/books/939637/
60;На гребне обстоятельств;Шелег Дмитрий Витальевич;Альфа-книга;470;/books/946836/
61;Достойный жених. Книга 2;Сет Викрам;Иностранка;1057;/books/958346/
62;Блистательные годы. Гран-Канария;Кронин Арчибалд Джозеф;Иностранка;586;/books/948268/
63;Славянские мифы. От Велеса и Мокоши до птицы Сирин и Ивана Купалы;Баркова Александра Леонидовна;Манн, Иванов и Фербер;1034;/books/825915/
64;Ужас Данвича;Лавкрафт Говард Филлипс;Азбука;1071;/books/941247/
65;Танкист. Поручик;Калбазов Константин Георгиевич;Альфа-книга;518;/books/946835/
66;"""Несвятые святые"" и другие рассказы";Архимандрит Тихон (Шевкунов);Вольный Странник;710;/books/695038/
67;Не бесите боевых грифонов, или любовь на краю света;Тур Тереза;Т8;1289;/books/956900/
68;Мотель «Вечерняя заря»;Сент-Джеймс Симона;Синдбад;709;/books/952643/
69;Вторая жизнь Уве;Бакман Фредрик;Синдбад;685;/books/835733/
70;Продажное королевство;Бардуго Ли;АСТ;669;/books/639917/
71;До встречи в книжном;Ales, Багрий, Ракша;Манн, Иванов и Фербер;567;/books/942593/
72;Венская рапсодия;Дростен Юлия;Аркадия;576;/books/869221/
73;Разбойничья злая луна. Роман, повести, рассказы;Лукин, Лукина;Азбука;1057;/books/956601/
74;Искра богов. Не потеряй меня;Вульф Мара;Freedom;607;/books/956415/
75;Царства смерти;Руоккио Кристофер;Азбука;880;/books/957396/
76;Убийца в толпе. Шиллинг на свечи. Дело о похищении Бетти Кейн;Тэй Джозефина;Иностранка;599;/books/943925/
77;Проклятые короли. Железный король. Узница Шато-Гайара. Яд и корона;Дрюон Морис;Иностранка;661;/books/935227/
78;Благословение небожителей. Том 3;Тунсю Мосян;Комильфо;1381;/books/895876/
79;Канцтовары Цубаки;Огава Ито;Поляндрия  No Age;1211;/books/943722/
80;Книги Земноморья. Полное иллюстрированное издание;Ле Гуин Урсула;Азбука;2681;/books/914260/
81;Тонкая психология. Юмористические рассказы;Тэффи Надежда Александровна;Азбука;660;/books/955800/
82;Тени исчезают в полдень;Иванов Анатолий Степанович;Азбука;843;/books/917953/
83;Пожиратель душ. Об ангелах, демонах и потусторонних кошмарах;Каттнер Генри;Азбука;1057;/books/951757/
84;Маленькие женщины;Олкотт Луиза Мэй;Манн, Иванов и Фербер;333;/books/925680/
85;Пара из дома номер 9;Дуглас Клэр;Эксмо;662;/books/938723/
86;В поисках утраченного времени. В 2-х т. Т. 2. Содом и Гоморра. Пленница. Беглянка. Обретенное время;Пруст Марсель;Альфа-книга;2203;/books/199746/
87;Тихий Дон. В 4-х книгах;Шолохов Михаил Александрович;Речь;5168;/books/616505/
88;Орда встречного ветра;Дамазио Ален;АСТ;1699;/books/951809/
89;Темное искушение;Лори Даниэль;АСТ;649;/books/957294/
90;Любовь вслепую;Мелан Вероника;Т8;1276;/books/956453/
91;Брокен-Харбор;Френч Тана;Фантом Пресс;746;/books/943224/
92;Граф Монте-Кристо. В 2-х томах;Дюма Александр;Иностранка;1071;/books/912702/
93;Хоббит, или Туда и обратно;Толкин Джон Рональд Руэл;АСТ;1304;/books/701977/
94;Благословение небожителей. Том 1;Тунсю Мосян;Комильфо;1265;/books/835686/
95;Благословение небожителей. Том 2;Тунсю Мосян;Комильфо;1381;/books/852780/
96;Титус один. Книга 3;Пик Мервин;Livebook;3120;/books/851749/
97;Горменгаст. Книга 2;Пик Мервин;Livebook;3120;/books/851748/
98;Разреженный воздух;Морган Ричард;АСТ;1194;/books/948775/
99;Тихая пристань;Рожнёва Ольга Леонидовна;Сретенский ставропигиальный мужской монастырь;804;/books/941242/
100;А за околицей — тьма;Стрельченко Дарина Александровна;Питер;922;/books/957277/
101;Прыжок;Лукьяненко Сергей Васильевич;АСТ;759;/books/935626/
102;Призраки Иеронима Босха. Уникальная книга ужасов по мотивам бессмертных картин;Топфер Сарториус;Феникс;1044;/books/957342/
103;Огненный поток;Гош Амитав;Фантом Пресс;763;/books/900629/
104;Королевская кровь-10. Стальные небеса;Котова Ирина Владимировна;Т8;2334;/books/940425/
105;Молчание цвета;Абгарян Наринэ Юрьевна;АСТ;649;/books/901282/
106;Я отвечаю за все;Герман Юрий Павлович;Азбука;661;/books/951806/
107;Разрушительная любовь;Хуан Ана;Inspiria;378;/books/940350/
108;Приключения Оливера Твиста;Диккенс Чарльз;Лабиринт;1440;/books/849541/
109;Книги Якова;Токарчук Ольга;Inspiria;1808;/books/923967/
110;Щегол;Тартт Донна;Corpus;1245;/books/462781/
111;Дикая Флетчер;Такер К. А.;АСТ;577;/books/941316/
112;Запретный плод;Искандер Фазиль Абдулович;Текст;792;/books/938848/
113;И край света в придачу;Подрабинек Алла Михайловна;Время;185;/books/773610/
114;Сигареты;Мэтьюз Хэрри;Фантом Пресс;721;/books/951356/
115;И нас пожирает пламя;Кабре Жауме;Иностранка;609;/books/957428/
116;Красавицы Бостона. Злодей;Шэн Л. Дж.;Freedom;607;/books/956413/
117;Улица Ручей. Том 2. Отступление;Линде Юлия Владимировна;Пять четвертей;1872;/books/819014/
118;Выстрел мимо цели;Осман Ричард Томас;Манн, Иванов и Фербер;692;/books/921398/
119;Последний гамбит;Барнс Дженнифер Линн;Like Book;690;/books/945470/
120;Зверобой;Купер Джеймс Фенимор;Лабиринт;1520;/books/849542/
121;Просто Маса;Акунин Борис;АСТ;1135;/books/752339/
122;Артур Рэйш. Слуги хаоса;Лисина Александра;АСТ;533;/books/957938/
123;Подвиги бригадира Жерара. Приключения бригадира Жерара;Дойл Артур Конан;Альфа-книга;99;/books/285728/
124;Карьера Ругонов. Его превосходительство Эжен Ругон. Добыча;Золя Эмиль;Иностранка;690;/books/951974/
125;Вечер у Клэр. Ночные дороги;Газданов Гайто Иванович;Азбука;660;/books/960651/
126;Полное собрание произведений о Шерлоке Холмсе в одном томе;Дойл Артур Конан;Альфа-книга;832;/books/149372/
127;Утренняя звезда;Браун Пирс;Азбука;722;/books/952908/
128;Тачдаун. Со стикерпаком;Рэйн Сола;АСТ;533;/books/957653/
129;Мертвый кролик, живой кролик;Михалкова Елена Ивановна;АСТ;684;/books/946581/
130;Ложится мгла на старые ступени;Чудаков Александр Павлович;Азбука;729;/books/924350/
131;Лавр;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/364570/
132;Ветер и крылья. Развязанные узлы;Гончарова Галина Дмитриевна;Эксмо;498;/books/952866/
133;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Верже;4838;/books/606810/
134;До февраля;Идиатуллин Шамиль Шаукатович;Редакция Елены Шубиной;902;/books/940800/
135;Галерея женщин. Цепи счастья;Драйзер Теодор;Иностранка;586;/books/950196/
136;Тачдаун;Рэйн Сола;АСТ;533;/books/947190/
137;Имя розы;Эко Умберто;Corpus;1602;/books/303783/
138;В поисках утраченного времени. В 2-х томах. Т.1. В сторону Свана. Под сенью девушек в цвету. Германт;Пруст Марсель;Альфа-книга;2203;/books/199745/
139;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Манн, Иванов и Фербер;418;/books/944380/
140;Преступление и наказание;Достоевский Федор Михайлович;Речь;1917;/books/588504/
141;Тринадцатая карта;Омер Майк;Inspiria;374;/books/951833/
142;Ромео и Джульетта;Шекспир Уильям;Аркадия;410;/books/810907/
143;Собор. Роман о петербургском зодчем;Измайлова Ирина Александровна;Азбука;767;/books/914180/
144;Анна Каренина;Толстой Лев Николаевич;Речь;2325;/books/588501/
145;Айвенго;Скотт Вальтер;Альфа-книга;490;/books/623462/
146;Странник по звездам, или Смирительная рубашка;Лондон Джек;Иностранка;855;/books/959976/
147;Свет в окошке. Земные пути. Колодезь;Логинов Святослав Владимирович;Азбука;1057;/books/949456/
148;Воскресение;Толстой Лев Николаевич;Азбука;525;/books/951978/
149;Прорыв под Сталинградом;Герлах Генрих;Corpus;1407;/books/957929/
150;Симон;Абгарян Наринэ Юрьевна;АСТ;669;/books/769120/
151;Повесть о жизни;Паустовский Константин Георгиевич;Азбука;892;/books/914162/
152;Скрытые намерения;Омер Майк;Inspiria;690;/books/944729/
153;"Проект ""Аве Мария""";Вейер Энди;АСТ;694;/books/835512/
154;Бритва Дарвина;Симмонс Дэн;АСТ;1083;/books/959801/
155;Король Неверленда;Сент-Кроу Никки;Эксмо;660;/books/948311/
156;Истинное волшебство. Дар Кощея;Способина Наталья;Манн, Иванов и Фербер;651;/books/946804/
157;Словно мы злодеи;Рио М. Л.;Дом историй;1175;/books/935886/
158;А.Смолин. Ведьмак. Книга 8. Грани сумерек;Васильев Андрей Александрович;Т8;1628;/books/954824/
159;Медвежий угол;Бакман Фредрик;Синдбад;721;/books/673048/
160;Сын Зевса. В глуби веков. Герой Саламина;Воронкова Любовь Федоровна;Азбука;1057;/books/948194/
161;Одиссея;Гомер;Верже;3773;/books/632077/
162;Шепчущие никелевые идолы. Жестокие цинковые мелодии;Кук Глен;Азбука;963;/books/951756/
163;Улица Ручей. Том 1. Накануне;Линде Юлия Владимировна;Пять четвертей;1470;/books/792393/
164;Найди меня;Фрейзер Энн;Аркадия;718;/books/848208/
165;Коко;Страуб Питер;АСТ;1356;/books/949277/
166;Двериндариум. Живое;Суржевская Марина;Манн, Иванов и Фербер;834;/books/940186/
167;Белые пешки;Звонцова Екатерина;Питер;1219;/books/956029/
168;Дело, которому ты служишь. Дорогой мой человек;Герман Юрий Павлович;Азбука;661;/books/935973/
169;Возвращение царя обезьян;Белянин, Менделеева;Альфа-книга;697;/books/951581/
170;Сильмариллион;Толкин Джон Рональд Руэл;АСТ;1894;/books/487764/
171;Тысяча сияющих солнц;Хоссейни Халед;Фантом Пресс;697;/books/413354/
172;Легенда о вампирах. Диаблери;Шерри Ана;Эксмо-Пресс;642;/books/950112/
173;Шестерка воронов;Бардуго Ли;АСТ;623;/books/635534/
174;Тень евнуха;Кабре Жауме;Иностранка;855;/books/948192/
175;Замок Броуди;Кронин Арчибалд Джозеф;Иностранка;578;/books/532907/
176;Глория. Трон одного мертвеца;Жильцова Наталья Сергеевна;Т8;1197;/books/947554/
177;Тень и искры;Арментроут Дженнифер;АСТ;902;/books/935480/
178;"Отель ""Манифик""";Тейлор Эмили Дж.;Like Book;554;/books/942463/
179;Избранные произведения;Куприн Александр Иванович;Речь;930;/books/616506/
180;Высшая школа библиотекарей. Том 2;Завойчинская Милена Валерьевна;Эксмо;965;/books/951047/
181;Наследники земли;Фальконес Ильдефонсо;Азбука;963;/books/949447/
182;Похититель детей;Бром;АСТ;1083;/books/631264/
183;Убить королеву;Бекер Вирджиния;Аркадия;282;/books/768331/
184;Полное собрание романов, повестей, рассказов в одном томе;Булгаков Михаил Афанасьевич;Альфа-книга;792;/books/170798/
185;Сказка сказок;Базиле Джамбаттиста;Иностранка;578;/books/942792/
186;Чародейка на всю голову;Мамаева Надежда Николаевна;Т8;1295;/books/954823/
187;Улица Яффо;Шпек Даниэль;Фантом Пресс;746;/books/912420/
188;Жареные зеленые помидоры в кафе Полустанок;Флэгг Фэнни;Фантом Пресс;697;/books/615013/
189;Охотник на людей;Уайт Лорет Энн;Эксмо;593;/books/956540/
190;Дом духов;Альенде Исабель;Иностранка;767;/books/942221/
191;Восхождение фениксов;Тянься Гуйюань;Freedom;959;/books/944303/
192;Гончие Лилит;Старк Кристина;АСТ;623;/books/654674/
193;Собачья смерть;Акунин-Чхартишвили;Захаров;1054;/books/923362/
194;Остров русалок;Си Лиза;Аркадия;605;/books/869226/
195;По тропам волшебных лесов;Вуд Яна;АСТ;577;/books/952371/
196;Миндаль;Сон Вон Пхён;Поляндрия  No Age;828;/books/870765/
197;Черные кувшинки;Бюсси Мишель;Фантом Пресс;721;/books/824613/
198;Бабушка велела кланяться и передать, что просит прощения;Бакман Фредрик;Синдбад;685;/books/835734/
199;Вечный зов;Иванов Анатолий Степанович;Азбука;1215;/books/914155/
200;Братья Карамазовы;Достоевский Федор Михайлович;Азбука;525;/books/914147/
201;Собрание сочинений в пяти томах;Довлатов Сергей Донатович;Азбука;3698;/books/917575/
202;Соблазни меня, дракон!;Маш Диана;АСТ;533;/books/959427/
203;Во власти Дубовой Короны;Гончарова Галина Дмитриевна;АСТ;533;/books/952840/
204;Режьте, братцы, режьте. Сборник рассказов;Твен Марк;Текст;555;/books/849545/
205;Все, чего я не сказала;Инг Селеста;Фантом Пресс;697;/books/578116/
206;Адептка Эмили;Жданова Алиса;АСТ;533;/books/959420/
207;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1750;/books/669673/
208;Между прочим...;Токарева Виктория Самойловна;КоЛибри;843;/books/939780/
209;Зимний солдат;Мейсон Дэниел;Фантом Пресс;746;/books/854252/
210;Код 612. Кто убил Маленького принца?;Бюсси Мишель;Фантом Пресс;697;/books/923081/
211;Драконья сага. Пламя надежды;Сазерленд Туи Т.;АСТ;654;/books/952003/
212;Черный Янгар;Демина Карина;Т8;1583;/books/955100/
213;Трущобные люди. Мои скитания. Люди театра. Москва газетная. Москва и москвичи. Друзья и встречи;Гиляровский Владимир Алексеевич;Альфа-книга;1240;/books/907734/
214;Служба доставки книг;Хенн Карстен Себастиан;Манн, Иванов и Фербер;568;/books/851508/
215;Посмертные записки Пиквикского клуба. В 2-х томах;Диккенс Чарльз;Речь;1846;/books/631687/
216;Рассечение Стоуна;Вергезе Абрахам;Фантом Пресс;746;/books/530576/
217;Сага о Видящих. Книги 1 и 2. Ученик убийцы. Королевский убийца;Хобб Робин;Азбука;1057;/books/914275/
218;Колесо Времени. Книга 1. Око Мира;Джордан Роберт;Азбука;1057;/books/914264/
219;Полный сантехник;Слава Сэ;АСТ;1135;/books/665406/
220;Отверженные;Гюго Виктор;Иностранка;746;/books/424202/
221;Записки юного врача;Булгаков Михаил Афанасьевич;Аркадия;410;/books/776847/
222;Дикий, дикий Запад;Демина Карина;АСТ;533;/books/954870/
223;Убить пересмешника…;Ли Харпер;АСТ;394;/books/621296/
224;Индийские мифы. От Кришны и Шивы до Вед и Махабхараты;Паттанаик Девдатт;Манн, Иванов и Фербер;1034;/books/802875/
225;Брак по любви;Али Моника;Синдбад;961;/books/925145/
226;Румынские мифы. От вырколаков и фараонок до Мумы Пэдурий и Дракулы;Осояну Наталия Георгиевна;Манн, Иванов и Фербер;899;/books/879094/
227;Приключения Оливера Твиста;Диккенс Чарльз;Речь;1126;/books/635811/
228;Сожженные земли. Лишний;Щучкина Анна Александровна;АСТ;623;/books/948972/
229;Стрижи;Арамбуру Фернандо;Corpus;1407;/books/923008/
230;Непокорный рыцарь;Ларк Софи;Freedom;625;/books/956414/
231;Архив Буресвета. Книга 1. Путь королей;Сандерсон Брендон;Азбука;1135;/books/914272/
232;Ковен озера Шамплейн. Трилогия;Гор Анастасия;Эксмо;2739;/books/900778/
233;Всё о Манюне;Абгарян Наринэ Юрьевна;Астрель;1356;/books/343799/
234;Гувернантка;Крис Герта;Эксмо;480;/books/947421/
235;Пророчество тьмы;Рид Анви;Манн, Иванов и Фербер;692;/books/942589/
236;Лолита;Набоков Владимир Владимирович;Corpus;669;/books/811681/
237;Косиног. История о колдовстве;Бром Джеральд;АСТ;1031;/books/830558/
238;Огненный отбор;Метельская Мария;Эксмо;480;/books/947426/
239;Две жизни. Все книги в одной. Обновленная редакция;Антарова Конкордия Евгеньевна;АСТ;1991;/books/864377/
240;Расшифровка;Май Цзя;Inspiria;650;/books/938153/
241;Полное собрание сочинений в одном томе;Толстой Алексей Константинович;Альфа-книга;451;/books/269139/
242;Зов Ктулху;Лавкрафт Говард Филлипс;Азбука;1136;/books/914001/
243;Лавка дурных снов;Кинг Стивен;АСТ;1194;/books/952841/
244;Сезон отравленных плодов;Богданова Вера Олеговна;Редакция Елены Шубиной;669;/books/850414/
245;Американская трагедия. В 2-х томах;Драйзер Теодор;Речь;1846;/books/631525/
246;Только попробуй уйти;Лавринович Ася;Like Book;566;/books/948301/
247;Внучка;Шлинк Бернхард;Иностранка;705;/books/922868/
248;Царство проклятых;Манискалко Керри;АСТ;831;/books/848447/
249;Золотой Сын;Браун Пирс;Азбука;843;/books/939374/
250;Вечера на хуторе близ Диканьки. Миргород. Петербургские повести;Гоголь Николай Васильевич;Азбука;586;/books/926180/
251;Цитадель;Кронин Арчибалд Джозеф;Иностранка;586;/books/912722/
252;Тихий Дон;Шолохов Михаил Александрович;Азбука;773;/books/914176/
253;Фонтан переполняется;Уэст Ребекка;Манн, Иванов и Фербер;563;/books/940192/
254;Штурм и буря;Бардуго Ли;АСТ;604;/books/645858/
255;Война и мир. Комплект из 2-х книг;Толстой Лев Николаевич;Азбука;274;/books/423124/
256;Сага о Бельфлерах;Оутс Джойс Кэрол;Текст;1306;/books/826055/
257;Особняк;Бун Иезекииль;Феникс;1035;/books/948232/
258;Лживая правда;Метос Виктор;Inspiria;662;/books/951834/
259;Унесенные ветром;Митчелл Маргарет;Иностранка;599;/books/912737/
260;История рыжего демона;Шекли, Желязны;АСТ;1407;/books/952399/
261;Смерть приходит в Марлоу;Торогуд Роберт;Манн, Иванов и Фербер;775;/books/945508/
262;Хроники Нетесаного трона. Книга 2. Огненная кровь;Стейвли Брайан;Азбука;911;/books/918097/
263;История одного города. Господа Головлевы. Сказки;Салтыков-Щедрин Михаил Евграфович;Азбука;578;/books/914165/
264;Обитель;Прилепин Захар;Редакция Елены Шубиной;1304;/books/434874/
265;Восстание Персеполиса. Гнев Тиамат. Оберон;Кори Джеймс;Фантастика;1507;/books/944194/
266;Грех и шоколад;Брин К. Ф.;АСТ;577;/books/957296/
267;Обломов;Гончаров Иван Александрович;Речь;1876;/books/604772/
268;Я исповедуюсь;Кабре Жауме;Иностранка;918;/books/489760/
269;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1028;/books/588506/
270;Пробуждение крови;Ткачев Андрей Сергеевич;АСТ;1031;/books/956514/
271;Королевство шипов и роз;Маас Сара Дж.;Азбука;722;/books/914296/
272;Соловей;Ханна Кристин;Фантом Пресс;721;/books/555690/
273;Код Розы;Куинн Кейт;Фантом Пресс;763;/books/879974/
274;Сёгун;Клавелл Джеймс;Иностранка;1302;/books/912712/
275;Гибельное влияние;Омер Майк;Inspiria;690;/books/927427/
276;Протагонист;Володина Ася;Редакция Елены Шубиной;669;/books/882036/
277;"Японские мифы. От кицунэ и ёкаев до ""Звонка"" и ""Наруто""";Фридман Джошуа;Манн, Иванов и Фербер;899;/books/860378/
278;Мара и Морок. Подарочный комплект (футляр);Арден Лия;Эксмо;4292;/books/830144/
279;Старшая Эдда;Без автора;Манн, Иванов и Фербер;857;/books/921954/
280;Узы купидона;Кеннеди Рейвен;Freedom;650;/books/959374/
281;Задача трех тел;Лю Цысинь;Fanzon;932;/books/610958/
282;Рассказы и повести. 1892-1903;Чехов Антон Павлович;Речь;2398;/books/612895/
283;Что сказал покойник;Хмелевская Иоанна;Аркадия;624;/books/839989/
284;Божественная комедия с иллюстрациями Гюстава Доре;Алигьери Данте;АСТ;1602;/books/625196/
285;Ключи Царства;Кронин Арчибалд Джозеф;Иностранка;586;/books/912718/
286;Отверженные. Комплект из 2-х книг;Гюго Виктор;Азбука;1784;/books/917081/
287;Белая как снег;Бьорк Самюэль;АСТ;735;/books/952001/
288;Год порно;Мамаев-Найлз Илья;Поляндрия  No Age;956;/books/939632/
289;Алое восстание;Браун Пирс;Азбука;705;/books/930761/
290;Мертвые души. Ревизор. Женитьба. Игроки;Гоголь Николай Васильевич;Азбука;483;/books/914141/
291;Горбун, или Маленький Парижанин;Феваль Поль;Азбука;629;/books/951975/
292;Правила выживания в Джакарте;Цимеринг, Багрий;Манн, Иванов и Фербер;840;/books/841374/
293;Карма. В 2-х томах;Громыко Ольга Николаевна;Альфа-книга;979;/books/855808/
294;Крах и восход;Бардуго Ли;АСТ;604;/books/656547/
295;Севастопольские рассказы;Толстой Лев Николаевич;Речь;467;/books/632698/
296;Две дамы и апельсиновый джем;Дашевская Анна Викторовна;АСТ;513;/books/955163/
297;Пески Дюны;Герберт Брайан;АСТ;577;/books/955870/
298;Боги и чудовища;Махёрин Шелби;АСТ;876;/books/894668/
299;Снежная пантера;Тессон Сильвен;Текст;256;/books/799162/
300;Пламя Феникса;Бабчинская Юлия Дмитриевна;АСТ;623;/books/956718/
301;Архивы Дрездена. История призрака. Холодные дни;Батчер Джим;Азбука;1057;/books/944938/
302;Царство Греха;Манискалко Керри;АСТ;804;/books/806370/
303;Таинственный остров;Верн Жюль;Альфа-книга;814;/books/570599/
304;Слово о полку Игореве;Без автора;Манн, Иванов и Фербер;1099;/books/942592/
305;Северная Корона. Против ветра;Джейн Анна;АСТ;715;/books/945035/
306;Руководство по истреблению вампиров от книжного клуба Южного округа;Хендрикс Грейди;АСТ;715;/books/901660/
307;Маковое море;Гош Амитав;Фантом Пресс;701;/books/827404/
308;Корейские мифы. От Небесного владыки и принцессы Пари до королей-драконов и духов-хранителей;Ли Кёндок;Манн, Иванов и Фербер;988;/books/843123/
309;Жизнь взаймы, или У неба любимчиков нет;Ремарк Эрих Мария;АСТ;308;/books/663617/
310;Избранные произведения. Стихотворения и поэмы;Некрасов Николай Алексеевич;Речь;1028;/books/624025/
311;Попала, или Любовь тирана;Чернованова Валерия Михайловна;АСТ;533;/books/954962/
312;Капитан Арена;Дюма Александр;Вече;494;/books/949356/
313;Крах;Даль Арне;АСТ;715;/books/956520/
314;1984. Скотный Двор. Романы, повесть;Оруэлл Джордж;Иностранка;483;/books/917363/
315;Воздушные фрегаты. Пилот;Оченков, Перунов;АСТ;533;/books/956519/
316;Подросток;Достоевский Федор Михайлович;Азбука;578;/books/941249/
317;Капитан первого ранга;О`Брайан Патрик;Феникс;982;/books/958616/
318;Луна над Сохо;Ааронович Бен;fanzon;650;/books/944343/
319;Капитан Фракасс;Готье Теофиль;Азбука;586;/books/954479/
320;Предание о лисьих следах;Рау Александра;АСТ;577;/books/952373/
321;Тень и кость;Бардуго Ли;АСТ;604;/books/633006/
322;Кощеева невеста;Чароит Алан;АСТ;513;/books/948590/
323;Полное собрание сочинений в одном томе;Шварц Евгений Львович;Альфа-книга;898;/books/279541/
324;Пышка;Мопассан Ги де;Аркадия;274;/books/784413/
325;Танго с тенями;Киндерская Людмила;Феникс;633;/books/942628/
326;1984;Оруэлл Джордж;Текст;392;/books/790566/
327;Ярмарка тщеславия. В 2-х книгах.;Теккерей Уильям Мейкпис;Речь;1846;/books/635818/
