;title;author;pub_house;price;link
120;Лебединая дорога;Семенова Мария Васильевна;Азбука;963;/books/949441/
121;Пожиратель душ. Об ангелах, демонах и потусторонних кошмарах;Каттнер Генри;Азбука;1057;/books/951757/
122;Вокруг света за 80 дней. Робур-Завоеватель;Верн Жюль;Альфа-книга;896;/books/345128/
123;Зверобой;Купер Джеймс Фенимор;Лабиринт;1520;/books/849542/
124;Ложится мгла на старые ступени;Чудаков Александр Павлович;Азбука;729;/books/924350/
125;Улыбнись мне, Артур Эдинброг;Крейн Антонина;Эксмо;690;/books/926340/
126;Сестры озерных вод;Птицева Ольга;Popcorn Books;720;/books/945912/
127;Хана драконьему факультету;Орлова Тальяна;Феникс;676;/books/948230/
128;Эсав;Шалев Меир;Текст;533;/books/773038/
129;Сердце Солнечного воина;Тань Сью Линн;Манн, Иванов и Фербер;692;/books/931768/
130;Анна Каренина. В 2-х томах;Толстой Лев Николаевич;Время;689;/books/575010/
131;Приключения Оливера Твиста;Диккенс Чарльз;Лабиринт;1440;/books/849541/
132;Повесть о настоящем человеке;Полевой Борис Николаевич;Речь;1839;/books/627446/
133;Катастрофа на драконьем факультете;Орлова Тальяна;Феникс;633;/books/948229/
134;К западу от Эдема. Зима в Эдеме. Возвращение в Эдем;Гаррисон Гарри;Азбука;1038;/books/945709/
135;Северная Корона. Против ветра;Джейн Анна;АСТ;728;/books/945035/
136;Неведение отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;1650;/books/609524/
137;Избранные произведения;Куприн Александр Иванович;Речь;930;/books/616506/
138;Закон забвения;Харрис Роберт;Азбука;830;/books/948789/
139;Наследники земли;Фальконес Ильдефонсо;Азбука;963;/books/949447/
140;Тень и искры;Арментроут Дженнифер;АСТ;902;/books/935480/
141;Высшая школа библиотекарей. Том 1;Завойчинская Милена Валерьевна;Эксмо;1097;/books/935880/
142;Собачья смерть;Акунин-Чхартишвили;Захаров;973;/books/923362/
143;Тарас Бульба;Гоголь Николай Васильевич;Речь;922;/books/628288/
144;Ходящие в ночи. Книга 3. Пленники раздора;Харитонова, Казакова;Т8;737;/books/936752/
145;Пятый Дракон;Арден Лия;Эксмо;690;/books/934568/
146;Анна Каренина;Толстой Лев Николаевич;Речь;2325;/books/588501/
147;Капитан Фракасс;Готье Теофиль;Издательский дом Мещерякова;2194;/books/581590/
148;Момент истины. В августе сорок четвертого…;Богомолов Владимир Осипович;Речь;1184;/books/640591/
149;Тимьян и клевер;Ролдугина Софья Валерьевна;Т8;2028;/books/843614/
150;Братья Карамазовы. В 2-х книгах.;Достоевский Федор Михайлович;Речь;3255;/books/620392/
151;Медвежий угол;Бакман Фредрик;Синдбад;665;/books/673048/
152;Все, чего я не сказала;Инг Селеста;Фантом Пресс;697;/books/578116/
153;Ужас Данвича;Лавкрафт Говард Филлипс;Азбука;1394;/books/941247/
154;Убить королеву;Бекер Вирджиния;Аркадия;282;/books/768331/
155;Молль Флендерс;Дефо Даниель;Текст;248;/books/799163/
156;Мерзкая семерка;Джонстон Кэмерон;fanzon;607;/books/935878/
157;Истинный князь;Шелег Дмитрий Витальевич;Альфа-книга;478;/books/903773/
158;Школа хороших матерей;Чан Джессамин;Inspiria;607;/books/938144/
159;Дон Кавелли и папский престол;Конти Дэвид;Аркадия;566;/books/869228/
160;Продажное королевство;Бардуго Ли;АСТ;669;/books/639917/
161;Полное собрание произведений о Шерлоке Холмсе в одном томе;Дойл Артур Конан;Альфа-книга;979;/books/149372/
162;Полиция памяти;Огава Ёко;Поляндрия  No Age;647;/books/776648/
163;Дракула. Самая полная версия;Стокер Брэм;Алгоритм;1953;/books/940654/
164;Красавицы Бостона. Охотник;Шэн Л. Дж.;Freedom;607;/books/940134/
165;Зенитчик;Полищук Вадим Васильевич;АСТ;1031;/books/948205/
166;Убийство в городе без имени;Хигасино Кэйго;Inspiria;690;/books/941612/
167;Избранные произведения. Стихотворения и поэмы;Некрасов Николай Алексеевич;Речь;1028;/books/624025/
168;Микки-7;Эштон Эдвард;Аркадия;749;/books/848214/
169;Берега. Роман о семействе Дюморье;Дюморье Дафна;Азбука;641;/books/945132/
170;Портрет Лукреции. Трагическая история Медичи;О`Фаррелл Мэгги;Inspiria;738;/books/944365/
171;Тайная история;Тартт Донна;Corpus;1135;/books/466703/
172;Пехотная баллада;Пратчетт Терри;Эксмо;711;/books/944359/
173;"Отель ""Манифик""";Тейлор Эмили Дж.;Like Book;554;/books/942463/
174;Цыпленок Лисы Патрикеевны;Донцова Дарья Аркадьевна;Эксмо;614;/books/947644/
175;Черные кувшинки;Бюсси Мишель;Фантом Пресс;721;/books/824613/
176;Кровавая свадьба;Гарсиа Лорка Федерико;Текст;237;/books/764692/
177;Воздушный атташе;Журавлева Юлия Викторовна;Т8;1266;/books/948701/
178;Идиот;Достоевский Федор Михайлович;Время;246;/books/569489/
179;Вниз, сквозь ветки и кости;Макгвайр Шеннон;Дом историй;1349;/books/935889/
180;Восход Черного Солнца и другие галактические одиссеи;Каттнер Генри;Азбука;1302;/books/941251/
181;Скандал на драконьем факультете;Орлова Тальяна;Феникс;633;/books/948228/
182;Ходящие в ночи. Книга 1. Жнецы страданий;Харитонова, Казакова;Т8;627;/books/936757/
183;Дитя Дракулы;Барнс Джонатан;Азбука;961;/books/949225/
184;Задача трех тел;Лю Цысинь;Fanzon;932;/books/610958/
185;Звёздные войны. Сокол тысячелетия;Лусено Джеймс;fanzon;539;/books/940352/
186;"Японские мифы. От кицунэ и ёкаев до ""Звонка"" и ""Наруто""";Фридман Джошуа;Манн, Иванов и Фербер;899;/books/860378/
187;Некромант в яблоках;Веймар Ника;Эксмо;480;/books/938055/
188;Сперонара;Дюма Александр;Вече;593;/books/939319/
189;Арианна и дары забытых богов;Рэй Анна;Альфа-книга;624;/books/627382/
190;Звёздные войны. Расцвет Республики. Павшая звезда;Грей Клаудия;fanzon;738;/books/944716/
191;Рассказы и повести. 1883-1891;Чехов Антон Павлович;Речь;2198;/books/612889/
192;Момент истины. В августе сорок четвертого;Богомолов Владимир Осипович;Азбука;855;/books/914135/
193;Пепел;Сью Ники;Freedom;607;/books/941484/
194;Собрание сочинений в пяти томах;Довлатов Сергей Донатович;Азбука;3698;/books/917575/
195;Ромео и Джульетта;Шекспир Уильям;Аркадия;593;/books/810907/
196;Фея твоих кошмаров;Жильцова, Ушкова;Эксмо;545;/books/941820/
197;Магазинчик времени;Ким Сонён;Манн, Иванов и Фербер;614;/books/927095/
198;Всадник без головы;Майн Рид Томас;Верже;4259;/books/654917/
199;Испанский любовный обман;Армас Елена;Inspiria;497;/books/925670/
200;Бабушка велела кланяться и передать, что просит прощения;Бакман Фредрик;Синдбад;632;/books/835734/
201;Пока бьётся сердце;Хартманн Дженнифер;Freedom;759;/books/945597/
202;Претендент. Сила рода;Вяч Павел;Альфа-книга;468;/books/920593/
203;"Между ""привет"" и ""прощай""";Скотт Эмма;Freedom;607;/books/929742/
204;Шумерские мифы. От Всемирного потопа и эпоса о Гильгамеше до бога Энки и птицы Анзуд;Чмеленко Юлия;Манн, Иванов и Фербер;899;/books/876012/
205;Кровь богов;Иггульден Конн;Азбука;843;/books/945255/
206;Поступь Слейпнира;Трофимов Ерофей;АСТ;1031;/books/942899/
207;Шестерка воронов;Бардуго Ли;АСТ;623;/books/635534/
208;Проклятые короли. Железный король. Узница Шато-Гайара. Яд и корона;Дрюон Морис;Иностранка;965;/books/935227/
209;Дьявол носит черный;Шэн Л. Дж.;Freedom;607;/books/927161/
210;Стальные боги;Ахтар Замиль;fanzon;539;/books/937918/
211;Вода в решете. Апокриф колдуньи;Бжезинская Анна;АСТ;740;/books/948213/
212;Жизнь Дэвида Копперфилда, рассказанная им самим. В 2-х томах;Диккенс Чарльз;Речь;1846;/books/635826/
213;Шпионка на отборе у дракона;Миленина Лидия Сергеевна;АСТ;513;/books/947452/
214;"По прозвищу ""Малюта""";Берг Александр;АСТ;513;/books/947168/
215;Арктический клуб любителей карри;Редд Дани;Дом историй;1512;/books/935888/
216;Проклятые короли. Негоже лилиям прясть. Французская волчица;Дрюон Морис;Иностранка;965;/books/939706/
217;Комната из стекла;Кливз Энн;Inspiria;583;/books/941808/
218;Молчание цвета;Абгарян Наринэ Юрьевна;АСТ;649;/books/901282/
219;Птицы. Не позже полуночи и другие истории;Дюморье Дафна;Иностранка;1057;/books/936368/
220;Ледяное пламя;Ломтева Ольга;Т8;1668;/books/945919/
221;Ходящие в ночи. Книга 2. Наследники скорби;Харитонова, Казакова;Т8;676;/books/936755/
222;Всё о Манюне;Абгарян Наринэ Юрьевна;Астрель;1356;/books/343799/
223;Протагонист;Володина Ася;Редакция Елены Шубиной;669;/books/882036/
224;Унесенные ветром. Комплект из 2-х книг;Митчелл Маргарет;Эксмо;1316;/books/932825/
225;Сезон отравленных плодов;Богданова Вера Олеговна;Редакция Елены Шубиной;669;/books/850414/
226;Имя розы;Эко Умберто;Corpus;1505;/books/303783/
227;Семь сестер. Потерянная сестра;Райли Люсинда;Эксмо;1387;/books/925085/
228;Невеста света для стража тьмы;Александрова Евгения Александровна;Эксмо;480;/books/940659/
229;Венера на половинке раковины. Другой дневник Филеаса Фогга;Фармер Филип Хосе;АСТ;1083;/books/947177/
230;Дон Кавелли и мертвый кардинал;Конти Дэвид;Аркадия;510;/books/860554/
231;В поисках утраченного времени. В 2-х томах. Т.1. В сторону Свана. Под сенью девушек в цвету. Германт;Пруст Марсель;Альфа-книга;2592;/books/199745/
232;Путешествие дилетантов. Избранные произведения;Окуджава Булат Шалвович;Азбука;1007;/books/950217/
233;Королевская кровь. Проклятый трон. Связанные судьбы;Котова Ирина Владимировна;Эксмо;844;/books/935869/
234;1984;Оруэлл Джордж;Текст;499;/books/790566/
235;Детство. Отрочество. Юность;Толстой Лев Николаевич;Речь;2019;/books/624027/
236;Посмертные записки Пиквикского клуба. В 2-х томах;Диккенс Чарльз;Речь;1846;/books/631687/
237;Миндаль;Сон Вон Пхён;Поляндрия  No Age;764;/books/870765/
238;Ночь в тоскливом октябре. Подарочное иллюстрированное издание;Желязны Роджер;Эксмо;1680;/books/836209/
239;Самая страшная книга. Колумбарий;Подольский Александр;АСТ;577;/books/948209/
240;Смерть под ее кожей;Спотсвуд Стивен;Inspiria;607;/books/934636/
241;Там, где раки поют;Оуэнс Делия;Фантом Пресс;697;/books/728444/
242;Пленённая принцесса;Ларк Софи;Freedom;711;/books/935165/
243;Крест и крыло;Гончарова Галина Дмитриевна;АСТ;558;/books/944427/
244;Настройщик;Мейсон Дэниел;Фантом Пресс;709;/books/939637/
245;Томас-бард;Кашнер Эллен;Аркадия;1280;/books/775736/
246;Пробуждение Левиафана;Кори Джеймс;Фантастика;773;/books/848591/
247;Мекленбургский дьявол;Оченков, Перунов;Альфа-книга;624;/books/920595/
248;Многорукий бог далайна;Логинов Святослав Владимирович;Азбука;986;/books/937238/
249;Замок Броуди;Кронин Арчибалд Джозеф;Иностранка;843;/books/532907/
250;Дом, в котором... (подарочное издание);Петросян Мариам;Livebook;1826;/books/560484/
251;Последний день лета;Подшибякин Андрей Михайлович;Редакция Елены Шубиной;902;/books/947231/
252;Королевство крыльев и руин;Маас Сара Дж.;Азбука;918;/books/914292/
253;Ересь Хоруса. Книга I. Возвышение Хоруса. Лживые боги. Галактика в огне;Абнетт, Макнилл, Каунтер;Фантастика;1855;/books/652646/
254;Граф Монте-Кристо. В 2-х томах;Дюма Александр;Иностранка;1564;/books/912702/
255;Большие надежды;Диккенс Чарльз;Время;528;/books/575179/
256;Дети капитана Гранта;Верн Жюль;Альфа-книга;439;/books/322414/
257;На руинах пирамид;Островская Екатерина Николаевна;Эксмо;497;/books/941810/
258;Хроники Амбера;Желязны Роджер;Эксмо;1407;/books/82257/
259;Барбизон. В отеле только девушки;Брен Паулина;Рипол-Классик;915;/books/910579/
260;Единственная для князя. Как долго я тебя искал;Боярова Мелина;Т8;1163;/books/943809/
261;Что осталось от меня - твоё;Скотт Стефани;Аркадия;326;/books/796353/
262;Наследница древней магии;Казакова Светлана;Альфа-книга;752;/books/817430/
263;Записки охотника;Тургенев Иван Сергеевич;Рипол-Классик;3178;/books/906587/
264;Божественная комедия с иллюстрациями Гюстава Доре;Алигьери Данте;АСТ;1602;/books/625196/
265;Арианна и Орден темного ангела;Рэй Анна;Альфа-книга;560;/books/582773/
266;Пер Гюнт;Ибсен Хенрик;Речь;1876;/books/707136/
267;Александровскiе кадеты. В 2-х томах;Перумов Ник Даниилович;Альфа-книга;1696;/books/824440/
268;Старшая Эдда;Без автора;Манн, Иванов и Фербер;857;/books/921954/
269;Карма. В 2-х томах;Громыко Ольга Николаевна;Альфа-книга;1061;/books/855808/
270;Лисья нора;Сакавич Нора;Popcorn Books;528;/books/736909/
271;Отступник. Вольник;Калбазов Константин Георгиевич;АСТ;533;/books/950252/
272;Роковой подарок;Устинова Татьяна Витальевна;Эксмо-Пресс;317;/books/947643/
273;Правда;Пратчетт Терри;Эксмо;625;/books/932883/
274;Лавр;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/364570/
275;Воспоминания о прошлом Земли. Трилогия;Лю Цысинь;Эксмо;1704;/books/720633/
276;Профессионал. Один в поле воин;Тюрин Виктор Иванович;АСТ;513;/books/947179/
277;Полное собрание романов, повестей, рассказов в одном томе;Булгаков Михаил Афанасьевич;Альфа-книга;854;/books/170798/
278;Тайный дневник Верити;Гувер Колин;Эксмо-Пресс;497;/books/941610/
279;Герой нашего времени;Лермонтов Михаил Юрьевич;Речь;775;/books/628290/
280;Таинственный остров;Верн Жюль;Альфа-книга;488;/books/375454/
281;Пути Волхвов;Андрианова Анастасия Александровна;Эксмо;711;/books/941611/
282;Мы против вас;Бакман Фредрик;Синдбад;665;/books/728626/
283;Румынские мифы. От вырколаков и фараонок до Мумы Пэдурий и Дракулы;Осояну Наталия Георгиевна;Манн, Иванов и Фербер;899;/books/879094/
284;Индийские мифы. От Кришны и Шивы до Вед и Махабхараты;Паттанаик Девдатт;Манн, Иванов и Фербер;1034;/books/802875/
285;Мальн. Кровь и стекло;Салье Мира;Freedom;607;/books/940108/
286;Рубиновый лес;Гор Анастасия;Эксмо;711;/books/925674/
287;Крылья к резюме обязательны!;Мамаева Надежда Николаевна;Т8;1176;/books/940423/
288;Остров русалок;Си Лиза;Аркадия;605;/books/869226/
289;Раскол;Йонассон Рагнар;Азбука;609;/books/947220/
290;Чудовища рая;Хермансон Мари;Аркадия;317;/books/775737/
291;Призраки дома на Горького;Рождественская Екатерина Робертовна;Питер;850;/books/947793/
292;Домашний зверинец;Готье Теофиль;Текст;147;/books/743510/
293;Дикая Флетчер;Такер К. А.;АСТ;589;/books/941316/
294;Записки о Шерлоке Холмсе;Дойл Артур Конан;Издательский дом Мещерякова;566;/books/621724/
295;Убить пересмешника…;Ли Харпер;АСТ;394;/books/621296/
296;Между прочим...;Токарева Виктория Самойловна;КоЛибри;843;/books/939780/
297;Метро 2033. Метро 2034. Метро 2035;Глуховский Дмитрий Алексеевич;АСТ;2380;/books/700650/
298;Рассказы и повести. 1892-1903;Чехов Антон Павлович;Речь;2398;/books/612895/
299;Метель, или Барыня-попаданка. В вихре времени;Добровольская Наталья Алексеевна;АСТ;513;/books/948774/
300;"Проект ""Аве Мария""";Вейер Энди;АСТ;694;/books/835512/
301;Все из-за тебя;Лавринович Ася;Like Book;545;/books/925018/
302;Таинственный остров;Верн Жюль;Альфа-книга;904;/books/570599/
303;Дядя Динамит. Время пить коктейли. Сэм;Вудхаус Пелам Гренвилл;АСТ;649;/books/949681/
304;Жареные зеленые помидоры в кафе Полустанок;Флэгг Фэнни;Фантом Пресс;697;/books/615013/
305;Приключения Оливера Твиста;Диккенс Чарльз;Речь;1126;/books/635811/
306;Дикий Вьюнок;Шолох Юлия;Т8;1697;/books/945931/
307;Туманы и чудовища;Шабнова Екатерина;Манн, Иванов и Фербер;675;/books/937957/
308;"Трактир ""Полярная лисица""";Водянова Катя;Эксмо;480;/books/935882/
309;Святые Спасения;Гамильтон Питер;Фантастика;1159;/books/942267/
310;Королевство гнева и тумана;Маас Сара Дж.;Азбука;843;/books/914291/
311;Внучка;Шлинк Бернхард;Иностранка;705;/books/922868/
312;Найди меня;Фрейзер Энн;Аркадия;607;/books/848208/
313;Хранитель;Шеперд Кэтрин;Inspiria;583;/books/947441/
314;Двадцать тысяч лье под водой;Верн Жюль;Альфа-книга;358;/books/333542/
315;Невеста ледяного дракона;Черчень Александра;Яуза;522;/books/941827/
316;Код 612. Кто убил Маленького принца?;Бюсси Мишель;Фантом Пресс;697;/books/923081/
317;Лолита;Набоков Владимир Владимирович;Corpus;669;/books/811681/
318;Жизнь на общем языке;Алюшина Татьяна Александровна;Эксмо;469;/books/944392/
319;Уроки химии;Гармус Бонни;Азбука;648;/books/915655/
320;Преступление и наказание;Достоевский Федор Михайлович;Речь;2300;/books/588504/
321;Колымские рассказы;Шаламов Варлам Тихонович;Время;211;/books/635524/
322;Гиперболоид инженера Гарина;Толстой Алексей Николаевич;Верже;4000;/books/654919/
323;Попаданка (не)легкого поведения;Келлер Мария;АСТ;513;/books/947453/
324;Королевство шипов и роз;Маас Сара Дж.;Азбука;722;/books/914296/
325;Фауст;Гете Иоганн Вольфганг;Речь;1326;/books/644121/
