;title;author;pub_house;price;link
88;Дон Кавелли и папский престол;Конти Дэвид;Аркадия;566;/books/869228/
89;Убить королеву;Бекер Вирджиния;Аркадия;211;/books/768331/
90;Берега. Роман о семействе Дюморье;Дюморье Дафна;Азбука;641;/books/945132/
91;Улыбнись мне, Артур Эдинброг;Крейн Антонина;Эксмо;690;/books/926340/
92;Тимьян и клевер;Ролдугина Софья Валерьевна;Т8;2028;/books/843614/
93;Мойры сплели свои нити;Степанова Татьяна Юрьевна;Эксмо;545;/books/945888/
94;Черная стрела;Стивенсон Роберт Льюис;Издательский дом Мещерякова;473;/books/564503/
95;Мерзкая семерка;Джонстон Кэмерон;fanzon;607;/books/935878/
96;Славянские мифы. От Велеса и Мокоши до птицы Сирин и Ивана Купалы;Баркова Александра Леонидовна;Манн, Иванов и Фербер;1034;/books/825915/
97;Сын Зевса. В глуби веков. Герой Саламина;Воронкова Любовь Федоровна;Азбука;1057;/books/948194/
98;Брокен-Харбор;Френч Тана;Фантом Пресс;1147;/books/943224/
99;В поисках утраченного времени. В 2-х т. Т. 2. Содом и Гоморра. Пленница. Беглянка. Обретенное время;Пруст Марсель;Альфа-книга;2592;/books/199746/
100;Идиот;Достоевский Федор Михайлович;Время;185;/books/569489/
101;Избранные произведения;Куприн Александр Иванович;Речь;930;/books/616506/
102;Ужас Данвича;Лавкрафт Говард Филлипс;Азбука;1394;/books/941247/
103;Капитан Арена;Дюма Александр;Вече;543;/books/949356/
104;Титус один. Книга 3;Пик Мервин;Livebook;2400;/books/851749/
105;Горменгаст. Книга 2;Пик Мервин;Livebook;4800;/books/851748/
106;Ложится мгла на старые ступени;Чудаков Александр Павлович;Азбука;729;/books/924350/
107;Незнакомка, или Не читайте древний фолиант;Рэй Анна;Альфа-книга;98;/books/656873/
108;Приключения Оливера Твиста;Диккенс Чарльз;Речь;1126;/books/635811/
109;Стальные боги;Ахтар Замиль;fanzon;539;/books/937918/
110;Жизнь на общем языке;Алюшина Татьяна Александровна;Эксмо;469;/books/944392/
111;Путешествие к себе. Большая Панда и Маленький Дракон. Медитативная история;Норбури Джеймс;Манн, Иванов и Фербер;1088;/books/859383/
112;Момент истины. В августе сорок четвертого…;Богомолов Владимир Осипович;Речь;968;/books/640591/
113;Гипотеза любви;Хейзелвуд Али;Манн, Иванов и Фербер;692;/books/842232/
114;Особое положение;Вудворт, Васина;АСТ;513;/books/947169/
115;Зверобой;Купер Джеймс Фенимор;Лабиринт;1520;/books/849542/
116;Молль Флендерс;Дефо Даниель;Текст;149;/books/799163/
117;Полное собрание произведений о Шерлоке Холмсе в одном томе;Дойл Артур Конан;Альфа-книга;979;/books/149372/
118;Война и мир. Комлект из 2-х книг;Толстой Лев Николаевич;Азбука;1526;/books/914171/
119;Двадцать тысяч лье под водой;Верн Жюль;Альфа-книга;269;/books/333542/
120;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1431;/books/669673/
121;Собачья смерть;Акунин-Чхартишвили;Захаров;892;/books/923362/
122;Дети капитана Гранта;Верн Жюль;Альфа-книга;293;/books/322414/
123;Святые Спасения;Гамильтон Питер;Фантастика;1159;/books/942267/
124;Неведение отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;248;/books/609524/
125;Тень евнуха;Кабре Жауме;Иностранка;855;/books/948192/
126;Птицы. Не позже полуночи и другие истории;Дюморье Дафна;Иностранка;1057;/books/936368/
127;Королевская кровь. Проклятый трон. Связанные судьбы;Котова Ирина Владимировна;Эксмо;959;/books/935869/
128;Микки-7;Эштон Эдвард;Аркадия;576;/books/848214/
129;Мастер и Маргарита. Коллекционное иллюстрированное издание;Булгаков Михаил Афанасьевич;Алгоритм;2060;/books/562263/
130;Чагин;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/882285/
131;Повесть о настоящем человеке;Полевой Борис Николаевич;Речь;1505;/books/627446/
132;Братья Карамазовы. В 2-х книгах.;Достоевский Федор Михайлович;Речь;2663;/books/620392/
133;Уснут не все;Нэвилл Адам;АСТ;623;/books/949167/
134;Тачдаун;Рэйн Сола;АСТ;533;/books/947190/
135;Таинственный остров;Верн Жюль;Альфа-книга;293;/books/375454/
136;Всадник без головы;Майн Рид Томас;Верже;3194;/books/654917/
137;Викинг. Гнев Севера;Мазин Александр Владимирович;Феникс;916;/books/945135/
138;Арианна и дары забытых богов;Рэй Анна;Альфа-книга;94;/books/627382/
139;Любовь моя, Анайя;Миллер Ксандер;Аркадия;206;/books/801291/
140;Дон Кавелли и мертвый кардинал;Конти Дэвид;Аркадия;603;/books/860554/
141;Лихо. Медь и мёд;Лехчина Яна;Эксмо;607;/books/935883/
142;Всё о Манюне;Абгарян Наринэ Юрьевна;Астрель;1356;/books/343799/
143;Восход Черного Солнца и другие галактические одиссеи;Каттнер Генри;Азбука;1302;/books/941251/
144;Кровавая свадьба;Гарсиа Лорка Федерико;Текст;178;/books/764692/
145;Высшая школа библиотекарей. Том 1;Завойчинская Милена Валерьевна;Эксмо;1097;/books/935880/
146;Сердце Солнечного воина;Тань Сью Линн;Манн, Иванов и Фербер;692;/books/931768/
147;Жажда власти 4. Рестарт;Тармашев Сергей Сергеевич;АСТ;809;/books/940195/
148;И в горе, и в радости;Мэйсон Мег;Inspiria;614;/books/927069/
149;Момент истины. В августе сорок четвертого;Богомолов Владимир Осипович;Азбука;855;/books/914135/
150;Повесть о жизни;Паустовский Константин Георгиевич;Азбука;1302;/books/914162/
151;Анна Каренина;Толстой Лев Николаевич;Речь;2092;/books/588501/
152;Продажное королевство;Бардуго Ли;АСТ;669;/books/639917/
153;Тень и искры;Арментроут Дженнифер;АСТ;1022;/books/935480/
154;Медвежий угол;Бакман Фредрик;Синдбад;665;/books/673048/
155;Большие надежды;Диккенс Чарльз;Время;158;/books/575179/
156;Проклятые короли. Негоже лилиям прясть. Французская волчица;Дрюон Морис;Иностранка;965;/books/939706/
157;Жизнь мальчишки;Маккаммон Роберт;Азбука;843;/books/917797/
158;Собрание сочинений в пяти томах;Довлатов Сергей Донатович;Азбука;3698;/books/917575/
159;Вниз, сквозь ветки и кости;Макгвайр Шеннон;Дом историй;1349;/books/935889/
160;Проклятые короли. Железный король. Узница Шато-Гайара. Яд и корона;Дрюон Морис;Иностранка;965;/books/935227/
161;Сочинские рассказы;Волкодав Юлия;Т8;893;/books/940434/
162;Семь сестер. Потерянная сестра;Райли Люсинда;Эксмо;1387;/books/925085/
163;"Японские мифы. От кицунэ и ёкаев до ""Звонка"" и ""Наруто""";Фридман Джошуа;Манн, Иванов и Фербер;899;/books/860378/
164;В поисках утраченного времени. В 2-х томах. Т.1. В сторону Свана. Под сенью девушек в цвету. Германт;Пруст Марсель;Альфа-книга;2592;/books/199745/
165;Князь Серебряный;Толстой Алексей Константинович;Речь;1028;/books/631524/
166;Чужое имя. Тайна королевского приюта для детей;Коуэн Джастин;Бомбора;504;/books/938729/
167;Поступь Слейпнира;Трофимов Ерофей;АСТ;1031;/books/942899/
168;Приключения Оливера Твиста;Диккенс Чарльз;Лабиринт;1440;/books/849541/
169;Мельница на Флоссе;Элиот Джордж;Иностранка;855;/books/948191/
170;Барбизон. В отеле только девушки;Брен Паулина;Рипол-Классик;915;/books/910579/
171;Арианна и Царство Двух Миров;Рэй Анна;Альфа-книга;84;/books/580167/
172;Брак по любви;Али Моника;Синдбад;887;/books/925145/
173;Многорукий бог далайна;Логинов Святослав Владимирович;Азбука;986;/books/937238/
174;Тайна отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;248;/books/609525/
175;Там, где раки поют;Оуэнс Делия;Фантом Пресс;805;/books/728444/
176;Бисцион. Книга 2;Шерри Ана;Эксмо-Пресс;614;/books/937917/
177;Крылья к резюме обязательны!;Мамаева Надежда Николаевна;Т8;1176;/books/940423/
178;Кровь богов;Иггульден Конн;Азбука;843;/books/945255/
179;Полное собрание романов, повестей, рассказов в одном томе;Булгаков Михаил Афанасьевич;Альфа-книга;854;/books/170798/
180;Хана драконьему факультету;Орлова Тальяна;Феникс;676;/books/948230/
181;Воскресение;Толстой Лев Николаевич;Речь;954;/books/620394/
182;Задача трех тел;Лю Цысинь;Fanzon;875;/books/610958/
183;Поместье с привидениями;Мартова Людмила;Эксмо;437;/books/947276/
184;Портрет Лукреции. Трагическая история Медичи;О`Фаррелл Мэгги;Inspiria;650;/books/944365/
185;Ходящие в ночи. Книга 3. Пленники раздора;Харитонова, Казакова;Т8;737;/books/936752/
186;Закон забвения;Харрис Роберт;Азбука;830;/books/948789/
187;Ересь Хоруса. Книга I. Возвышение Хоруса. Лживые боги. Галактика в огне;Абнетт, Макнилл, Каунтер;Фантастика;1855;/books/652646/
188;Катастрофа на драконьем факультете;Орлова Тальяна;Феникс;633;/books/948229/
189;Другая жизнь;Чапмен Джоди;Синдбад;843;/books/925147/
190;Карты. Нечисть. Безумие. Рассказы русских писателей;Гоголь, Лермонтов, Брюсов;Эксмо;710;/books/930963/
191;Томас-бард;Кашнер Эллен;Аркадия;192;/books/775736/
192;Избранные произведения. Стихотворения и поэмы;Некрасов Николай Алексеевич;Речь;1028;/books/624025/
193;Арктический клуб любителей карри;Редд Дани;Дом историй;1512;/books/935888/
194;Лисья нора;Сакавич Нора;Popcorn Books;528;/books/736909/
195;Пер Гюнт;Ибсен Хенрик;Речь;1688;/books/707136/
196;"Между ""привет"" и ""прощай""";Скотт Эмма;Freedom;690;/books/929742/
197;Аратта. Книга 7. Золотые корабли;Семенова, Гурова;Азбука;564;/books/941869/
198;Испанский любовный обман;Армас Елена;Inspiria;497;/books/925670/
199;Пленённая принцесса;Ларк Софи;Freedom;711;/books/935165/
200;Лебединая дорога;Семенова Мария Васильевна;Азбука;963;/books/949441/
201;Чудовища рая;Хермансон Мари;Аркадия;238;/books/775737/
202;Молчание цвета;Абгарян Наринэ Юрьевна;АСТ;649;/books/901282/
203;Тайная история;Тартт Донна;Corpus;1135;/books/466703/
204;Что осталось от меня - твоё;Скотт Стефани;Аркадия;245;/books/796353/
205;Шумерские мифы. От Всемирного потопа и эпоса о Гильгамеше до бога Энки и птицы Анзуд;Чмеленко Юлия;Манн, Иванов и Фербер;899;/books/876012/
206;Колымские рассказы;Шаламов Варлам Тихонович;Время;106;/books/635524/
207;Арианна и Орден темного ангела;Рэй Анна;Альфа-книга;84;/books/582773/
208;Сезон отравленных плодов;Богданова Вера Олеговна;Редакция Елены Шубиной;669;/books/850414/
209;Индийские мифы. От Кришны и Шивы до Вед и Махабхараты;Паттанаик Девдатт;Манн, Иванов и Фербер;1034;/books/802875/
210;2666;Боланьо Роберто;АСТ;1699;/books/877667/
211;Русский роман;Шалев Меир;Текст;1238;/books/787883/
212;Капитан Фракасс;Готье Теофиль;Издательский дом Мещерякова;329;/books/581590/
213;Старшая Эдда;Без автора;Манн, Иванов и Фербер;857;/books/921954/
214;Дьявол носит черный;Шэн Л. Дж.;Freedom;607;/books/927161/
215;Золото тигров. Сокровенная роза. История ночи. Полное собрание поэтических текстов;Борхес Хорхе Луис;Иностранка;864;/books/943586/
216;Дикие лебеди. Три дочери Китая;Юн Чжан;Аркадия;944;/books/810910/
217;Рассказы и повести. 1883-1891;Чехов Антон Павлович;Речь;1798;/books/612889/
218;Подросток;Достоевский Федор Михайлович;Речь;1199;/books/604773/
219;Сперонара;Дюма Александр;Вече;543;/books/939319/
220;Ошибка богов. Отбор для наследника;Олие Ольга;АСТ;513;/books/942894/
221;Золотая муха;Хмелевская Иоанна;Аркадия;464;/books/896605/
222;Шестерка воронов;Бардуго Ли;АСТ;623;/books/635534/
223;К западу от Эдема. Зима в Эдеме. Возвращение в Эдем;Гаррисон Гарри;Азбука;1038;/books/945709/
224;Русские народные сказки. Полное издание в одном томе;Афанасьев Александр Николаевич;Альфа-книга;836;/books/169946/
225;Домашний зверинец;Готье Теофиль;Текст;110;/books/743510/
226;Карта небесной сферы, или Тайный меридиан;Перес-Реверте Артуро;Иностранка;753;/books/943587/
227;Подросток;Достоевский Федор Михайлович;Азбука;843;/books/941249/
228;Бабушка велела кланяться и передать, что просит прощения;Бакман Фредрик;Синдбад;632;/books/835734/
229;Королевство крыльев и руин;Маас Сара Дж.;Азбука;918;/books/914292/
230;Рубиновый лес;Гор Анастасия;Эксмо;711;/books/925674/
231;Северная Корона. Против ветра;Джейн Анна;АСТ;809;/books/945035/
232;1984;Оруэлл Джордж;Текст;384;/books/790566/
233;Наследница древней магии;Казакова Светлана;Альфа-книга;113;/books/817430/
234;Что видно отсюда;Леки Марьяна;Текст;192;/books/777803/
235;Бесконечная шутка;Уоллес Дэвид Фостер;АСТ;1991;/books/671224/
236;Зимний сад;Ханна Кристин;Фантом Пресс;1127;/books/935674/
237;Правда;Пратчетт Терри;Эксмо;625;/books/932883/
238;Состоятельная женщина. В 2-х книгах;Брэдфорд Барбара Тейлор;Текст;816;/books/786763/
239;Школа хороших матерей;Чан Джессамин;Inspiria;583;/books/938144/
240;"Проект ""Аве Мария""";Вейер Энди;АСТ;694;/books/835512/
241;Ярмарка тщеславия. В 2-х книгах.;Теккерей Уильям Мейкпис;Речь;1846;/books/635818/
242;Зенитчик;Полищук Вадим Васильевич;АСТ;1031;/books/948205/
243;Хранительница историй;Пейдж Салли;Иностранка;575;/books/936675/
244;Паучья вдова. Том 2;Медведева Анастасия Павловна;Эксмо;480;/books/935867/
245;Семейная хроника Уопшотов. Скандал в семействе Уопшотов;Чивер Джон;Текст;528;/books/821297/
246;Унесенные ветром. Комплект из 2-х книг;Митчелл Маргарет;Эксмо;1316;/books/932825/
247;Трилогия о Генрихе Наваррском: Королева Марго. Графиня де Монсоро. Сорок пять;Дюма Александр;Альфа-книга;494;/books/192148/
248;Записки о Шерлоке Холмсе;Дойл Артур Конан;Издательский дом Мещерякова;566;/books/621724/
249;Остров русалок;Си Лиза;Аркадия;504;/books/869226/
250;Дом, в котором... (подарочное издание);Петросян Мариам;Livebook;1826;/books/560484/
251;Качели судьбы;Бадани Седжал;Аркадия;413;/books/784083/
252;Убийство в городе без имени;Хигасино Кэйго;Inspiria;607;/books/941612/
253;Пепел;Сью Ники;Freedom;607;/books/941484/
254;"Трактир на Пятницкой. Агония. Вариант ""Омега""";Леонов Николай Иванович;Азбука;911;/books/940699/
255;Полный сантехник;Слава Сэ;АСТ;1135;/books/665406/
256;Одиссея;Гомер;Верже;3773;/books/632077/
257;Королевство гнева и тумана;Маас Сара Дж.;Азбука;843;/books/914291/
258;Мальн. Кровь и стекло;Салье Мира;Freedom;607;/books/940108/
259;Имя розы;Эко Умберто;Corpus;1505;/books/303783/
260;Протагонист;Володина Ася;Редакция Елены Шубиной;669;/books/882036/
261;Ходящие в ночи. Книга 1. Жнецы страданий;Харитонова, Казакова;Т8;627;/books/936757/
262;Королевская кровь-9. Горький пепел;Котова Ирина Владимировна;Т8;2335;/books/860029/
263;Граф Монте-Кристо. В 2-х томах;Дюма Александр;Иностранка;1532;/books/912702/
264;Лавр;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/364570/
265;Обломов;Гончаров Иван Александрович;Речь;1688;/books/604772/
266;Ледяное пламя;Ломтева Ольга;Т8;1668;/books/945919/
267;Вода в решете. Апокриф колдуньи;Бжезинская Анна;АСТ;740;/books/948213/
268;Гадкие лебеди кордебалета;Бьюкенен Кэти Мари;Аркадия;413;/books/737233/
269;Найди меня;Фрейзер Энн;Аркадия;607;/books/848208/
270;Александровскiе кадеты. В 2-х томах;Перумов Ник Даниилович;Альфа-книга;254;/books/824440/
271;Удержать небо;Лю Цысинь;fanzon;932;/books/936518/
272;Идиот;Достоевский Федор Михайлович;Речь;1725;/books/588505/
273;Ромео и Джульетта;Шекспир Уильям;Аркадия;593;/books/810907/
274;Рассказы и повести. 1892-1903;Чехов Антон Павлович;Речь;1798;/books/612895/
275;Ты такой светлый;Ренберг Туре;Corpus;759;/books/941697/
276;Внучка;Шлинк Бернхард;Иностранка;705;/books/922868/
277;Цыпленок Лисы Патрикеевны;Донцова Дарья Аркадьевна;Эксмо;540;/books/947644/
278;Единственная для князя. Как долго я тебя искал;Боярова Мелина;Т8;1162;/books/943809/
279;Замок Броуди;Кронин Арчибалд Джозеф;Иностранка;843;/books/532907/
280;Крах и восход;Бардуго Ли;АСТ;604;/books/656547/
281;Черные кувшинки;Бюсси Мишель;Фантом Пресс;832;/books/824613/
282;Игра в кроликов;Майлз Терри;fanzon;607;/books/939342/
283;Грешник;Скотт Эмма;Freedom;690;/books/920552/
284;Младшая сестра Смерти;Станиславская Елена Николаевна;Манн, Иванов и Фербер;633;/books/930329/
285;Невеста ледяного дракона;Черчень Александра;Яуза;479;/books/941827/
286;Шатун;Трофимов Ерофей;АСТ;513;/books/941701/
287;Королевская магия;Эльденберт Марина;Т8;1303;/books/938697/
288;Между прочим...;Токарева Виктория Самойловна;КоЛибри;843;/books/939780/
289;Галерея женщин. Цепи счастья;Драйзер Теодор;Иностранка;855;/books/950196/
290;Королева Лисьего дома;Фельдман Ирина Игоревна;Альфа-книга;110;/books/825354/
291;Мы против вас;Бакман Фредрик;Синдбад;665;/books/728626/
292;Воздушный атташе;Журавлева Юлия Викторовна;Т8;1266;/books/948701/
293;Все, чего я не сказала;Инг Селеста;Фантом Пресс;805;/books/578116/
294;Азазель;Акунин Борис;Захаров;515;/books/94329/
295;"По прозвищу ""Малюта""";Берг Александр;АСТ;513;/books/947168/
296;Призрак Оперы. Тайна Желтой комнаты;Леру Гастон;Азбука;965;/books/942407/
297;Некромант в яблоках;Веймар Ника;Эксмо;480;/books/938055/
298;Королевство шипов и роз;Маас Сара Дж.;Азбука;722;/books/914296/
299;Свадьба на Новый год;Флат Екатерина Владимировна;АСТ;513;/books/944133/
300;Бесы;Достоевский Федор Михайлович;Речь;1908;/books/602120/
301;Джонатан Стрендж и мистер Норрелл;Кларк Сюзанна;Азбука;1088;/books/914181/
302;Мама из другого мира, или Замок в стиле хай-тек;Коротаева Ольга Ивановна;Т8;1443;/books/941658/
303;Ходящие в ночи. Книга 2. Наследники скорби;Харитонова, Казакова;Т8;676;/books/936755/
304;Семь сестер. Потерянная сестра;Райли Люсинда;Эксмо;1316;/books/925086/
305;Гиперболоид инженера Гарина;Толстой Алексей Николаевич;Верже;3000;/books/654919/
306;Шпионка на отборе у дракона;Миленина Лидия Сергеевна;АСТ;513;/books/947452/
307;Стрижи;Арамбуру Фернандо;Corpus;1407;/books/923008/
308;Скандал на драконьем факультете;Орлова Тальяна;Феникс;633;/books/948228/
309;Косиног. История о колдовстве;Бром Джеральд;АСТ;1031;/books/830558/
310;Униженные и оскорбленные;Достоевский Федор Михайлович;Речь;1028;/books/631688/
311;Штурм и буря;Бардуго Ли;АСТ;604;/books/645858/
312;Тени исчезают в полдень;Иванов Анатолий Степанович;Азбука;843;/books/917953/
313;Сага о Видящих. Книги 1 и 2. Ученик убийцы. Королевский убийца;Хобб Робин;Азбука;1057;/books/914275/
314;Яшмовая магическая академия. Драконий Словарник;Колесова Наталья Валенидовна;Т8;1604;/books/941876/
315;"""Несвятые святые"" и другие рассказы";Архимандрит Тихон (Шевкунов);Вольный Странник;601;/books/695038/
316;Террор;Симмонс Дэн;Азбука;2681;/books/920678/
317;Алмазная колесница. Роман в 2-х томах;Акунин Борис;Захаров;618;/books/478793/
318;"Скандинавские мифы. От Тора и Локи до Толкина и ""Игры престолов""";Ларрингтон Кэролин;Манн, Иванов и Фербер;1034;/books/715762/
319;Полное собрание стихотворений и поэм в одном томе;Вознесенский Андрей Андреевич;Альфа-книга;494;/books/340598/
320;Мария Антуанетта. Мария Стюарт;Цвейг Стефан;Азбука;875;/books/942472/
321;Я исповедуюсь;Кабре Жауме;Иностранка;918;/books/489760/
322;Циники;Мариенгоф Анатолий Борисович;Аркадия;547;/books/716966/
323;Румынские мифы. От вырколаков и фараонок до Мумы Пэдурий и Дракулы;Осояну Наталия Георгиевна;Манн, Иванов и Фербер;899;/books/879094/
324;Дом на берегу;Дюморье Дафна;Азбука;641;/books/945133/
325;Брачный офицер;Капелла Энтони;Аркадия;374;/books/740144/
