;title;author;pub_house;price;link
159;Воскресение;Толстой Лев Николаевич;Азбука;525;/books/951978/
160;Сила и ярость Юга;Александрова Евгения Александровна;Эксмо;740;/books/952512/
161;Елизавета Йоркская. Последняя Белая роза;Уэйр Элисон;Азбука;569;/books/954720/
162;Ведьмы Тихого ручья. Колдовской сезон;Дейд Айла;Freedom;914;/books/940139/
163;Повесть о настоящем человеке;Полевой Борис Николаевич;Речь;1839;/books/627446/
164;Медвежий угол;Бакман Фредрик;Синдбад;665;/books/673048/
165;Убить пересмешника…;Ли Харпер;АСТ;394;/books/621296/
166;"Зверобой; Последний из могикан; Следопыт; Пионеры; Прерия. Полное издание в одном томе";Купер Джеймс Фенимор;Альфа-книга;1056;/books/253629/
167;Призраки дома на Горького;Рождественская Екатерина Робертовна;Питер;850;/books/947793/
168;Оружейный остров;Гош Амитав;Фантом Пресс;721;/books/956570/
169;Граф Монте-Кристо. В 2-х томах;Дюма Александр;Иностранка;1071;/books/912702/
170;Тайна отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;330;/books/609525/
171;Бандит. Принц;Щепетнов Евгений Владимирович;Эксмо;773;/books/947419/
172;Избранные произведения;Куприн Александр Иванович;Речь;930;/books/616506/
173;Полиция памяти;Огава Ёко;Поляндрия  No Age;647;/books/776648/
174;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1909;/books/669673/
175;Тени исчезают в полдень;Иванов Анатолий Степанович;Азбука;843;/books/917953/
176;Наследники земли;Фальконес Ильдефонсо;Азбука;963;/books/949447/
177;Истинный князь;Шелег Дмитрий Витальевич;Альфа-книга;478;/books/903773/
178;Дикая Флетчер;Такер К. А.;АСТ;589;/books/941316/
179;Мойры сплели свои нити;Степанова Татьяна Юрьевна;Эксмо;545;/books/945888/
180;Избранные произведения. Стихотворения и поэмы;Некрасов Николай Алексеевич;Речь;1028;/books/624025/
181;Белая как снег;Бьорк Самюэль;АСТ;662;/books/952001/
182;Все, чего я не сказала;Инг Селеста;Фантом Пресс;697;/books/578116/
183;Дракула. Самая полная версия;Стокер Брэм;Алгоритм;2676;/books/940654/
184;Найди меня;Фрейзер Энн;Аркадия;607;/books/848208/
185;И в горе, и в радости;Мэйсон Мег;Inspiria;740;/books/927069/
186;Королевство шипов и роз;Маас Сара Дж.;Азбука;722;/books/914296/
187;Преступление и наказание;Достоевский Федор Михайлович;Речь;2300;/books/588504/
188;Ересь Хоруса. Книга II. Полет Эйзенштейна. Фулгрим. Сошествие Ангелов (иллюстрированное);Макнилл, Сваллоу, Сканлон;Фантастика;1855;/books/760571/
189;Пятый Дракон;Арден Лия;Эксмо;690;/books/934568/
190;Тринадцать;Кавана Стив;Inspiria;798;/books/934637/
191;Код 612. Кто убил Маленького принца?;Бюсси Мишель;Фантом Пресс;697;/books/923081/
192;Детство. Отрочество. Юность;Толстой Лев Николаевич;Речь;1835;/books/624027/
193;Унесенные ветром. Комплект из 2-х книг;Митчелл Маргарет;Эксмо;1803;/books/932825/
194;Собрание сочинений в пяти томах;Довлатов Сергей Донатович;Азбука;3698;/books/917575/
195;Возвращение царя обезьян;Белянин, Менделеева;Альфа-книга;697;/books/951581/
196;Лавр;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/364570/
197;Дом, в котором... (подарочное издание);Петросян Мариам;Livebook;1826;/books/560484/
198;Тихий Дон;Шолохов Михаил Александрович;Азбука;1128;/books/914176/
199;Запретный плод;Искандер Фазиль Абдулович;Текст;854;/books/938848/
200;Королевство гнева и тумана;Маас Сара Дж.;Азбука;843;/books/914291/
201;Лолита;Набоков Владимир Владимирович;Corpus;669;/books/811681/
202;Тень и искры;Арментроут Дженнифер;АСТ;618;/books/935480/
203;Шери и Лари. Черный охотник;Петров Денис А.;Альфа-книга;541;/books/926160/
204;Проклятые короли. Железный король. Узница Шато-Гайара. Яд и корона;Дрюон Морис;Иностранка;965;/books/935227/
205;Мастер и Маргарита. Коллекционное иллюстрированное издание;Булгаков Михаил Афанасьевич;Алгоритм;2491;/books/562263/
206;У любви на крючке;Бейли Тесса;Inspiria;600;/books/950117/
207;Пехотная баллада;Пратчетт Терри;Эксмо;711;/books/944359/
208;Шестерка воронов;Бардуго Ли;АСТ;623;/books/635534/
209;Все из-за тебя;Лавринович Ася;Like Book;545;/books/925018/
210;Королевская кровь-10. Стальные небеса;Котова Ирина Владимировна;Т8;1496;/books/940425/
211;Три мушкетера;Дюма Александр;Иностранка;843;/books/912705/
212;Дети капитана Гранта;Верн Жюль;Нигма;4536;/books/476474/
213;На изящном. Мифы в искусстве. Современный взгляд на древнегреческие мифы;Аборонова Мария;Бомбора;1388;/books/954957/
214;Рассказы и повести. 1883-1891;Чехов Антон Павлович;Речь;1998;/books/612889/
215;Имя розы;Эко Умберто;Corpus;1505;/books/303783/
216;Горбун, или Маленький Парижанин;Феваль Поль;Азбука;629;/books/951975/
217;Режьте, братцы, режьте. Сборник рассказов;Твен Марк;Текст;598;/books/849545/
218;Атлантарктида. Дикий, дикий Норд. Из глубины;Головачев Василий Васильевич;Эксмо;1928;/books/952137/
219;Шумерские мифы. От Всемирного потопа и эпоса о Гильгамеше до бога Энки и птицы Анзуд;Чмеленко Юлия;Манн, Иванов и Фербер;899;/books/876012/
220;Семь сестер. Потерянная сестра;Райли Люсинда;Эксмо;1387;/books/925085/
221;Братья Карамазовы. В 2-х книгах.;Достоевский Федор Михайлович;Речь;3551;/books/620392/
222;Отверженные. Комплект из 2-х книг;Гюго Виктор;Азбука;2605;/books/917081/
223;Дело, которому ты служишь. Дорогой мой человек;Герман Юрий Павлович;Азбука;965;/books/935973/
224;Пока бьётся сердце;Хартманн Дженнифер;Freedom;759;/books/945597/
225;Путешествие дилетантов. Избранные произведения;Окуджава Булат Шалвович;Азбука;1007;/books/950217/
226;Полное собрание сочинений в одном томе;Пушкин Александр Сергеевич;Альфа-книга;1102;/books/163838/
227;Любовь вслепую;Мелан Вероника;Т8;1276;/books/956453/
228;Наш дом — СССР;Мишин Виктор;АСТ;513;/books/951995/
229;Ревизор;Гоголь Николай Васильевич;Речь;854;/books/634513/
230;Тарас Бульба;Гоголь Николай Васильевич;АСТ;289;/books/621166/
231;Чисто шведские убийства. Отпуск в раю;де, Нильссон;Манн, Иванов и Фербер;757;/books/881493/
232;Архивы Дрездена. История призрака. Холодные дни;Батчер Джим;Азбука;1057;/books/944938/
233;Мельница на Флоссе;Элиот Джордж;Иностранка;855;/books/948191/
234;Гонка за смертью;Гэлли Бен;fanzon;914;/books/946751/
235;Лекарь-возлюбленный. Призрачный обряд;Моран Маша;АСТ;513;/books/952230/
236;Карма. В 2-х томах;Громыко Ольга Николаевна;Альфа-книга;1061;/books/855808/
237;Темные тайны;Русенфельдт Ханс;АСТ;715;/books/951555/
238;Дон Кавелли и папский престол;Конти Дэвид;Аркадия;519;/books/869228/
239;1984;Оруэлл Джордж;Текст;461;/books/790566/
240;Таинственный остров;Верн Жюль;Альфа-книга;904;/books/570599/
241;Капитан Арена;Дюма Александр;Вече;494;/books/949356/
242;Полный сантехник;Слава Сэ;АСТ;1135;/books/665406/
243;Русские народные сказки. Полное издание в одном томе;Афанасьев Александр Николаевич;Альфа-книга;836;/books/169946/
244;Брюнетка в академии. Любимая игрушка повелителя;Одувалова Анна Сергеевна;Эксмо;545;/books/941806/
245;Претендент. Сила рода;Вяч Павел;Альфа-книга;468;/books/920593/
246;Академия Горгулий. Избранница дракона;Обухова Елена Александровна;Эксмо;566;/books/955160/
247;451 градус по Фаренгейту;Брэдбери Рэй;Эксмо;657;/books/907758/
248;Исповедь демонолога;Сакрытина Мария Николаевна;Freedom;832;/books/940110/
249;Муассанитовая вдова;Селина Катрин;АСТ;533;/books/954575/
250;Базар гоблинов и другие стихи;Россетти Кристина Джорджина;Октопус;678;/books/717987/
251;Евгений Онегин;Пушкин Александр Сергеевич;Манн, Иванов и Фербер;485;/books/930332/
252;Аукцион волшебного хлама;Донцова Дарья Аркадьевна;Эксмо;740;/books/952138/
253;Библиотекарь;Елизаров Михаил Юрьевич;Редакция Елены Шубиной;645;/books/719241/
254;Рассказы и повести. 1892-1903;Чехов Антон Павлович;Речь;2398;/books/612895/
255;Всевышнее вторжение;Дик Филип Киндред;Эксмо;715;/books/952140/
256;Три товарища;Ремарк Эрих Мария;АСТ;343;/books/655706/
257;Мертвые души;Гоголь Николай Васильевич;АСТ;215;/books/475816/
258;Полное собрание сочинений в одном томе;Лермонтов Михаил Юрьевич;Альфа-книга;1003;/books/195372/
259;Требуется жених. Людей просьба не беспокоить!;Платунова Анна Сергеевна;Эксмо;657;/books/944732/
260;Алая аура протопарторга. Абсолютно правдивые истории о кудесниках, магах и нечисти;Лукин Евгений Юрьевич;Азбука;724;/books/948196/
261;Сердца трех;Лондон Джек;Качели;1030;/books/792194/
262;Бабушка велела кланяться и передать, что просит прощения;Бакман Фредрик;Синдбад;632;/books/835734/
263;Темный лес;Лю Цысинь;Fanzon;932;/books/622004/
264;"Отель ""Манифик""";Тейлор Эмили Дж.;Like Book;759;/books/942463/
265;Ходячее проклятье в Академии магии;Гришина Марина Анатольевна;Эксмо;657;/books/943009/
266;Осенняя жатва;Гуцол Мария;Эйфория;1574;/books/947492/
267;Красавицы Бостона. Охотник;Шэн Л. Дж.;Freedom;832;/books/940134/
268;Птицы. Не позже полуночи и другие истории;Дюморье Дафна;Иностранка;1057;/books/936368/
269;Убийство в городе без имени;Хигасино Кэйго;Inspiria;690;/books/941612/
270;Неведение отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;330;/books/609524/
271;Королевство серебряного пламени;Маас Сара Дж.;Азбука;917;/books/914294/
272;Жестокий век;Калашников Исай Калистратович;Азбука;963;/books/956602/
273;Дикие лебеди. Три дочери Китая;Юн Чжан;Аркадия;1038;/books/810910/
274;Попала, или Любовь тирана;Чернованова Валерия Михайловна;АСТ;533;/books/954962/
275;Собачье сердце;Булгаков Михаил Афанасьевич;АСТ;234;/books/690049/
276;Полное собрание рассказов и повестей в одном томе;Тургенев Иван Сергеевич;Альфа-книга;968;/books/645610/
277;Вино из одуванчиков;Брэдбери Рэй;Эксмо;624;/books/694999/
278;Приключения Оливера Твиста;Диккенс Чарльз;Речь;1126;/books/635811/
279;Старшая Эдда;Без автора;Манн, Иванов и Фербер;857;/books/921954/
280;"Проект ""Аве Мария""";Вейер Энди;АСТ;694;/books/835512/
281;Жутко громко и запредельно близко;Фоер Джонатан Сафран;Like Book;1325;/books/848749/
282;Остров доктора Моро. Человек-невидимка;Уэллс Герберт Джордж;Речь;536;/books/717883/
283;Фея твоих кошмаров;Жильцова, Ушкова;Эксмо;545;/books/941820/
284;Гиблые земли;Нури Альбина;Эксмо;566;/books/952133/
285;Хоррормолл;Хендрикс Грейди;АСТ;1083;/books/952857/
286;Лебединая дорога;Семенова Мария Васильевна;Азбука;963;/books/949441/
287;Микки-7;Эштон Эдвард;Аркадия;749;/books/848214/
288;Все красное;Хмелевская Иоанна;Аркадия;576;/books/838689/
289;Гордость и предубеждение;Остен Джейн;Качели;1277;/books/852771/
290;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Манн, Иванов и Фербер;610;/books/944380/
291;Чужое имя. Тайна королевского приюта для детей;Коуэн Джастин;Бомбора;690;/books/938729/
292;Улыбнись мне, Артур Эдинброг;Крейн Антонина;Эксмо;690;/books/926340/
293;Башмаки на флагах;Конофальский Борис Вячеславович;АСТ;715;/books/957189/
294;Разбойничья злая луна. Роман, повести, рассказы;Лукин, Лукина;Азбука;1057;/books/956601/
295;Стрижи;Арамбуру Фернандо;Corpus;1407;/books/923008/
296;Баллада о змеях и певчих птицах;Коллинз Сьюзен;АСТ;604;/books/757906/
297;Пиковая дама;Пушкин Александр Сергеевич;Качели;736;/books/721397/
298;Вечная жизнь Смерти;Лю Цысинь;Fanzon;1206;/books/653704/
299;Молчание цвета;Абгарян Наринэ Юрьевна;АСТ;445;/books/901282/
300;"Князь тьмы. Полная история ""Мастера и Маргариты""";Булгаков Михаил Афанасьевич;Азбука;1170;/books/914137/
301;Роковой подарок;Устинова Татьяна Витальевна;Эксмо-Пресс;317;/books/947643/
302;Лишние дети;Костелоу Дайни;Аркадия;946;/books/838684/
303;Трагедии;Шекспир Уильям;Иностранка;843;/books/912783/
304;Исчезновение. Дочь времени. Поющие пески;Тэй Джозефина;Иностранка;855;/books/955906/
305;Всё о Манюне;Абгарян Наринэ Юрьевна;Астрель;929;/books/343799/
306;Тонкая психология. Юмористические рассказы;Тэффи Надежда Александровна;Азбука;963;/books/955800/
307;Мы против вас;Бакман Фредрик;Синдбад;665;/books/728626/
308;Азазель;Акунин Борис;Захаров;562;/books/94329/
309;Северная Корона. Против ветра;Джейн Анна;АСТ;728;/books/945035/
310;История одного города. Господа Головлевы. Сказки;Салтыков-Щедрин Михаил Евграфович;Азбука;843;/books/914165/
311;Отверженные;Гюго Виктор;Иностранка;746;/books/424202/
312;Dracondaz. Энтони. Дорога к дракону;Бондарев, Хорев, Карамушкин;Бомбора;1031;/books/926746/
313;Собор. Роман о петербургском зодчем;Измайлова Ирина Александровна;Азбука;767;/books/914180/
314;Одиссея;Гомер;Верже;3773;/books/632077/
315;Дон Кавелли и мертвый кардинал;Конти Дэвид;Аркадия;510;/books/860554/
316;Сильмариллион;Толкин Джон Рональд Руэл;АСТ;1894;/books/487764/
317;Уснут не все;Нэвилл Адам;АСТ;623;/books/949167/
318;Маленькие женщины;Олкотт Луиза Мэй;Манн, Иванов и Фербер;333;/books/925680/
319;Пламенный Клинок;Вудинг Крис;Аркадия;590;/books/778937/
320;Исповедь моего сердца;Оутс Джойс Кэрол;Текст;355;/books/746139/
321;Капитан Фракасс;Готье Теофиль;Издательский дом Мещерякова;439;/books/581590/
322;Анна Каренина;Толстой Лев Николаевич;Речь;2557;/books/588501/
