;title;author;pub_house;price;link
88;Берега. Роман о семействе Дюморье;Дюморье Дафна;Азбука;641;/books/945132/
89;Обитель;Прилепин Захар;Редакция Елены Шубиной;1304;/books/434874/
90;Алая аура протопарторга. Абсолютно правдивые истории о кудесниках, магах и нечисти;Лукин Евгений Юрьевич;Азбука;1057;/books/948196/
91;Черная стрела;Стивенсон Роберт Льюис;Издательский дом Мещерякова;473;/books/564503/
92;Улица Ручей. Том 1. Накануне;Линде Юлия Владимировна;Пять четвертей;1603;/books/792393/
93;Пятый Дракон;Арден Лия;Эксмо;690;/books/934568/
94;Жизнь Дэвида Копперфилда, рассказанная им самим. В 2-х томах;Диккенс Чарльз;Речь;1846;/books/635826/
95;Гипотеза любви;Хейзелвуд Али;Манн, Иванов и Фербер;692;/books/842232/
96;Миндаль;Сон Вон Пхён;Поляндрия  No Age;701;/books/870765/
97;Мерзкая семерка;Джонстон Кэмерон;fanzon;607;/books/935878/
98;В поисках утраченного времени. В 2-х т. Т. 2. Содом и Гоморра. Пленница. Беглянка. Обретенное время;Пруст Марсель;Альфа-книга;2592;/books/199746/
99;Избранные произведения;Куприн Александр Иванович;Речь;930;/books/616506/
100;Убить королеву;Бекер Вирджиния;Аркадия;211;/books/768331/
101;Идиот;Достоевский Федор Михайлович;Время;185;/books/569489/
102;Тимьян и клевер;Ролдугина Софья Валерьевна;Т8;2028;/books/843614/
103;Посмертные записки Пиквикского клуба. В 2-х томах;Диккенс Чарльз;Речь;1846;/books/631687/
104;Славянские мифы. От Велеса и Мокоши до птицы Сирин и Ивана Купалы;Баркова Александра Леонидовна;Манн, Иванов и Фербер;1034;/books/825915/
105;Дон Кавелли и папский престол;Конти Дэвид;Аркадия;566;/books/869228/
106;Приключения Оливера Твиста;Диккенс Чарльз;Речь;1126;/books/635811/
107;Титус один. Книга 3;Пик Мервин;Livebook;2400;/books/851749/
108;Горменгаст. Книга 2;Пик Мервин;Livebook;4800;/books/851748/
109;Жизнь на общем языке;Алюшина Татьяна Александровна;Эксмо;469;/books/944392/
110;Всадник без головы;Майн Рид Томас;Верже;3194;/books/654917/
111;Ложится мгла на старые ступени;Чудаков Александр Павлович;Азбука;729;/books/924350/
112;Путешествие к себе. Большая Панда и Маленький Дракон. Медитативная история;Норбури Джеймс;Манн, Иванов и Фербер;1088;/books/859383/
113;Ужас Данвича;Лавкрафт Говард Филлипс;Азбука;1394;/books/941247/
114;Особое положение;Вудворт, Васина;АСТ;513;/books/947169/
115;Стальные боги;Ахтар Замиль;fanzon;539;/books/937918/
116;Незнакомка, или Не читайте древний фолиант;Рэй Анна;Альфа-книга;98;/books/656873/
117;Тень евнуха;Кабре Жауме;Иностранка;855;/books/948192/
118;Брокен-Харбор;Френч Тана;Фантом Пресс;1147;/books/943224/
119;Зверобой;Купер Джеймс Фенимор;Лабиринт;1520;/books/849542/
120;Двадцать тысяч лье под водой;Верн Жюль;Альфа-книга;269;/books/333542/
121;Собачья смерть;Акунин-Чхартишвили;Захаров;892;/books/923362/
122;Молль Флендерс;Дефо Даниель;Текст;149;/books/799163/
123;Дети капитана Гранта;Верн Жюль;Альфа-книга;293;/books/322414/
124;Чагин;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/882285/
125;Птицы. Не позже полуночи и другие истории;Дюморье Дафна;Иностранка;1057;/books/936368/
126;Война и мир. Комлект из 2-х книг;Толстой Лев Николаевич;Азбука;1526;/books/914171/
127;Уснут не все;Нэвилл Адам;АСТ;623;/books/949167/
128;Полное собрание произведений о Шерлоке Холмсе в одном томе;Дойл Артур Конан;Альфа-книга;979;/books/149372/
129;Тачдаун;Рэйн Сола;АСТ;533;/books/947190/
130;Момент истины. В августе сорок четвертого…;Богомолов Владимир Осипович;Речь;968;/books/640591/
131;Лихо. Медь и мёд;Лехчина Яна;Эксмо;607;/books/935883/
132;Мастер и Маргарита. Коллекционное иллюстрированное издание;Булгаков Михаил Афанасьевич;Алгоритм;2060;/books/562263/
133;Братья Карамазовы. В 2-х книгах.;Достоевский Федор Михайлович;Речь;2663;/books/620392/
134;И в горе, и в радости;Мэйсон Мег;Inspiria;614;/books/927069/
135;Повесть о настоящем человеке;Полевой Борис Николаевич;Речь;1505;/books/627446/
136;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1431;/books/669673/
137;Высшая школа библиотекарей. Том 1;Завойчинская Милена Валерьевна;Эксмо;1097;/books/935880/
138;Микки-7;Эштон Эдвард;Аркадия;576;/books/848214/
139;Викинг. Гнев Севера;Мазин Александр Владимирович;Феникс;916;/books/945135/
140;Таинственный остров;Верн Жюль;Альфа-книга;293;/books/375454/
141;Арианна и дары забытых богов;Рэй Анна;Альфа-книга;94;/books/627382/
142;Неведение отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;248;/books/609524/
143;Сочинские рассказы;Волкодав Юлия;Т8;893;/books/940434/
144;Мельница на Флоссе;Элиот Джордж;Иностранка;855;/books/948191/
145;Святые Спасения;Гамильтон Питер;Фантастика;1159;/books/942267/
146;Продажное королевство;Бардуго Ли;АСТ;669;/books/639917/
147;Кровавая свадьба;Гарсиа Лорка Федерико;Текст;178;/books/764692/
148;Всё о Манюне;Абгарян Наринэ Юрьевна;Астрель;1356;/books/343799/
149;Восход Черного Солнца и другие галактические одиссеи;Каттнер Генри;Азбука;1302;/books/941251/
150;Анна Каренина;Толстой Лев Николаевич;Речь;2092;/books/588501/
151;Королевская кровь. Проклятый трон. Связанные судьбы;Котова Ирина Владимировна;Эксмо;959;/books/935869/
152;Повесть о жизни;Паустовский Константин Георгиевич;Азбука;1302;/books/914162/
153;Медвежий угол;Бакман Фредрик;Синдбад;665;/books/673048/
154;Большие надежды;Диккенс Чарльз;Время;158;/books/575179/
155;Сердце Солнечного воина;Тань Сью Линн;Манн, Иванов и Фербер;692;/books/931768/
156;Чужое имя. Тайна королевского приюта для детей;Коуэн Джастин;Бомбора;504;/books/938729/
157;Коко;Страуб Питер;АСТ;1356;/books/949277/
158;Проклятые короли. Негоже лилиям прясть. Французская волчица;Дрюон Морис;Иностранка;965;/books/939706/
159;Момент истины. В августе сорок четвертого;Богомолов Владимир Осипович;Азбука;855;/books/914135/
160;Любовь моя, Анайя;Миллер Ксандер;Аркадия;206;/books/801291/
161;Жизнь мальчишки;Маккаммон Роберт;Азбука;843;/books/917797/
162;Тень и искры;Арментроут Дженнифер;АСТ;1022;/books/935480/
163;Гиперболоид инженера Гарина;Толстой Алексей Николаевич;Верже;3000;/books/654919/
164;Семь сестер. Потерянная сестра;Райли Люсинда;Эксмо;1387;/books/925085/
165;Проклятые короли. Железный король. Узница Шато-Гайара. Яд и корона;Дрюон Морис;Иностранка;965;/books/935227/
166;"Японские мифы. От кицунэ и ёкаев до ""Звонка"" и ""Наруто""";Фридман Джошуа;Манн, Иванов и Фербер;899;/books/860378/
167;Поступь Слейпнира;Трофимов Ерофей;АСТ;1031;/books/942899/
168;Закон забвения;Харрис Роберт;Азбука;830;/books/948789/
169;Хана драконьему факультету;Орлова Тальяна;Феникс;676;/books/948230/
170;Дон Кавелли и мертвый кардинал;Конти Дэвид;Аркадия;603;/books/860554/
171;Вниз, сквозь ветки и кости;Макгвайр Шеннон;Дом историй;1349;/books/935889/
172;Тайна отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;248;/books/609525/
173;Арианна и Царство Двух Миров;Рэй Анна;Альфа-книга;84;/books/580167/
174;Приключения Оливера Твиста;Диккенс Чарльз;Лабиринт;1440;/books/849541/
175;Барбизон. В отеле только девушки;Брен Паулина;Рипол-Классик;915;/books/910579/
176;Ходящие в ночи. Книга 3. Пленники раздора;Харитонова, Казакова;Т8;737;/books/936752/
177;Воскресение;Толстой Лев Николаевич;Речь;954;/books/620394/
178;Поместье с привидениями;Мартова Людмила;Эксмо;437;/books/947276/
179;Кровь богов;Иггульден Конн;Азбука;843;/books/945255/
180;Лебединая дорога;Семенова Мария Васильевна;Азбука;963;/books/949441/
181;Собрание сочинений в пяти томах;Довлатов Сергей Донатович;Азбука;3698;/books/917575/
182;Карты. Нечисть. Безумие. Рассказы русских писателей;Гоголь, Лермонтов, Брюсов;Эксмо;710;/books/930963/
183;Задача трех тел;Лю Цысинь;Fanzon;875;/books/610958/
184;Жажда власти 4. Рестарт;Тармашев Сергей Сергеевич;АСТ;809;/books/940195/
185;Арктический клуб любителей карри;Редд Дани;Дом историй;1512;/books/935888/
186;"Между ""привет"" и ""прощай""";Скотт Эмма;Freedom;690;/books/929742/
187;Избранные произведения. Стихотворения и поэмы;Некрасов Николай Алексеевич;Речь;1028;/books/624025/
188;Крылья к резюме обязательны!;Мамаева Надежда Николаевна;Т8;1176;/books/940423/
189;Пер Гюнт;Ибсен Хенрик;Речь;1688;/books/707136/
190;Томас-бард;Кашнер Эллен;Аркадия;192;/books/775736/
191;Многорукий бог далайна;Логинов Святослав Владимирович;Азбука;986;/books/937238/
192;Полное собрание романов, повестей, рассказов в одном томе;Булгаков Михаил Афанасьевич;Альфа-книга;854;/books/170798/
193;В поисках утраченного времени. В 2-х томах. Т.1. В сторону Свана. Под сенью девушек в цвету. Германт;Пруст Марсель;Альфа-книга;2592;/books/199745/
194;Бисцион. Книга 2;Шерри Ана;Эксмо-Пресс;614;/books/937917/
195;Ересь Хоруса. Книга I. Возвышение Хоруса. Лживые боги. Галактика в огне;Абнетт, Макнилл, Каунтер;Фантастика;1855;/books/652646/
196;Портрет Лукреции. Трагическая история Медичи;О`Фаррелл Мэгги;Inspiria;650;/books/944365/
197;Школа хороших матерей;Чан Джессамин;Inspiria;583;/books/938144/
198;Лисья нора;Сакавич Нора;Popcorn Books;528;/books/736909/
199;Сперонара;Дюма Александр;Вече;543;/books/939319/
200;Шумерские мифы. От Всемирного потопа и эпоса о Гильгамеше до бога Энки и птицы Анзуд;Чмеленко Юлия;Манн, Иванов и Фербер;899;/books/876012/
201;К западу от Эдема. Зима в Эдеме. Возвращение в Эдем;Гаррисон Гарри;Азбука;1038;/books/945709/
202;Там, где раки поют;Оуэнс Делия;Фантом Пресс;805;/books/728444/
203;Тайная история;Тартт Донна;Corpus;1135;/books/466703/
204;Пленённая принцесса;Ларк Софи;Freedom;711;/books/935165/
205;Старшая Эдда;Без автора;Манн, Иванов и Фербер;857;/books/921954/
206;Арианна и Орден темного ангела;Рэй Анна;Альфа-книга;84;/books/582773/
207;Северная Корона. Против ветра;Джейн Анна;АСТ;809;/books/945035/
208;Рассказы и повести. 1883-1891;Чехов Антон Павлович;Речь;1798;/books/612889/
209;Подросток;Достоевский Федор Михайлович;Речь;1199;/books/604773/
210;Испанский любовный обман;Армас Елена;Inspiria;497;/books/925670/
211;Шестерка воронов;Бардуго Ли;АСТ;623;/books/635534/
212;Дьявол носит черный;Шэн Л. Дж.;Freedom;607;/books/927161/
213;Аратта. Книга 7. Золотые корабли;Семенова, Гурова;Азбука;564;/books/941869/
214;Молчание цвета;Абгарян Наринэ Юрьевна;АСТ;649;/books/901282/
215;Что осталось от меня - твоё;Скотт Стефани;Аркадия;245;/books/796353/
216;Князь Серебряный;Толстой Алексей Константинович;Речь;1028;/books/631524/
217;Бабушка велела кланяться и передать, что просит прощения;Бакман Фредрик;Синдбад;632;/books/835734/
218;Брак по любви;Али Моника;Синдбад;887;/books/925145/
219;Сезон отравленных плодов;Богданова Вера Олеговна;Редакция Елены Шубиной;669;/books/850414/
220;Чудовища рая;Хермансон Мари;Аркадия;238;/books/775737/
221;2666;Боланьо Роберто;АСТ;1699;/books/877667/
222;Капитан Фракасс;Готье Теофиль;Издательский дом Мещерякова;329;/books/581590/
223;Домашний зверинец;Готье Теофиль;Текст;110;/books/743510/
224;Одиссея;Гомер;Верже;3773;/books/632077/
225;Другая жизнь;Чапмен Джоди;Синдбад;843;/books/925147/
226;Индийские мифы. От Кришны и Шивы до Вед и Махабхараты;Паттанаик Девдатт;Манн, Иванов и Фербер;1034;/books/802875/
227;Галерея женщин. Цепи счастья;Драйзер Теодор;Иностранка;855;/books/950196/
228;Русский роман;Шалев Меир;Текст;1142;/books/787883/
229;Унесенные ветром. Комплект из 2-х книг;Митчелл Маргарет;Эксмо;1316;/books/932825/
230;Карта небесной сферы, или Тайный меридиан;Перес-Реверте Артуро;Иностранка;753;/books/943587/
231;Золотая муха;Хмелевская Иоанна;Аркадия;464;/books/896605/
232;Колымские рассказы;Шаламов Варлам Тихонович;Время;106;/books/635524/
233;Правда;Пратчетт Терри;Эксмо;625;/books/932883/
234;Наследница древней магии;Казакова Светлана;Альфа-книга;113;/books/817430/
235;Бесконечная шутка;Уоллес Дэвид Фостер;АСТ;1991;/books/671224/
236;Состоятельная женщина. В 2-х книгах;Брэдфорд Барбара Тейлор;Текст;816;/books/786763/
237;Зенитчик;Полищук Вадим Васильевич;АСТ;1031;/books/948205/
238;Что видно отсюда;Леки Марьяна;Текст;192;/books/777803/
239;Дикие лебеди. Три дочери Китая;Юн Чжан;Аркадия;944;/books/810910/
240;Ходящие в ночи. Книга 1. Жнецы страданий;Харитонова, Казакова;Т8;627;/books/936757/
241;Рубиновый лес;Гор Анастасия;Эксмо;711;/books/925674/
242;1984;Оруэлл Джордж;Текст;384;/books/790566/
243;Пепел;Сью Ники;Freedom;607;/books/941484/
244;Качели судьбы;Бадани Седжал;Аркадия;413;/books/784083/
245;Ошибка богов. Отбор для наследника;Олие Ольга;АСТ;513;/books/942894/
246;Убийство в городе без имени;Хигасино Кэйго;Inspiria;607;/books/941612/
247;Королевство крыльев и руин;Маас Сара Дж.;Азбука;918;/books/914292/
248;Дом, в котором... (подарочное издание);Петросян Мариам;Livebook;1826;/books/560484/
249;Семейная хроника Уопшотов. Скандал в семействе Уопшотов;Чивер Джон;Текст;528;/books/821297/
250;Русские народные сказки. Полное издание в одном томе;Афанасьев Александр Николаевич;Альфа-книга;836;/books/169946/
251;Скандал на драконьем факультете;Орлова Тальяна;Феникс;633;/books/948228/
252;Записки о Шерлоке Холмсе;Дойл Артур Конан;Издательский дом Мещерякова;566;/books/621724/
253;Зимний сад;Ханна Кристин;Фантом Пресс;1127;/books/935674/
254;Замок Броуди;Кронин Арчибалд Джозеф;Иностранка;843;/books/532907/
255;Мальн. Кровь и стекло;Салье Мира;Freedom;607;/books/940108/
256;Полный сантехник;Слава Сэ;АСТ;1135;/books/665406/
257;Подросток;Достоевский Федор Михайлович;Азбука;843;/books/941249/
258;Вода в решете. Апокриф колдуньи;Бжезинская Анна;АСТ;740;/books/948213/
259;Трилогия о Генрихе Наваррском: Королева Марго. Графиня де Монсоро. Сорок пять;Дюма Александр;Альфа-книга;494;/books/192148/
260;Протагонист;Володина Ася;Редакция Елены Шубиной;669;/books/882036/
261;Золото тигров. Сокровенная роза. История ночи. Полное собрание поэтических текстов;Борхес Хорхе Луис;Иностранка;864;/books/943586/
262;Граф Монте-Кристо. В 2-х томах;Дюма Александр;Иностранка;1532;/books/912702/
263;"Трактир на Пятницкой. Агония. Вариант ""Омега""";Леонов Николай Иванович;Азбука;911;/books/940699/
264;"Проект ""Аве Мария""";Вейер Энди;АСТ;694;/books/835512/
265;Александровскiе кадеты. В 2-х томах;Перумов Ник Даниилович;Альфа-книга;254;/books/824440/
266;Остров русалок;Си Лиза;Аркадия;504;/books/869226/
267;Имя розы;Эко Умберто;Corpus;1505;/books/303783/
268;Цыпленок Лисы Патрикеевны;Донцова Дарья Аркадьевна;Эксмо;540;/books/947644/
269;Шпионка на отборе у дракона;Миленина Лидия Сергеевна;АСТ;513;/books/947452/
270;Ты такой светлый;Ренберг Туре;Corpus;759;/books/941697/
271;Воздушный атташе;Журавлева Юлия Викторовна;Т8;1266;/books/948701/
272;Хранительница историй;Пейдж Салли;Иностранка;575;/books/936675/
273;Черные кувшинки;Бюсси Мишель;Фантом Пресс;832;/books/824613/
274;Наследники земли;Фальконес Ильдефонсо;Азбука;963;/books/949447/
275;Лавр;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/364570/
276;"По прозвищу ""Малюта""";Берг Александр;АСТ;513;/books/947168/
277;Некромант в яблоках;Веймар Ника;Эксмо;480;/books/938055/
278;Ходящие в ночи. Книга 2. Наследники скорби;Харитонова, Казакова;Т8;676;/books/936755/
279;Ярмарка тщеславия. В 2-х книгах.;Теккерей Уильям Мейкпис;Речь;1846;/books/635818/
280;Игра в кроликов;Майлз Терри;fanzon;607;/books/939342/
281;Ледяное пламя;Ломтева Ольга;Т8;1668;/books/945919/
282;Королевская магия;Эльденберт Марина;Т8;1303;/books/938697/
283;Найди меня;Фрейзер Энн;Аркадия;607;/books/848208/
284;Все, чего я не сказала;Инг Селеста;Фантом Пресс;805;/books/578116/
285;Бесы;Достоевский Федор Михайлович;Речь;1908;/books/602120/
286;Пробуждение Левиафана;Кори Джеймс;Фантастика;773;/books/848591/
287;Крах и восход;Бардуго Ли;АСТ;604;/books/656547/
288;Сага о Видящих. Книги 1 и 2. Ученик убийцы. Королевский убийца;Хобб Робин;Азбука;1057;/books/914275/
289;Между прочим...;Токарева Виктория Самойловна;КоЛибри;843;/books/939780/
290;Мы против вас;Бакман Фредрик;Синдбад;665;/books/728626/
291;Гадкие лебеди кордебалета;Бьюкенен Кэти Мари;Аркадия;413;/books/737233/
292;Ромео и Джульетта;Шекспир Уильям;Аркадия;593;/books/810907/
293;Рассказы и повести. 1892-1903;Чехов Антон Павлович;Речь;1798;/books/612895/
294;Семь сестер. Потерянная сестра;Райли Люсинда;Эксмо;1316;/books/925086/
295;Дитя Дракулы;Барнс Джонатан;Азбука;961;/books/949225/
296;Удержать небо;Лю Цысинь;fanzon;932;/books/936518/
297;Королевская кровь-9. Горький пепел;Котова Ирина Владимировна;Т8;2335;/books/860029/
298;Невеста ледяного дракона;Черчень Александра;Яуза;479;/books/941827/
299;Младшая сестра Смерти;Станиславская Елена Николаевна;Манн, Иванов и Фербер;633;/books/930329/
300;Королевство гнева и тумана;Маас Сара Дж.;Азбука;843;/books/914291/
301;Хоббит, или Туда и обратно;Толкин Джон Рональд Руэл;АСТ;1304;/books/701977/
302;Невеста света для стража тьмы;Александрова Евгения Александровна;Эксмо;480;/books/940659/
303;Обломов;Гончаров Иван Александрович;Речь;1688;/books/604772/
304;Джонатан Стрендж и мистер Норрелл;Кларк Сюзанна;Азбука;1088;/books/914181/
305;Тени исчезают в полдень;Иванов Анатолий Степанович;Азбука;843;/books/917953/
306;Записки охотника;Тургенев Иван Сергеевич;Рипол-Классик;3178;/books/906587/
307;Внучка;Шлинк Бернхард;Иностранка;705;/books/922868/
308;Грешник;Скотт Эмма;Freedom;690;/books/920552/
309;Стрижи;Арамбуру Фернандо;Corpus;1407;/books/923008/
310;Единственная для князя. Как долго я тебя искал;Боярова Мелина;Т8;1163;/books/943809/
311;Румынские мифы. От вырколаков и фараонок до Мумы Пэдурий и Дракулы;Осояну Наталия Георгиевна;Манн, Иванов и Фербер;899;/books/879094/
312;Магазинчик времени;Ким Сонён;Манн, Иванов и Фербер;526;/books/927095/
313;Азазель;Акунин Борис;Захаров;515;/books/94329/
314;Королева Лисьего дома;Фельдман Ирина Игоревна;Альфа-книга;110;/books/825354/
315;Иствикские ведьмы;Апдайк Джон;Текст;680;/books/872847/
316;Туманы и чудовища;Шабнова Екатерина;Манн, Иванов и Фербер;675;/books/937957/
317;Самая страшная книга. Колумбарий;Подольский Александр;АСТ;577;/books/948209/
318;Штурм и буря;Бардуго Ли;АСТ;604;/books/645858/
319;Паучья вдова. Том 2;Медведева Анастасия Павловна;Эксмо;480;/books/935867/
320;"""Несвятые святые"" и другие рассказы";Архимандрит Тихон (Шевкунов);Вольный Странник;601;/books/695038/
321;Комната из стекла;Кливз Энн;Inspiria;583;/books/941808/
322;Руки, полные бури;Мэй;Эксмо;690;/books/935857/
323;Дом на берегу;Дюморье Дафна;Азбука;641;/books/945133/
324;Смерть Артура;Мэлори Томас;Октопус;3556;/books/621482/
325;Две жизни. Все книги в одной. Обновленная редакция;Антарова Конкордия Евгеньевна;АСТ;1991;/books/864377/
326;Алмазная колесница. Роман в 2-х томах;Акунин Борис;Захаров;618;/books/478793/
