;title;author;pub_house;price;link
24;Солнце и Замок;Вулф Джин;fanzon;1062;/books/946752/
25;Японские легенды. Оборотень Кицунэ, ведьма Такияша, слово самурая, заклинания, месть и любовь;Тонани Лоренца;Манн, Иванов и Фербер;940;/books/936077/
26;Благословение небожителей. Том 1;Тунсю Мосян;Комильфо;1265;/books/835686/
27;Только попробуй уйти;Лавринович Ася;Like Book;564;/books/948301/
28;Мифы Поволжья. От Волчьего владыки и Мирового древа до культа змей и птицы счастья;Муравьева Татьяна Владимировна;Манн, Иванов и Фербер;899;/books/921953/
29;Скрытые намерения;Омер Майк;Inspiria;690;/books/944729/
30;Испытание;Вульф Трейси;Like Book;1001;/books/938051/
31;Карьера Ругонов. Его превосходительство Эжен Ругон. Добыча;Золя Эмиль;Иностранка;690;/books/951974/
32;Дом Кёко;Мисима Юкио;Иностранка;855;/books/948324/
33;Просто Маса;Акунин Борис;АСТ;778;/books/752339/
34;Свет в окошке. Земные пути. Колодезь;Логинов Святослав Владимирович;Азбука;1057;/books/949456/
35;Разреженный воздух;Морган Ричард;АСТ;1194;/books/948775/
36;Последний выпуск;Новик Наоми;Эксмо;738;/books/944278/
37;Война и мир. В 4-х томах.;Толстой Лев Николаевич;Речь;6948;/books/604732/
38;Коко;Страуб Питер;АСТ;1356;/books/949277/
39;Преступление и наказание;Достоевский Федор Михайлович;Манн, Иванов и Фербер;485;/books/936739/
40;Исповедь демонолога;Сакрытина Мария Николаевна;Freedom;607;/books/940110/
41;Пожиратель душ. Об ангелах, демонах и потусторонних кошмарах;Каттнер Генри;Азбука;1057;/books/951757/
42;Спартак;Джованьоли Рафаэлло;Речь;1590;/books/717084/
43;Бронепароходы;Иванов Алексей Викторович;Рипол-Классик;834;/books/921433/
44;Atomic Heart. Предыстория «Предприятия 3826»;Хорф Харальд;АСТ;774;/books/951982/
45;Ведьмы Тихого ручья. Колдовской сезон;Дейд Айла;Freedom;667;/books/940139/
46;Канцтовары Цубаки;Огава Ито;Поляндрия  No Age;1118;/books/943722/
47;Джек из Тени. Полное издание;Желязны Роджер;Эксмо;1911;/books/932882/
48;Капитан Арена;Дюма Александр;Вече;593;/books/949356/
49;Подвиги бригадира Жерара. Приключения бригадира Жерара;Дойл Артур Конан;Альфа-книга;99;/books/285728/
50;Сын Зевса. В глуби веков. Герой Саламина;Воронкова Любовь Федоровна;Азбука;1057;/books/948194/
51;Путешествие к себе. Большая Панда и Маленький Дракон. Медитативная история;Норбури Джеймс;Манн, Иванов и Фербер;1088;/books/859383/
52;Осенняя жатва;Гуцол Мария;Эйфория;1574;/books/947492/
53;Земля Санникова. В 2-х томах;Обручев Владимир Афанасьевич;Лабиринт;5914;/books/795058/
54;Последняя из рода Мун. Семь свистунов. Неистовый гон;Фуллер Ирина;Эксмо;625;/books/951829/
55;Первый урок Шоломанчи;Новик Наоми;Эксмо;650;/books/927157/
56;Хозяйка Шварцвальда;Харт Уна;Inspiria;787;/books/942467/
57;Война и мир. Комлект из 2-х книг;Толстой Лев Николаевич;Азбука;1526;/books/914171/
58;Венская рапсодия;Дростен Юлия;Аркадия;624;/books/869221/
59;Луна над Сохо;Ааронович Бен;fanzon;738;/books/944343/
60;Сломай меня;Брэнди Меган;Inspiria;756;/books/947442/
61;Гипотеза любви;Хейзелвуд Али;Манн, Иванов и Фербер;739;/books/842232/
62;Не злите добрую колдунью!;Ефиминюк Марина Владимировна;Эксмо;480;/books/944318/
63;Семь престолов;Струкул Маттео;Аркадия;394;/books/785222/
64;ПоэZия русского лета;Артис, Ватутина, Бергин;Эксмо;1590;/books/943011/
65;Крутой маршрут. Хроника времен культа личности;Гинзбург Евгения Соломоновна;Азбука;843;/books/941874/
66;Галерея женщин. Цепи счастья;Драйзер Теодор;Иностранка;855;/books/950196/
67;Чагин;Водолазкин Евгений Германович;Редакция Елены Шубиной;676;/books/882285/
68;Дракула;Стокер Брэм;Манн, Иванов и Фербер;526;/books/938875/
69;Гибельное влияние;Омер Майк;Inspiria;690;/books/927427/
70;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Верже;4838;/books/606810/
71;Пропавшие наши сердца;Инг Селеста;Фантом Пресс;697;/books/949226/
72;Легенды и мифы Древней Греции;Кун Николай Альбертович;Иллюминатор;1776;/books/877234/
73;Прыжок;Лукьяненко Сергей Васильевич;АСТ;774;/books/935626/
74;Лихо. Медь и мёд;Лехчина Яна;Эксмо;607;/books/935883/
75;Евгений Онегин;Пушкин Александр Сергеевич;Манн, Иванов и Фербер;333;/books/930332/
76;Двериндариум. Мертвое;Суржевская Марина;Манн, Иванов и Фербер;651;/books/930322/
77;Времеубежище;Господинов Георги;Поляндрия  No Age;1118;/books/941265/
78;Алая аура протопарторга. Абсолютно правдивые истории о кудесниках, магах и нечисти;Лукин Евгений Юрьевич;Азбука;1057;/books/948196/
79;Реки Лондона;Ааронович Бен;fanzon;650;/books/932879/
80;Профайлер;Ми Лэй;Inspiria;662;/books/935861/
81;Проклятие теней и шипов;Эндрюс Л. Дж.;Freedom;554;/books/940158/
82;Шепчущие никелевые идолы. Жестокие цинковые мелодии;Кук Глен;Азбука;963;/books/951756/
83;Черная стрела;Стивенсон Роберт Льюис;Издательский дом Мещерякова;631;/books/564503/
84;Последний день лета;Подшибякин Андрей Михайлович;Редакция Елены Шубиной;902;/books/947231/
85;Тень евнуха;Кабре Жауме;Иностранка;855;/books/948192/
86;Хоббит, или Туда и обратно;Толкин Джон Рональд Руэл;АСТ;893;/books/701977/
87;Тринадцать;Кавана Стив;Inspiria;583;/books/934637/
88;Уснут не все;Нэвилл Адам;АСТ;427;/books/949167/
89;Сказка сказок;Базиле Джамбаттиста;Иностранка;578;/books/942792/
90;Мойры сплели свои нити;Степанова Татьяна Юрьевна;Эксмо;545;/books/945888/
91;Петр Первый. В 2-х томах;Толстой Алексей Николаевич;Речь;2562;/books/624022/
92;До встречи в книжном;Ales, Багрий, Ракша;Манн, Иванов и Фербер;567;/books/942593/
93;Магазинчик времени;Ким Сонён;Манн, Иванов и Фербер;614;/books/927095/
94;Лебединая дорога;Семенова Мария Васильевна;Азбука;963;/books/949441/
95;Зимний сад;Ханна Кристин;Фантом Пресс;733;/books/935674/
96;Орда встречного ветра;Дамазио Ален;АСТ;1699;/books/951809/
97;Повесть о жизни;Паустовский Константин Георгиевич;Азбука;1302;/books/914162/
98;Базар гоблинов и другие стихи;Россетти Кристина Джорджина;Октопус;678;/books/717987/
99;Тихий Дон. В 4-х книгах;Шолохов Михаил Александрович;Речь;5168;/books/616505/
100;Москит. Конфронтация;Корнев Павел Николаевич;Альфа-книга;624;/books/946837/
101;Тачдаун;Рэйн Сола;АСТ;533;/books/947190/
102;Принц Ардена;Анри Софи;Freedom;607;/books/934417/
103;Карты. Нечисть. Безумие. Рассказы русских писателей;Гоголь, Лермонтов, Брюсов;Эксмо;710;/books/930963/
104;И в горе, и в радости;Мэйсон Мег;Inspiria;540;/books/927069/
105;Исповедь моего сердца;Оутс Джойс Кэрол;Текст;355;/books/746139/
106;Выстрел мимо цели;Осман Ричард Томас;Манн, Иванов и Фербер;692;/books/921398/
107;Гонка за смертью;Гэлли Бен;fanzon;667;/books/946751/
108;Проклятые короли. Лилия и лев. Когда король губит Францию;Дрюон Морис;Иностранка;661;/books/954715/
109;Я отвечаю за все;Герман Юрий Павлович;Азбука;965;/books/951806/
110;Славянские мифы. От Велеса и Мокоши до птицы Сирин и Ивана Купалы;Баркова Александра Леонидовна;Манн, Иванов и Фербер;1034;/books/825915/
111;Сердце Солнечного воина;Тань Сью Линн;Манн, Иванов и Фербер;474;/books/931768/
112;Дракула. Самая полная версия;Стокер Брэм;Алгоритм;1953;/books/940654/
113;Улыбнись мне, Артур Эдинброг;Крейн Антонина;Эксмо;690;/books/926340/
114;Ромео и Джульетта;Шекспир Уильям;Аркадия;547;/books/810907/
115;Баллада о змеях и певчих птицах;Коллинз Сьюзен;АСТ;577;/books/757906/
116;Чужое имя. Тайна королевского приюта для детей;Коуэн Джастин;Бомбора;504;/books/938729/
117;Тарас Бульба;Гоголь Николай Васильевич;Речь;845;/books/628288/
118;Вторая жизнь Уве;Бакман Фредрик;Синдбад;632;/books/835733/
119;Тайна отца Брауна;Честертон Гилберт Кит;Издательский дом Мещерякова;330;/books/609525/
120;Джевдет-бей и сыновья;Памук Орхан;Иностранка;624;/books/941875/
121;Девять хвостов бессмертного мастера;Соул Джин;АСТ;513;/books/948589/
122;Трое из академии. Трое в долине;Лисина Александра;АСТ;352;/books/948206/
123;Наследники земли;Фальконес Ильдефонсо;Азбука;963;/books/949447/
124;Спаси себя. Книга 2;Кастен Мона;Like Book;734;/books/947439/
125;Сестры озерных вод;Птицева Ольга;Popcorn Books;720;/books/945912/
126;Убийца в толпе. Шиллинг на свечи. Дело о похищении Бетти Кейн;Тэй Джозефина;Иностранка;875;/books/943925/
127;Пехотная баллада;Пратчетт Терри;Эксмо;711;/books/944359/
128;"Японские мифы. От кицунэ и ёкаев до ""Звонка"" и ""Наруто""";Фридман Джошуа;Манн, Иванов и Фербер;899;/books/860378/
129;Красавицы Бостона. Охотник;Шэн Л. Дж.;Freedom;607;/books/940134/
130;Искра богов. Не люби меня;Вульф Мара;Freedom;607;/books/925663/
131;Пятый Дракон;Арден Лия;Эксмо;690;/books/934568/
132;Во власти Дубовой Короны;Гончарова Галина Дмитриевна;АСТ;533;/books/952840/
133;Мастер и Маргарита. Коллекционное иллюстрированное издание;Булгаков Михаил Афанасьевич;Алгоритм;1943;/books/562263/
134;Звёздные войны. Расцвет Республики. Тропа обмана;Айрлэнд, Греттон;fanzon;738;/books/945883/
135;Полиция памяти;Огава Ёко;Поляндрия  No Age;647;/books/776648/
136;Кенилворт. Том 1;Скотт Вальтер;Вече;1186;/books/943252/
137;Ложится мгла на старые ступени;Чудаков Александр Павлович;Азбука;500;/books/924350/
138;Тень и искры;Арментроут Дженнифер;АСТ;902;/books/935480/
139;Хана драконьему факультету;Орлова Тальяна;Феникс;434;/books/948230/
140;Архивы Дрездена. История призрака. Холодные дни;Батчер Джим;Азбука;1057;/books/944938/
141;Звёздные войны. Тень ситхов;Кристофер Адам;fanzon;650;/books/947422/
142;Тайна всегда со мной;Полякова, Полякова;Эксмо;690;/books/948768/
143;Мекленбургский дьявол;Оченков, Перунов;Альфа-книга;676;/books/920595/
144;До февраля;Идиатуллин Шамиль Шаукатович;Редакция Елены Шубиной;902;/books/940800/
145;Трущобные люди. Мои скитания. Люди театра. Москва газетная. Москва и москвичи. Друзья и встречи;Гиляровский Владимир Алексеевич;Альфа-книга;1216;/books/907734/
146;В поисках утраченного времени. В 2-х т. Т. 2. Содом и Гоморра. Пленница. Беглянка. Обретенное время;Пруст Марсель;Альфа-книга;2160;/books/199746/
147;В поисках утраченного времени. В 2-х томах. Т.1. В сторону Свана. Под сенью девушек в цвету. Германт;Пруст Марсель;Альфа-книга;2160;/books/199745/
148;Продажное королевство;Бардуго Ли;АСТ;669;/books/639917/
149;Испанский любовный обман;Армас Елена;Inspiria;497;/books/925670/
150;Катастрофа на драконьем факультете;Орлова Тальяна;Феникс;406;/books/948229/
151;Брокен-Харбор;Френч Тана;Фантом Пресс;746;/books/943224/
152;Убийство в городе без имени;Хигасино Кэйго;Inspiria;690;/books/941612/
153;Мельница на Флоссе;Элиот Джордж;Иностранка;855;/books/948191/
154;Унесенные ветром. Комплект из 2-х книг;Митчелл Маргарет;Эксмо;1316;/books/932825/
155;Претендент. Сила рода;Вяч Павел;Альфа-книга;432;/books/920593/
156;Пока бьётся сердце;Хартманн Дженнифер;Freedom;759;/books/945597/
157;Университет Специальных Чар. Пощады, маэстрина!;Завойчинская Милена Валерьевна;Эксмо;545;/books/936521/
158;Титус один. Книга 3;Пик Мервин;Livebook;2880;/books/851749/
159;Горменгаст. Книга 2;Пик Мервин;Livebook;2880;/books/851748/
160;Задача трех тел;Лю Цысинь;Fanzon;932;/books/610958/
161;Евгений Онегин;Пушкин Александр Сергеевич;Речь;1591;/books/669673/
162;Убить королеву;Бекер Вирджиния;Аркадия;282;/books/768331/
163;Замок Броуди;Кронин Арчибалд Джозеф;Иностранка;843;/books/532907/
164;Повесть о настоящем человеке;Полевой Борис Николаевич;Речь;1338;/books/627446/
165;Доктор Красавчик;Сокол Лена;Эксмо;566;/books/944319/
166;Призраки дома на Горького;Рождественская Екатерина Робертовна;Питер;850;/books/947793/
167;Медвежий угол;Бакман Фредрик;Синдбад;665;/books/673048/
168;Детство. Отрочество. Юность;Толстой Лев Николаевич;Речь;2202;/books/624027/
169;Фея твоих кошмаров;Жильцова, Ушкова;Эксмо;545;/books/941820/
170;Ересь Хоруса. Книга I. Возвышение Хоруса. Лживые боги. Галактика в огне;Абнетт, Макнилл, Каунтер;Фантастика;1855;/books/652646/
171;Мерзкая семерка;Джонстон Кэмерон;fanzon;607;/books/935878/
172;Серафим;Вильденштейн Оливия;Freedom;667;/books/942487/
173;"Отель ""Манифик""";Тейлор Эмили Дж.;Like Book;554;/books/942463/
174;Тихий Дон (комплект из 2-х книг);Шолохов Михаил Александрович;Эксмо;667;/books/766605/
175;Кровавая свадьба;Гарсиа Лорка Федерико;Текст;237;/books/764692/
176;Закон забвения;Харрис Роберт;Азбука;830;/books/948789/
177;Избранные произведения. Стихотворения и поэмы;Некрасов Николай Алексеевич;Речь;1028;/books/624025/
178;Братья Карамазовы. В 2-х книгах.;Достоевский Федор Михайлович;Речь;3255;/books/620392/
179;Звёздные войны. Сокол тысячелетия;Лусено Джеймс;fanzon;539;/books/940352/
180;Семь сестер. Потерянная сестра;Райли Люсинда;Эксмо;1387;/books/925085/
181;Лорна Дун;Блэкмор Ричард Додридж;Вече;593;/books/952209/
182;Портрет Лукреции. Трагическая история Медичи;О`Фаррелл Мэгги;Inspiria;738;/books/944365/
183;Избранные произведения;Куприн Александр Иванович;Речь;930;/books/616506/
184;Путешествие дилетантов. Избранные произведения;Окуджава Булат Шалвович;Азбука;1007;/books/950217/
185;Анна Каренина. В 2-х томах;Толстой Лев Николаевич;Время;492;/books/575010/
186;Рассказы и повести. 1883-1891;Чехов Антон Павлович;Речь;2398;/books/612889/
187;Записки охотника;Тургенев Иван Сергеевич;Рипол-Классик;3178;/books/906587/
188;Дикая Флетчер;Такер К. А.;АСТ;360;/books/941316/
189;Комната из стекла;Кливз Энн;Inspiria;583;/books/941808/
190;Год порно;Мамаев-Найлз Илья;Поляндрия  No Age;883;/books/939632/
191;Восстание Персеполиса. Гнев Тиамат. Оберон;Кори Джеймс;Фантастика;1391;/books/944194/
192;Тайная история;Тартт Донна;Corpus;1135;/books/466703/
193;"Между ""привет"" и ""прощай""";Скотт Эмма;Freedom;607;/books/929742/
194;Имя розы;Эко Умберто;Corpus;1505;/books/303783/
195;Всадник без головы;Майн Рид Томас;Верже;4259;/books/654917/
196;Мастер и Маргарита;Булгаков Михаил Афанасьевич;Манн, Иванов и Фербер;610;/books/944380/
197;Скандал на драконьем факультете;Орлова Тальяна;Феникс;633;/books/948228/
198;Шумерские мифы. От Всемирного потопа и эпоса о Гильгамеше до бога Энки и птицы Анзуд;Чмеленко Юлия;Манн, Иванов и Фербер;899;/books/876012/
199;Дитя Дракулы;Барнс Джонатан;Азбука;961;/books/949225/
200;Ходящие в ночи. Книга 3. Пленники раздора;Харитонова, Казакова;Т8;737;/books/936752/
201;Все, чего я не сказала;Инг Селеста;Фантом Пресс;697;/books/578116/
202;Высшая школа библиотекарей. Том 1;Завойчинская Милена Валерьевна;Эксмо;1097;/books/935880/
203;Спой мне о забытом;Олсон Джессика С.;Эксмо;711;/books/938143/
204;Пророчество тьмы;Рид Анви;Манн, Иванов и Фербер;692;/books/942589/
205;Капитан Фракасс;Готье Теофиль;Издательский дом Мещерякова;439;/books/581590/
206;Воздушный атташе;Журавлева Юлия Викторовна;Т8;1266;/books/948701/
207;Школа хороших матерей;Чан Джессамин;Inspiria;607;/books/938144/
208;Дьявол носит черный;Шэн Л. Дж.;Freedom;607;/books/927161/
209;Серебряный змей в корнях сосны;Наумова, Дубинина;NoSugar Books;513;/books/947059/
210;Воспоминания о прошлом Земли. Трилогия;Лю Цысинь;Эксмо;1704;/books/720633/
211;Пепел;Сью Ники;Freedom;607;/books/941484/
212;Чародейка на всю голову;Мамаева Надежда Николаевна;Т8;1295;/books/954823/
213;История рыжего демона;Шекли, Желязны;АСТ;964;/books/952399/
214;Рубиновый лес;Гор Анастасия;Эксмо;711;/books/925674/
215;Остров русалок;Си Лиза;Аркадия;454;/books/869226/
216;Тимьян и клевер;Ролдугина Софья Валерьевна;Т8;2028;/books/843614/
217;Правила выживания в Джакарте;Цимеринг, Багрий;Манн, Иванов и Фербер;840;/books/841374/
218;Бабушка велела кланяться и передать, что просит прощения;Бакман Фредрик;Синдбад;632;/books/835734/
219;Зверобой;Купер Джеймс Фенимор;Лабиринт;1520;/books/849542/
220;Королевская кровь. Проклятый трон. Связанные судьбы;Котова Ирина Владимировна;Эксмо;844;/books/935869/
221;Истинный князь;Шелег Дмитрий Витальевич;Альфа-книга;478;/books/903773/
222;Королевство крыльев и руин;Маас Сара Дж.;Азбука;629;/books/914292/
223;Идиот;Достоевский Федор Михайлович;Время;246;/books/569489/
224;Ночь в тоскливом октябре. Подарочное иллюстрированное издание;Желязны Роджер;Эксмо;1680;/books/836209/
225;Претендент. Память рода;Вяч Павел;Альфа-книга;384;/books/926159/
226;Улица Ручей. Том 1. Накануне;Линде Юлия Владимировна;Пять четвертей;1470;/books/792393/
227;Отступник. Вольник;Калбазов Константин Георгиевич;АСТ;533;/books/950252/
228;Пламенный Клинок;Вудинг Крис;Аркадия;590;/books/778937/
229;А.Смолин. Ведьмак. Книга 8. Грани сумерек;Васильев Андрей Александрович;Т8;1628;/books/954824/
230;Звёздные войны. Расцвет Республики. Павшая звезда;Грей Клаудия;fanzon;738;/books/944716/
231;Все из-за тебя;Лавринович Ася;Like Book;545;/books/925018/
232;Поместье с привидениями;Мартова Людмила;Эксмо;437;/books/947276/
233;Эсав;Шалев Меир;Текст;355;/books/773038/
234;Граф Монте-Кристо. В 2-х томах;Дюма Александр;Иностранка;1564;/books/912702/
235;Дядя Динамит. Время пить коктейли. Сэм;Вудхаус Пелам Гренвилл;АСТ;445;/books/949681/
236;Убить пересмешника…;Ли Харпер;АСТ;270;/books/621296/
237;Улица Ручей. Том 2. Отступление;Линде Юлия Владимировна;Пять четвертей;1872;/books/819014/
238;Белые искры снега;Джейн Анна;АСТ;715;/books/950357/
239;Собачья смерть;Акунин-Чхартишвили;Захаров;973;/books/923362/
240;Дом, в котором... (подарочное издание);Петросян Мариам;Livebook;1826;/books/560484/
241;Молль Флендерс;Дефо Даниель;Текст;248;/books/799163/
242;Ходящие в ночи. Книга 1. Жнецы страданий;Харитонова, Казакова;Т8;627;/books/936757/
243;Роковой подарок;Устинова Татьяна Витальевна;Эксмо-Пресс;317;/books/947643/
244;Пленённая принцесса;Ларк Софи;Freedom;711;/books/935165/
245;Приключения Оливера Твиста;Диккенс Чарльз;Лабиринт;1440;/books/849541/
246;Шери и Лари. Черный охотник;Петров Денис А.;Альфа-книга;582;/books/926160/
247;Там, где раки поют;Оуэнс Делия;Фантом Пресс;697;/books/728444/
248;Мы против вас;Бакман Фредрик;Синдбад;665;/books/728626/
249;Шестерка воронов;Бардуго Ли;АСТ;623;/books/635534/
250;Молчание цвета;Абгарян Наринэ Юрьевна;АСТ;649;/books/901282/
251;Индийские мифы. От Кришны и Шивы до Вед и Махабхараты;Паттанаик Девдатт;Манн, Иванов и Фербер;1034;/books/802875/
252;Собрание сочинений в пяти томах;Довлатов Сергей Донатович;Азбука;3698;/books/917575/
253;Анна Каренина;Толстой Лев Николаевич;Речь;2789;/books/588501/
254;Одиночество мага;Перумов Ник Даниилович;Феникс;1689;/books/948237/
255;Черные кувшинки;Бюсси Мишель;Фантом Пресс;721;/books/824613/
256;Лолита;Набоков Владимир Владимирович;Corpus;669;/books/811681/
257;Ходячее проклятье в Академии магии;Гришина Марина Анатольевна;Эксмо;480;/books/943009/
258;Восход Черного Солнца и другие галактические одиссеи;Каттнер Генри;Азбука;1302;/books/941251/
259;Всё о Манюне;Абгарян Наринэ Юрьевна;Астрель;1356;/books/343799/
260;Код 612. Кто убил Маленького принца?;Бюсси Мишель;Фантом Пресс;697;/books/923081/
261;Ревизор;Гоголь Николай Васильевич;Речь;783;/books/634513/
262;Александровскiе кадеты. В 2-х томах;Перумов Ник Даниилович;Альфа-книга;339;/books/824440/
263;Настройщик;Мейсон Дэниел;Фантом Пресс;709;/books/939637/
264;Маленькие женщины;Олкотт Луиза Мэй;Манн, Иванов и Фербер;485;/books/925680/
265;Сорок пять;Дюма Александр;Иностранка;855;/books/951758/
266;Дон Кавелли и папский престол;Конти Дэвид;Аркадия;566;/books/869228/
267;Чисто шведские убийства. Отпуск в раю;де, Нильссон;Манн, Иванов и Фербер;757;/books/881493/
268;Найди меня;Фрейзер Энн;Аркадия;718;/books/848208/
269;Требуется жених. Людей просьба не беспокоить!;Платунова Анна Сергеевна;Эксмо;480;/books/944732/
270;Хроники Амбера;Желязны Роджер;Эксмо;1407;/books/82257/
271;Правда;Пратчетт Терри;Эксмо;625;/books/932883/
272;Преступление и наказание;Достоевский Федор Михайлович;Речь;1917;/books/588504/
273;Пробуждение Левиафана;Кори Джеймс;Фантастика;773;/books/848591/
274;Приключения пани Иоанны. Начало. Комплект из 3-х книг;Хмелевская Иоанна;Аркадия;1253;/books/931180/
275;Что осталось от меня - твоё;Скотт Стефани;Аркадия;326;/books/796353/
276;Пути Волхвов;Андрианова Анастасия Александровна;Эксмо;711;/books/941611/
277;Благие знамения;Пратчетт, Гейман;Эксмо;668;/books/878781/
278;Жутко громко и запредельно близко;Фоер Джонатан Сафран;Like Book;1325;/books/848749/
279;Старшая Эдда;Без автора;Манн, Иванов и Фербер;857;/books/921954/
280;"Князь тьмы. Полная история ""Мастера и Маргариты""";Булгаков Михаил Афанасьевич;Азбука;1170;/books/914137/
281;Викинг. Гнев Севера;Мазин Александр Владимирович;Феникс;916;/books/945135/
282;Ходящие в ночи. Книга 2. Наследники скорби;Харитонова, Казакова;Т8;676;/books/936755/
283;Сперонара;Дюма Александр;Вече;494;/books/939319/
284;Микки-7;Эштон Эдвард;Аркадия;634;/books/848214/
285;Арианна и дары забытых богов;Рэй Анна;Альфа-книга;125;/books/627382/
286;Томас-бард;Кашнер Эллен;Аркадия;256;/books/775736/
287;У любви на крючке;Бейли Тесса;Inspiria;600;/books/950117/
288;Проклятые короли. Негоже лилиям прясть. Французская волчица;Дрюон Морис;Иностранка;965;/books/939706/
289;Тихая пристань;Рожнёва Ольга Леонидовна;Сретенский ставропигиальный мужской монастырь;742;/books/941242/
290;Королевство шипов и роз;Маас Сара Дж.;Азбука;495;/books/914296/
291;Румынские мифы. От вырколаков и фараонок до Мумы Пэдурий и Дракулы;Осояну Наталия Георгиевна;Манн, Иванов и Фербер;899;/books/879094/
292;451 градус по Фаренгейту;Брэдбери Рэй;Эксмо;480;/books/907758/
293;Грешник;Скотт Эмма;Freedom;607;/books/920552/
294;Вечная жизнь Смерти;Лю Цысинь;Fanzon;941;/books/653704/
295;Проклятые короли. Железный король. Узница Шато-Гайара. Яд и корона;Дрюон Морис;Иностранка;965;/books/935227/
296;Невеста света для стража тьмы;Александрова Евгения Александровна;Эксмо;480;/books/940659/
297;Хождение по мукам. Комплект из 3-х книг (Сестры. Восемнадцатый год. Хмурое утро);Толстой Алексей Николаевич;Верже;1646;/books/614803/
298;Лисья нора;Сакавич Нора;Popcorn Books;528;/books/736909/
299;Ледяное пламя;Ломтева Ольга;Т8;1668;/books/945919/
300;Артуа. Звезда Горна;Корн Владимир;АСТ;707;/books/950247/
301;Королевство гнева и тумана;Маас Сара Дж.;Азбука;843;/books/914291/
302;Три мушкетера;Дюма Александр;Иностранка;843;/books/912705/
303;Воскресение;Толстой Лев Николаевич;Азбука;767;/books/951978/
304;Стрижи;Арамбуру Фернандо;Corpus;1407;/books/923008/
305;Книги Земноморья. Полное иллюстрированное издание;Ле Гуин Урсула;Азбука;2681;/books/914260/
306;Внучка;Шлинк Бернхард;Иностранка;705;/books/922868/
307;Желание;Вульф Трейси;Like Book;959;/books/857242/
308;Тени исчезают в полдень;Иванов Анатолий Степанович;Азбука;843;/books/917953/
309;Тайна ворона;Абэ Тисато;АСТ;404;/books/945074/
310;Вниз, сквозь ветки и кости;Макгвайр Шеннон;Дом историй;1349;/books/935889/
311;Лавр;Водолазкин Евгений Германович;Редакция Елены Шубиной;986;/books/364570/
312;Айвенго;Скотт Вальтер;Альфа-книга;490;/books/623462/
313;Вино из одуванчиков;Брэдбери Рэй;Эксмо;456;/books/694999/
314;Тайный дневник Верити;Гувер Колин;Эксмо-Пресс;497;/books/941610/
315;Особое положение;Вудворт, Васина;АСТ;513;/books/947169/
316;Армастан. Я тебя тоже;Матвеева Анна Александровна;Редакция Елены Шубиной;604;/books/947229/
317;Настоящее прошлое. Каждому по делам его;Злотников Роман Валерьевич;Эксмо;583;/books/941811/
318;Дон Кавелли и мертвый кардинал;Конти Дэвид;Аркадия;464;/books/860554/
319;Протагонист;Володина Ася;Редакция Елены Шубиной;669;/books/882036/
320;Сезон отравленных плодов;Богданова Вера Олеговна;Редакция Елены Шубиной;669;/books/850414/
321;Наследница древней магии;Казакова Светлана;Альфа-книга;150;/books/817430/
322;Арктический клуб любителей карри;Редд Дани;Дом историй;969;/books/935888/
323;Дети капитана Гранта;Верн Жюль;Альфа-книга;293;/books/322414/
